waveVsWave(?x (OS("/M0" "is") / 2e-06) ?y OS("/M0" "gmoverid")) (L=1.8e-07) X,waveVsWave(?x (OS("/M0" "is") / 2e-06) ?y OS("/M0" "gmoverid")) (L=1.8e-07) Y,waveVsWave(?x (OS("/M0" "is") / 2e-06) ?y OS("/M0" "gmoverid")) (L=3.6e-07) X,waveVsWave(?x (OS("/M0" "is") / 2e-06) ?y OS("/M0" "gmoverid")) (L=3.6e-07) Y,waveVsWave(?x (OS("/M0" "is") / 2e-06) ?y OS("/M0" "gmoverid")) (L=5.4e-07) X,waveVsWave(?x (OS("/M0" "is") / 2e-06) ?y OS("/M0" "gmoverid")) (L=5.4e-07) Y,waveVsWave(?x (OS("/M0" "is") / 2e-06) ?y OS("/M0" "gmoverid")) (L=7.2e-07) X,waveVsWave(?x (OS("/M0" "is") / 2e-06) ?y OS("/M0" "gmoverid")) (L=7.2e-07) Y
0.0009309219944750843,25.20980004408571,0.000930924056592542,25.27016927822929,0.0009309207893285781,25.15282848876776,0.0009309185954531118,25.01484455801859
0.0009526083397449968,25.20416969564595,0.0009526103987754162,25.26116452513094,0.0009526071280321009,25.14187532915587,0.0009526049309652256,25.00259131839997
0.0009747998351464763,25.19848381090399,0.0009748018910473576,25.2520819016467,0.0009747986167931807,25.13083790624249,0.0009747964165110027,24.99025382295923
0.0009975082471399379,25.19274194928788,0.0009975102998681863,25.24292105969108,0.0009975070220713841,25.11971610899255,0.000997504818549937,24.97783222363347
0.001020745616261888,25.18694366939553,0.001020747665773798,25.23368165806125,0.001020744384402383,25.1085098406586,0.00102074217761761,24.96532669239879
0.001044524263508924,25.18108852907204,0.001044526309760209,25.22436336269936,0.001044523024781962,25.09721901913728,0.001044520814709734,24.9527374216294
0.001068856796870568,25.17517608548986,0.001068858839816343,25.21496584695874,0.001068855551198814,25.0858435773279,0.001068853337814926,24.94006462445319
0.001093756118014164,25.16920589523124,0.001093758157608921,25.20548879187499,0.001093754865319428,25.07438346349278,0.001093752648599615,24.92730853510328
0.001119235429125429,25.16317751437373,0.001119237465323107,25.19593188644143,0.001119234169328755,25.06283864161934,0.001119231949248684,24.91446940926464
0.001145308239908579,25.15709049857753,0.001145310272662483,25.18629482788889,0.001145306972930171,25.05120909178331,0.001145304749465459,24.90154752441541
0.001171988374749201,25.15094440317642,0.001171990404012083,25.17657732197011,0.001171987100508495,25.0394948105133,0.001171984873634697,24.88854318016249
0.001199289980044279,25.14473878327047,0.001199292005768257,25.16677908324808,0.00119928869845986,25.02769581115593,0.0011992864681525,24.87545669857004
0.001227227531702636,25.13847319382263,0.001227229553839274,25.15689983538934,0.001227226242692341,25.01581212424126,0.001227224008926902,24.86228842448106
0.001255815842820384,25.13214718975699,0.001255817861320651,25.14693931146071,0.001255814546301264,25.00384379784836,0.001255812309053185,24.84903872583068
0.001285070071534974,25.12576032606088,0.001285072086349239,25.13689725423101,0.001285068767423291,24.9917908979707,0.001285066526667979,24.83570799395059
0.001315005729062219,25.11931215788943,0.00131500774014029,25.1267734164763,0.001315004417273483,24.97965350888062,0.001315002172986344,24.822296643864
0.001345638687920613,25.11280224067294,0.001345640695211695,25.11656756128952,0.001345637368369557,24.96743173349272,0.00134563512052597,24.8088051145703
0.001376985190347057,25.10623013022803,0.001376987193799796,25.1062794623938,0.001376983862947685,24.95512569372578,0.001376981611523014,24.79523386931801
0.00140906185690882,25.0995953828709,0.001409063856471266,25.09590890445985,0.001409060521574372,24.94273553086249,0.001409058266543981,24.78158339586626
0.001441885695315875,25.09289755553451,0.001441887690935516,25.08545568342681,0.00144188435195886,24.9302614059071,0.001441882093298126,24.76785420673248
0.001475474109438691,25.08613620588863,0.001475476101062443,25.07491960682724,0.001475472757970904,24.91770349993946,0.001475470495655196,24.75404683942673
0.001509844908535952,25.07931089246318,0.001509846896110174,25.06430049411488,0.00150984354886847,24.90506201446609,0.001509841282873187,24.74016185667081
0.001545016316697283,25.07242117477472,0.001545018300167756,25.05359817699644,0.001545014948740485,24.89233717176694,0.001545012679041046,24.72619984660129
0.001581006982505913,25.06546661345648,0.001581008961817863,25.04281249976613,0.001581005606169464,24.87952921523761,0.001581003332741336,24.71216142295572
0.001617835988926362,25.05844677039171,0.001617837964024473,25.03194331964349,0.001617834604119262,24.86663840972615,0.001617832326937929,24.69804722524076
0.001655522863422522,25.05136120885052,0.001655524834250908,25.02099050711413,0.001655521470053105,24.85366504186426,0.001655519189094105,24.68385791888098
0.00169408758831138,25.04420949363,0.001694089554813595,25.00995394627278,0.001694086186287295,24.84060942039178,0.001694083901526214,24.66959419534733
0.00173355061135785,25.03699119119823,0.001733552573476937,24.99883353516939,0.001733549200586112,24.82747187647413,0.00173354691199861,24.65525677226421
0.001773932856616502,25.02970586984153,0.001773934814294959,24.98762918615702,0.001773931437003515,24.81425276401153,0.001773929144565313,24.64084639349377
0.001815255735525807,25.02235309981554,0.001815257688705561,24.97634082624192,0.001815254306977303,24.80095245994011,0.00181525201066419,24.62636382919613
0.001857541158260631,25.01493245350001,0.00185754310688313,24.96496839743583,0.001857539720681773,24.78757136452301,0.001857537420469645,24.61180987586444
0.001900811545349478,25.00744350555702,0.001900813489355622,24.9535118571089,0.001900810098644831,24.77410990163165,0.001900807794509651,24.59718535633332
0.001945089839562013,24.99988583309351,0.001945091778892171,24.94197117834496,0.001945088383635523,24.76056851901584,0.001945086075553379,24.58249111975947
0.001990399518073655,24.99225901582708,0.001990401452667727,24.93034635029691,0.001990398052828765,24.74694768856189,0.001990395740775841,24.56772804157274
0.002036764604913584,24.98456263625574,0.002036766534710906,24.91863737854331,0.002036763130253129,24.73324790653801,0.002036760814205715,24.55289702339679
0.0020842096837024,24.97679627983211,0.002084211608641868,24.90684428544508,0.002084208199528728,24.71946969382604,0.002084205879463275,24.5379989929373
0.002132759910686914,24.9689595351407,0.002132761830706887,24.89496711050222,0.002132758416901817,24.70561359613825,0.002132756092794892,24.52303490383672
0.00218244102807818,24.9610519940797,0.002182442943116529,24.8830059107103,0.002182439524582953,24.69168018421863,0.002182437196411259,24.50800573549381
0.002233279377700328,24.95307325204684,0.002233281287694508,24.87096076091601,0.002233277864395819,24.67767005402765,0.002233275532136203,24.49291249284651
0.002285301914957509,24.94502290812893,0.002285303819844433,24.85883175417184,0.002285300391744057,24.66358382690875,0.002285298055373558,24.47775620611645
0.002338536223125827,24.93690056529567,0.002338538122841992,24.84661900208898,0.002338534689903362,24.64942214973643,0.002338532349399167,24.46253793051388
0.002393010527978523,24.92870583059759,0.002393012422459923,24.83432263518804,0.002393008984646513,24.63518569504421,0.002393006639985976,24.44725874590085
0.002448753712751497,24.92043831536811,0.002448755601933709,24.82194280324792,0.002448752159209002,24.62087516113132,0.002448749810369697,24.43191975641152
0.002505795333457678,24.91209763542961,0.00250579721727587,24.80947967565091,0.002505793769603404,24.60649127214731,0.002505791416563079,24.41652209002761
0.002564165634558015,24.90368341130403,0.002564167512946916,24.79693344172497,0.002564164060290259,24.59203477815274,0.0025641617030269,24.40106689810746
0.002623895564997493,24.89519526842695,0.002623897437891334,24.78430431108155,0.002623893980214198,24.57750645515546,0.002623891618705949,24.38555535486706
0.002685016794614549,24.8866328373671,0.002685018661947263,24.77159251394913,0.002685015199213388,24.56290710512039,0.002685012833438644,24.36998865681105
0.002747561730933053,24.87799575404862,0.002747563592638119,24.75879830150127,0.002747560124811332,24.54823755595207,0.002747557754748743,24.35436802211235
0.002811563536345032,24.86928365997872,0.002811565392355538,24.74592194617919,0.002811561919399823,24.53349866144837,0.002811559545028241,24.3386946899386
0.002877056145693889,24.86049620247908,0.002877057995942584,24.73296374200772,0.002877054517821985,24.51869130122391,0.002877052139120526,24.32296991972329
0.002944074284267142,24.85163303492142,0.002944076128686354,24.71992400490417,0.002944072645365059,24.50381638060199,0.00294407026231311,24.3071949903804
0.00301265348620808,24.84269381696771,0.003012655324729825,24.70680307297961,0.003012651836172198,24.48887483047326,0.003012649448749379,24.29137119946055
0.00308283011335662,24.83367821481416,0.003082831945912552,24.69360130683122,0.003082828452083074,24.47386760712002,0.003082826060269326,24.2754998622469
0.003154641374528725,24.82458590143968,0.003154643201050197,24.68031908982585,0.003154639701913513,24.4587956920043,0.003154637305689009,24.25958231078905
0.003228125345245018,24.81541655685862,0.003228127165663048,24.66695682837315,0.003228123661184028,24.44366009151844,0.003228121260529266,24.24361989287341
0.003303320987919035,24.80616986837745,0.00330332280216432,24.653514952188,0.003303319292307988,24.4284618366963,0.003303316887203773,24.22761397092838
0.003380268172515455,24.79684553085577,0.003380269980518429,24.63999391454121,0.003380266465249999,24.41320198288396,0.003380264055677425,24.21156592086215
0.003459007697689745,24.78744324697148,0.003459009499380563,24.62639419249765,0.003459005978665531,24.39788160936777,0.003459003564606013,24.19547713083232
0.003539581312420242,24.77796272748997,0.003539583107728794,24.61271628714081,0.0035395795815328,24.38250181895864,0.003539577162968078,24.17934899994504
0.003622031738143875,24.76840369153714,0.003622033526999795,24.59896072378305,0.003622029995288816,24.36706373753035,0.003622027572200914,24.16318293688234
0.003706402691407664,24.75876586687705,0.003706404473740385,24.5851280521602,0.003706400936480606,24.35156851351089,0.003706398508851929,24.14698035845624
0.003792738907047959,24.74904899019267,0.003792740682786661,24.57121884661015,0.003792737139944536,24.33601731732434,0.00379273470775786,24.13074268808812
0.003881086161909228,24.73925280737124,0.003881087930982921,24.55723370623361,0.00388108438252519,24.32041134078241,0.003881081945763567,24.11447135421164
0.003971491299115664,24.72937707379297,0.003971493061453178,24.5431732550366,0.003971489507346927,24.30475179642331,0.003971487065993787,24.09816778859829
0.004064002252908084,24.71942155462351,0.004064004008438079,24.52903814205323,0.004064000448650602,24.28903991679658,0.004063998002689759,24.08183342460408
0.004158668074059116,24.70938602511044,0.004158669822710088,24.51482904144771,0.004158666257209126,24.27327695369206,0.004158663806624743,24.06546969533603
0.004255538955880816,24.69927027088258,0.004255540697581124,24.50054665259453,0.004255537126334681,24.25746417731115,0.004255534671111266,24.04907803173762
0.004354666260837566,24.68907408825358,0.004354667995515508,24.48619170013548,0.004354664418491935,24.24160287537908,0.004354661958614406,24.032659860592
0.004456102547779342,24.67879728452797,0.004456104275363078,24.47176493401223,0.004456100692531135,24.22569435219582,0.004456098227984754,24.01621660244184
0.004559901599808989,24.66843967831102,0.004559903320226634,24.45726712947351,0.004559899731555427,24.20973992762465,0.004559897262325838,23.99974966942555
0.004666118452798819,24.65800109982142,0.004666120165978446,24.44269908705513,0.004666116571437465,24.19374093601617,0.004666114097510683,23.9832604630285
0.004774809424571337,24.64748139120654,0.004774811130440906,24.42806163253184,0.004774807530000054,24.17769872506645,0.004774805051362496,23.96675037174908
0.004886032144759539,24.63688040686131,0.004886033843247111,24.41335561683965,0.004886030236876696,24.16161465460744,0.004886027753515168,23.95022076867897
0.004999845585363282,24.62619801374838,0.004999847276396827,24.39858191596703,0.004999843664067584,24.14549009532824,0.004999841175969189,23.93367300899743
0.005116310092016534,24.61543409172193,0.005116311775524105,24.3837414308138,0.005116308157207226,24.1293264274256,0.005116305664359547,23.91710842737914
0.005235487415983885,24.60458853385276,0.005235489091893566,24.36883508701597,0.005235485467560658,24.11312503918212,0.005235482969951598,23.90052833531603
0.005357440746901559,24.59366124675579,0.005357442415141535,24.3538638347354,0.005357438784764665,24.09688732547061,0.005357436282382502,23.88393401835279
0.00548223474628155,24.58265215091924,0.005482236406780094,24.33882864841238,0.005482232770331784,24.08061468618351,0.005482230263165228,23.86732673323662
0.005609935581796011,24.57156118103507,0.005609937234481472,24.32373052648004,0.005609933591934768,24.06430852458542,0.005609931079972788,23.8507077049819
0.005740610962360211,24.56038828633127,0.005740612607161086,24.30857049103866,0.005740608958489458,24.04797024558838,0.005740606441721498,23.83407812384987
0.005874330174032548,24.54913343090427,0.005874331810877603,24.29334958748833,0.005874328156055089,24.03160125394749,0.005874325634470799,23.81743914224499
0.006011164116751336,24.53779659405299,0.006011165745569399,24.27806888411875,0.006011162084570454,24.01520295237698,0.006011159558159956,23.80079187152841
0.006151185341926371,24.52637777061258,0.0061511869626465,24.26272947165396,0.006151183295446177,23.99877673958467,0.006151180764199901,23.78413737875031
0.006294468090907114,24.51487697128853,0.006294469703458646,24.24733246275087,0.006294466030032426,23.98232400822462,0.006294463493941057,23.76747668330241
0.006441088334346048,24.50329422299056,0.00644108993865862,24.23187899144972,0.006441086258982552,23.96584614276658,0.006441083718037133,23.75081075349253
0.006591123812479712,24.49162956916584,0.006591125408483144,24.21637021257459,0.006591121722533789,23.94934451728184,0.006591119176725671,23.73414050304315
0.006744654076347201,24.47988307013129,0.00674465566397177,24.20080730108297,0.006744651971726191,23.93282049314489,0.006744649421047047,23.71746678751623
0.00690176052996961,24.46805480340433,0.006901762109145767,24.18519145136171,0.006901758410581662,23.91627541665009,0.006901755855023245,23.70079040066678
0.007062526473511146,24.45614486403212,0.007062528044169777,24.16952387646868,0.007062524339265246,23.8997106165434,0.007062521778819783,23.6841120707281
0.00722703714744615,24.44415336491846,0.007227038709518522,24.15380580731776,0.007227034998252283,23.88312740146859,0.007227032432912114,23.66743245663147
0.007395379777754707,24.43208043714783,0.007395381331172526,24.13803849180578,0.007395377613523776,23.86652705732819,0.007395375043281539,23.65075214416359
0.007567643622171094,24.41992623030661,0.007567645166866508,24.1222231938796,0.007567641442814982,23.84991084455925,0.007567638867663326,23.63407164206581
0.007743920017509245,24.40769091280058,0.007743921553414872,24.10636119254188,0.007743917822940863,23.83327999532382,0.007743915242872766,23.61739137807816
0.007924302428090963,24.39537467216789,0.007924303955139853,24.09045378079374,0.007924300218224135,23.81663571061522,0.0079242976332326,23.6007116949332
0.008108886495301634,24.38297771538797,0.008108888013427424,24.0745022645125,0.008108884270051306,23.79997915728016,0.008108881680129474,23.58403284630337
0.008297770088300892,24.37050026918446,0.008297771597437661,24.05850796126346,0.008297767847583,23.78331146495798,0.00829776525272409,23.56735499270709
0.008491053355913882,24.3579425803228,0.008491054855996371,24.04247219904348,0.008491051099645458,23.76663372293784,0.008491048499842767,23.55067819737807
0.008688838779731587,24.34530491590106,0.008688840270695199,24.02639631495532,0.008688836507830802,23.74994697693502,0.008688833903077538,23.5340024221036
0.008891231228448131,24.33258756363358,0.008891232710228736,24.01028165381108,0.008891228940834137,23.73325222578817,0.008891226331123556,23.51732752303701
0.009098338013463114,24.31979083212707,0.009098339485997298,23.99412956666317,0.009098335710056164,23.71655041807872,0.009098333095381479,23.50065324649029
0.009310268945779944,24.30691505114771,0.00931027040900491,23.97794140926167,0.00931026662650144,23.69984244867479,0.009310264006855647,23.48397922471288
0.009527136394228879,24.2939605718796,0.009527137848082529,23.96171854043652,0.009527134059001328,23.68312915520159,0.00952713143437732,23.46730497166311
0.009749055345046449,24.28092776717261,0.009749056789467433,23.94546232040335,0.009749052993793469,23.66641131444069,0.009749050364183914,23.45062987877893
0.009976143462842748,24.26781703177995,0.009976144897770557,23.92917410899182,0.009976141095489081,23.64968963866096,0.009976138460886564,23.43395321075472
0.010208521152989,24.25462878258363,0.01020852257836363,23.91285526379526,0.01020851876946036,23.6329647718839,0.01020851612985688,23.41727410133156
0.01044631162545752,24.24136345880796,0.01044631304121992,23.89650713824051,0.01044630922568089,23.61623728608695,0.0104463065810683,23.40059154910811
0.01068964096014976,24.22802152221931,0.01068964236624172,23.88013107957729,0.01068963854405316,23.59950767734775,0.01068963589442287,23.38390441337996
0.01093863817374543,24.21460345731185,0.01093863957010935,23.86372842678589,0.01093863574125785,23.58277636193352,0.0109386330866007,23.36721141001539
0.01119343528810875,24.2011097714781,0.01119343667468809,23.84730050840267,0.01119343283916028,23.56604367233911,0.01119343017946677,23.35051110737512
0.01145416740028831,24.18754099516327,0.01145416877702719,23.83084864026284,0.01145416493481004,23.54930985327868,0.01145416227006982,23.33380192228513
0.01172097275414714,24.17389768200245,0.01172097412099063,23.81437412315963,0.01172097027207117,23.53257505763483,0.01172096760227351,23.31708211607022
0.01199399281366152,24.16018040893975,0.01199399417055564,23.79787824042001,0.01199399031492092,23.5158393423706,0.01199398764005418,23.30034979065757
0.01227337233792738,24.14638977632803,0.01227337368481892,23.78136225539628,0.01227336982245607,23.49910266440923,0.01227336714250787,23.28360288475857
0.01255925945791288,24.13252640800849,0.01255926079474957,23.76482740887368,0.01255925692564572,23.48236487648703,0.01255925424060284,23.2668391701382
0.01285180575499992,24.11859095136863,0.01285180708173029,23.74827491639417,0.01285180320587244,23.4656257229854,0.0128518005157207,23.25005624798076
0.01315116634135414,24.10458407737769,0.01315116765792792,23.73170596549631,0.01315116377530296,23.44888483574749,0.01315116108002707,23.2332515453612
0.01345749994216814,24.09050648059834,0.01345750124853574,23.71512171287197,0.01345749735913025,23.43214172988612,0.01345749465871388,23.21642231183092
0.01377096897981886,24.07635887917313,0.01377097027593164,23.69852328144039,0.01377096637973206,23.41539579958937,0.01377096367415768,23.19956561612775
0.01409173965998673,24.062142014785,0.01409174094579696,23.68191175734019,0.01409173704278927,23.39864631393048,0.0140917343320381,23.18267834301873
0.01441998205977965,24.04785665258994,0.01441998333524057,23.66528818684058,0.01441997942541034,23.38189241268936,0.01441997670946216,23.16575719028545
0.01475587021791047,24.03350358112088,0.01475587148297624,23.64865357317278,0.01475586756630854,23.36513310219258,0.0147558648451417,23.14879866586076
0.01509958222697441,24.01908361216151,0.01509958348159994,23.63200887328304,0.01509957955807936,23.34836725117984,0.01509957683167064,23.1317990851261
0.01545130032787622,24.00459758058824,0.01545130157201746,23.61535499450905,0.01545129764162767,23.33159358670423,0.01545129490995226,23.11475456837846
0.0158112110064568,23.99004634417944,0.01581121224007044,23.59869279118142,0.0158112083027945,23.31481069007445,0.01581120556582579,23.09766103847605
0.01617950509237006,23.9754307833902,0.01617950631541377,23.58202306115227,0.0161795023712338,23.29801699284699,0.01617949962894324,23.08051421867105
0.01655637786026387,23.96075180109112,0.01655637907269611,23.56534654225358,0.01655637512159321,23.28121077287692,0.01655637237395036,23.06330963063841
0.01694202913331705,23.94601032226999,0.01694203033509694,23.54866390868737,0.01694202637705136,23.26439015043516,0.0169420236240236,23.04604259270901
0.01733666338918796,23.93120729369442,0.01733666458027561,23.53197576735099,0.01733666061526596,23.24755308440162,0.01733665785681867,23.02870821831514
0.01774048986843191,23.9163436835343,0.0177404910487878,23.51528265410033,0.01774048707679186,23.2306973685424,0.017740484312888,23.01130141465643
0.01815372268544248,23.90142048094231,0.01815372385502816,23.49858502995433,0.01815371987602198,23.21382062788026,0.01815371710662212,22.99381688159376
0.01857658094197862,23.88643869559095,0.01857658210075594,23.48188327724459,0.0185765781147141,23.19692031516725,0.01857657533977624,22.97624911077831
0.01900928884333455,23.87139935716463,0.01900928999126623,23.46517769571363,0.01900928599816159,23.17999370746851,0.01900928321764116,22.958592385023
0.01945207581721717,23.85630351480502,0.01945207695426623,23.44846849856625,0.01945207295406972,23.16303790286641,0.01945207016791936,22.94084077792253
0.01990517663539066,23.84115223650847,0.01990517776152081,23.43175580847834,0.01990517375420159,23.14604981729413,0.01990517096237098,22.92298815372838
0.02036883153815679,23.82594660847326,0.02036883265333178,23.41503965356764,0.02036882863885669,23.12902618150784,0.0203688258412926,22.90502816748458
0.02084328636173232,23.81068773439568,0.02084328746591653,23.39831996333177,0.02084328344425029,23.11196353820639,0.02084328064089626,22.88695426542936
0.02132879266859545,23.795376734713,0.02132879376175332,23.38159656455858,0.02132878973285825,23.09485823930795,0.02132878692365462,22.86875968566756
0.02182560788086735,23.78001474579175,0.02182560896296352,23.36486917721431,0.02182560492679915,23.07770644339213,0.02182560211168288,22.8504374591183
0.02233399541680062,23.76460291905969,0.02233399648779957,23.34813741031548,0.02233399244432285,23.06050411331674,0.02233398962322734,22.83198041074131
0.02285422483044709,23.74914242008011,0.02285422589031364,23.33140075779063,0.02285422183947859,23.04324701401765,0.02285421901233343,22.81338116104564
0.02338657195457925,23.73363442756622,0.02338657300327775,23.31465859433805,0.02338656894503526,23.02593071050074,0.02338656611176666,22.79463212788316
0.02393131904694047,23.718080132335,0.02393132008443498,23.29791017128619,0.02393131601873274,23.00855056603374,0.02393131317926251,22.77572552852903
0.02448875493990136,23.70248073619807,0.02448875596615557,23.28115461246368,0.02448875189293743,22.99110174054663,0.02448874904718379,22.75665338205076
0.02505917519360269,23.68683745078847,0.02505917620857962,23.26439091008607,0.02505917212778648,22.97357918924816,0.02505916927566301,22.73740751196679
0.02564288225266539,23.67115149632185,0.02564288325632762,23.24761792066613,0.02564287916789597,22.95597766146627,0.0256428763093123,22.71797954919498
0.02624018560655109,23.65542410029042,0.02624018659885996,23.23083436095607,0.02624018250272255,22.9382916997196,0.02624017963758362,22.69836093529052
0.02685140195365647,23.63965649608844,0.02685140293457265,23.21403880392886,0.02685139883065773,22.92051563902734,0.02685139595886412,22.67854292597274
0.02747685536923223,23.62384992156743,0.02747685633871481,23.19722967480658,0.02747685222694642,22.90264360646364,0.02747684934839382,22.65851659493886
0.02811687747721055,23.60800561752054,0.02811687843521758,23.18040524714433,0.02811687431551502,22.88466952096325,0.02811687143009424,22.63827283796303
0.02877180762603832,23.5921248260938,0.02877180857252586,23.16356363897776,0.02877180444480356,22.86658709338377,0.02877180155240075,22.61780237727726
0.02944199306860271,23.57620878912385,0.02944199400352522,23.14670280904257,0.02944198986769255,22.84838982683033,0.0294419869681883,22.59709576623153
0.03012778914634968,23.56025874640052,0.03012779006965969,23.12982055307485,0.03012778592562064,22.83007101724724,0.03012778301889059,22.57614339422859
0.0308295594776912,23.54427593385339,0.03082956038933861,23.11291450020091,0.03082955623699185,22.81162375428136,0.03082955332290617,22.55493549192885
0.03154767615079944,23.52826158166125,0.03154767705073224,23.09598210942518,0.03154767288997042,22.79304092242091,0.03154766996839365,22.53346213672045
0.03228251992089457,23.51221691228342,0.03228252080905715,23.07902066622542,0.03228251663976718,22.77431520241317,0.03228251371055861,22.51171325844827
0.03303448041212401,23.4961431384125,0.03303448128845871,23.06202727926381,0.03303447711052102,22.75543907296402,0.03303447417353367,22.48967864539588
0.03380395632414854,23.48004146084725,0.03380395718859359,23.04499887722344,0.03380395300188257,22.73640481272157,0.03380395005696388,22.46734795051313
0.03459135564353627,23.46391306628563,0.03459135649602681,23.02793220577841,0.03459135230040986,22.71720450254556,0.03459134934740107,22.44471069788223
0.03539709586008405,23.44775912503695,0.03539709670055088,23.0108238247073,0.03539709249588834,22.69783002806381,0.03539708953462496,22.42175628941389
0.03622160418817447,23.43158078865311,0.03622160501654471,22.99367010515838,0.03622160080269028,22.67827308251601,0.03622159783300116,22.39847401176553
0.03706531779329254,23.41537918747852,0.03706531860948811,22.97646722707562,0.03706531438628775,22.6585251698852,0.03706531140799536,22.37485304347213
0.03792868402381482,23.39915542811892,0.03792868482775337,22.95921117679432,0.03792868059504512,22.63857760831579,0.03792867760796584,22.35088246228043
0.03881216064820035,23.3829105908285,0.03881216143979366,22.94189774481488,0.03881215719740823,22.61842153381725,0.03881215420135128,22.32655125267696
