waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gm")) (L=1.8e-07) X,waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gm")) (L=1.8e-07) Y,waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gm")) (L=3.6e-07) X,waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gm")) (L=3.6e-07) Y,waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gm")) (L=5.4e-07) X,waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gm")) (L=5.4e-07) Y,waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gm")) (L=7.2e-07) X,waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gm")) (L=7.2e-07) Y
-0.3437406846927149,7.253562560368127e-07,-0.3412198781554054,7.136669816400958e-07,-0.3490655849351985,7.05101057720889e-07,-0.3545163225534047,6.985607550812601e-07
-0.3446826694688649,7.418044929349597e-07,-0.3421828447445736,7.29775943500816e-07,-0.3500422558221312,7.210067939233166e-07,-0.35550325467348,7.143057792143635e-07
-0.345625251812075,7.586233696049973e-07,-0.3431465027737235,7.462478806191795e-07,-0.351019637865952,7.372706567219739e-07,-0.3564909232841911,7.304037335382198e-07
-0.3465684348259896,7.758212089032554e-07,-0.3441108535404593,7.630909820962925e-07,-0.3519977325562118,7.539006423616265e-07,-0.3574793317178977,7.468623424736151e-07
-0.3475122215920592,7.934065212697255e-07,-0.345075898316449,7.803136206659976e-07,-0.3529765414568169,7.709049176812546e-07,-0.3584684835071519,7.636894848411298e-07
-0.3484566151685728,8.113880090132178e-07,-0.3460416383497729,7.97924356583968e-07,-0.3539560662129464,7.882918231493727e-07,-0.3594583823945345,7.808931960918604e-07
-0.349401618589694,8.297745706953198e-07,-0.347008074867438,8.159319415794755e-07,-0.3549363085581789,8.060698759193007e-07,-0.3604490323426444,7.98481670530876e-07
-0.3503472348645065,8.485753056153512e-07,-0.3479752090780617,8.343453228695637e-07,-0.3559172703218334,8.242477729029782e-07,-0.3614404375442353,8.164632635316998e-07
-0.3512934669760646,8.677995183983636e-07,-0.3489430421747277,8.531736472353794e-07,-0.3568989534365123,8.42834393861518e-07,-0.3624326024324898,8.348464937398502e-07
-0.352240317880457,8.874567236885108e-07,-0.3499115753380182,8.724262651602043e-07,-0.3578813599458548,8.618388045110057e-07,-0.3634255316914263,8.536400452636802e-07
-0.3531877905058789,9.075566509498662e-07,-0.350880809739228,8.921127350288253e-07,-0.3588644920124917,8.812702596417097e-07,-0.3644192302664322,8.728527698505636e-07
-0.3541358877517211,9.281092493770635e-07,-0.3518507465437599,9.122428273875965e-07,-0.3598483519262015,9.01138206248879e-07,-0.3654137033749114,8.924936890464297e-07
-0.3550846124876708,9.491246929178806e-07,-0.3528213869147097,9.328265292646184e-07,-0.3608329421122638,9.214522866732915e-07,-0.366408956517045,9.125719963367361e-07
-0.3560339675528339,9.706133854102198e-07,-0.3537927320166396,9.538740485492941e-07,-0.361818265140007,9.422223417495261e-07,-0.3674049954866521,9.330970592667897e-07
-0.3569839557548735,9.925859658355928e-07,-0.3547647830195475,9.753958184304349e-07,-0.3628043237315477,9.634584139600269e-07,-0.368401826382146,9.540784215394038e-07
-0.3579345798691727,1.015053313691627e-06,-0.3557375411030297,9.974025018919799e-07,-0.3637911207707132,9.851707505927364e-07,-0.3693994556175757,9.755258050877322e-07
-0.3588858426380201,1.038026554485788e-06,-0.3567110074606452,1.019904996265358e-06,-0.3647786593121494,1.007369806900247e-06,-0.3703978899337452,9.9744911212122e-07
-0.3598377467698226,1.061517065352732e-06,-0.3576851833044796,1.042914437837295e-06,-0.3657669425906036,1.030066249258184e-06,-0.371397136409404,1.019858427142453e-06
-0.3607902949383461,1.085536480797638e-06,-0.3586600698699147,1.066442206511964e-06,-0.3667559740303803,1.053270958320524e-06,-0.3723972024724977,1.042764018932757e-06
-0.3617434897819896,1.110096698567914e-06,-0.3596356684206012,1.090499930525968e-06,-0.3677457572549614,1.07699503216946e-06,-0.3733980959114731,1.06617634250428e-06
-0.3626973339030917,1.135209885655618e-06,-0.3606119802536425,1.115099491214926e-06,-0.3687362960967908,1.101249789457491e-06,-0.3743998248866263,1.090106041016305e-06
-0.3636518298672748,1.160888484432974e-06,-0.3615890067049838,1.14025302782992e-06,-0.3697275946072098,1.126046772539056e-06,-0.3754023979414907,1.114563947653574e-06
-0.3646069802028289,1.187145218923395e-06,-0.3625667491550142,1.16597294240225e-06,-0.3707196570665447,1.151397750589406e-06,-0.3764058240142507,1.139561087464215e-06
-0.3655627874001379,1.213993101210371e-06,-0.3635452090343791,1.192271904654703e-06,-0.3717124879943323,1.177314722707797e-06,-0.3774101124491778,1.165108679154986e-06
-0.3665192539111533,1.241445437986605e-06,-0.3645243878300051,1.21916285695739e-06,-0.3727060921596845,1.203809921002656e-06,-0.3784152730080781,1.191218136841467e-06
-0.3674763821489127,1.269515837245674e-06,-0.3655042870913361,1.246659019326197e-06,-0.3737004745917778,1.230895813655702e-06,-0.3794213158817454,1.217901071750781e-06
-0.3684341744871156,1.298218215118713e-06,-0.3664849084367836,1.274773894461665e-06,-0.3746956405904658,1.258585107962441e-06,-0.3804282517014113,1.245169293874433e-06
-0.369392633259749,1.327566802858247e-06,-0.3674662535603874,1.303521272826074e-06,-0.3756915957370037,1.286890753346042e-06,-0.3814360915501835,1.273034813568802e-06
-0.3703517607607776,1.357576153971707e-06,-0.3684483242386905,1.332915237756377e-06,-0.3766883459048798,1.315825944341813e-06,-0.3824448469744703,1.301509843100878e-06
-0.3713115592438898,1.388261151506629e-06,-0.3694311223378222,1.362970170610424e-06,-0.3776858972707442,1.345404123549256e-06,-0.3834545299953751,1.330606798136584e-06
-0.3722720309223144,1.419637015489991e-06,-0.3704146498207928,1.393700755943878e-06,-0.378684256325428,1.375638984548682e-06,-0.3844651531200649,1.360338299169359e-06
-0.3732331779687044,1.451719310523813e-06,-0.3713989087549954,1.425121986715128e-06,-0.3796834298850451,1.406544474779433e-06,-0.3854767293530978,1.390717172886258e-06
-0.3741950025150931,1.48452395353909e-06,-0.3723839013199151,1.457249169515271e-06,-0.3806834251021673,1.438134798376489e-06,-0.386489272207708,1.421756453469102e-06
-0.3751575066529302,1.518067221710367e-06,-0.3733696298150406,1.490097929820164e-06,-0.3816842494770674,1.470424418962411e-06,-0.387502795717042,1.45346938382804e-06
-0.3761206924331937,1.552365760532699e-06,-0.3743560966679802,1.523684217261529e-06,-0.3826859108690177,1.503428062391371e-06,-0.388517314445338,1.485869416764804e-06
-0.377084561866591,1.587436592063355e-06,-0.3753433044427723,1.558024310913697e-06,-0.3836884175076412,1.537160719442033e-06,-0.3895328434990486,1.518970216063152e-06
-0.3780491169238456,1.623297123329807e-06,-0.3763312558483958,1.593134824592836e-06,-0.3846917780043015,1.571637648456021e-06,-0.3905493985378956,1.552785657503588e-06
-0.3790143595360782,1.659965154906186e-06,-0.377319953747469,1.629032712165008e-06,-0.3856960013635298,1.606874377918653e-06,-0.3915669957858601,1.587329829799848e-06
-0.3799802915952826,1.697458889659652e-06,-0.3783094011651387,1.665735272859557e-06,-0.3867010969944753,1.642886708978583e-06,-0.3925856520420974,1.622617035454198e-06
-0.3809469149549054,1.735796941668679e-06,-0.3792996012981511,1.703260156584039e-06,-0.3877070747223739,1.679690717902818e-06,-0.393605384691778,1.658661791528854e-06
-0.3819142314305277,1.774998345314508e-06,-0.3802905575241045,1.741625369236928e-06,-0.3887139448000283,1.7173027584639e-06,-0.3946262117168517,1.695478830330744e-06
-0.3828822428006584,1.815082564547482e-06,-0.3812822734108721,1.780849278013986e-06,-0.3897217179192893,1.755739464255517e-06,-0.3956481517067283,1.733083100006542e-06
-0.3838509508076402,1.856069502329523e-06,-0.3822747527261994,1.820950616704484e-06,-0.3907304052225338,1.795017750933162e-06,-0.3966712238688799,1.771489765045382e-06
-0.3848203571586739,1.897979510253992e-06,-0.3832679994474602,1.861948490972749e-06,-0.3917400183141293,1.835154818376199e-06,-0.3976954480393566,1.810714206685973e-06
-0.3857904635269656,1.940833398344089e-06,-0.3842620177715734,1.903862383621051e-06,-0.3927505692718816,1.876168152767781e-06,-0.3987208446932213,1.850772023225475e-06
-0.3867612715529989,1.984652445030724e-06,-0.3852568121250715,1.946712159829196e-06,-0.3937620706584555,1.918075528588891e-06,-0.3997474349548975,1.891679030226819e-06
-0.3877327828459411,2.029458407310751e-06,-0.3862523871743122,1.99051807236638e-06,-0.3947745355327639,1.96089501052286e-06,-0.4007752406084353,1.93345126062166e-06
-0.3887049989851816,2.07527353108616e-06,-0.3872487478358322,2.035300766770719e-06,-0.3957879774613207,2.004644955266682e-06,-0.4018042841076932,1.97610496470566e-06
-0.3896779215220125,2.12212056168487e-06,-0.3882458992868314,2.08108128649167e-06,-0.396802410529548,2.049344013245203e-06,-0.4028345885864395,2.019656610023145e-06
-0.3906515519814526,2.170022754563347e-06,-0.389243846975782,2.127881077990467e-06,-0.3978178493530358,2.095011130224508e-06,-0.4038661778683732,2.064122881137783e-06
-0.3916258918642193,2.219003886191291e-06,-0.3902425966331571,2.17572199579378e-06,-0.3988343090887478,2.141665548820605e-06,-0.4048990764770675,2.109520679286092e-06
-0.3926009426488548,2.269088265118413e-06,-0.3912421542822679,2.224626307495331e-06,-0.3998518054461684,2.189326809899426e-06,-0.4059333096458411,2.155867121910619e-06
-0.3935767057940074,2.320300743222871e-06,-0.3922425262502069,2.274616698700661e-06,-0.4008703546983876,2.23801475386433e-06,-0.4069689033275563,2.203179542069178e-06
-0.3945531827408755,2.372666727141301e-06,-0.3932437191788836,2.325716277909464e-06,-0.4018899736931194,2.287749521826987e-06,-0.4080058842043532,2.25147548771706e-06
-0.3955303749158157,2.426212189879367e-06,-0.3942457400361503,2.377948581330487e-06,-0.402910679863651,2.338551556657656e-06,-0.4090442796973206,2.30077272085856e-06
-0.3965082837331213,2.480963682602382e-06,-0.3952485961270071,2.431337577623381e-06,-0.4039324912397202,2.390441603910794e-06,-0.4100841179761108,2.351089216564405e-06
-0.3974869105979735,2.536948346604543e-06,-0.3962522951048784,2.485907672562078e-06,-0.4049554264583168,2.443440712621742e-06,-0.4111254279685037,2.402443161851572e-06
-0.3984662569095683,2.594193925455616e-06,-0.3972568449829543,2.541683713614194e-06,-0.4059795047744097,2.497570235970421e-06,-0.4121682393699249,2.454852954421709e-06
-0.399446324064427,2.652728777323458e-06,-0.3982622541455894,2.598690994430702e-06,-0.4070047460715949,2.552851831807696e-06,-0.4132125826529269,2.508337201254807e-06
-0.4004271134598896,2.71258188747047e-06,-0.3992685313597477,2.65695525924017e-06,-0.408031170872666,2.609307463040128e-06,-0.4142584890766392,2.562914717054086e-06
-0.4014086264977932,2.77378288092161e-06,-0.4002756857864893,2.716502707141642e-06,-0.4090588003501059,2.666959397868743e-06,-0.4153059906961929,2.618604522538496e-06
-0.4023908645883478,2.836362035302178e-06,-0.4012837269924907,2.777359996290539e-06,-0.4100876563364986,2.725830209877338e-06,-0.416355120372133,2.675425842579e-06
-0.4033738291541999,2.900350293841741e-06,-0.402292664961589,2.839554247971254e-06,-0.4111177613348669,2.785942777966006e-06,-0.4174059117798206,2.733398104174603e-06
-0.404357521634698,2.965779278542061e-06,-0.4033025101063437,2.903113050550576e-06,-0.41214913852893,2.847320286125023e-06,-0.4184583994188389,2.792540934264381e-06
-0.405341943490354,3.032681303504956e-06,-0.4043132732796098,2.968064463305845e-06,-0.4131818117932902,2.909986223044841e-06,-0.4195126186224105,2.852874157371372e-06
-0.4063270962075118,3.101089388417075e-06,-0.4053249657861133,3.034437020121494e-06,-0.4142158057035439,2.973964381557083e-06,-0.4205686055668343,2.914417793074262e-06
-0.4073129813032166,3.171037272187074e-06,-0.4063375993940213,3.102259733047694e-06,-0.4152511455463277,3.03927885790221e-06,-0.421626397280954,2.977192053302815e-06
-0.4082996003302934,3.242559426731225e-06,-0.4073511863465045,3.171562095715e-06,-0.4162878573292963,3.105954050818688e-06,-0.4226860316556691,3.041217339452861e-06
-0.4092869548826341,3.315691070902675e-06,-0.4083657393732787,3.242374086598126e-06,-0.4173259677910388,3.174014660448829e-06,-0.4237475474534973,3.106514239316617e-06
-0.4102750466006959,3.390468184559471e-06,-0.4093812717021257,3.314726172122734e-06,-0.4183655044109407,3.243485687056535e-06,-0.4248109843182002,3.173103523824017e-06
-0.4112638771772104,3.466927522765738e-06,-0.4103977970703827,3.388649309608426e-06,-0.4194064954189904,3.314392429551501e-06,-0.4258763827844845,3.241006143590838e-06
-0.4122534483631066,3.545106630120611e-06,-0.411415329736398,3.464174950041321e-06,-0.4204489698055422,3.386760483815054e-06,-0.4269437842877901,3.31024322526919e-06
-0.4132437619736495,3.625043855208632e-06,-0.4124338844909454,3.541335040669471e-06,-0.4214929573310375,3.460615740822294e-06,-0.4280132311741769,3.380836067695985e-06
-0.4142348198947903,3.706778365165207e-06,-0.4134534766685938,3.620162027414327e-06,-0.4225384885356935,3.535984384555215e-06,-0.429084766710323,3.452806137834991e-06
-0.4152266240897349,3.790350160350381e-06,-0.4144741221590269,3.700688857091261e-06,-0.4235855947491638,3.612892889701395e-06,-0.4301584350936458,3.526175066507834e-06
-0.4162191766057248,3.875800089123459e-06,-0.4154958374183093,3.782948979432194e-06,-0.4246343081001811,3.691368019132911e-06,-0.4312342814625623,3.600964643909777e-06
-0.4172124795810355,3.963169862711295e-06,-0.416518639480095,3.86697634890328e-06,-0.4256846615261884,3.771436821159812e-06,-0.4323123519068961,3.677196814905345e-06
-0.4182065352521855,4.052502070161766e-06,-0.4175425459667756,3.952805426310453e-06,-0.4267366887829678,3.853126626552576e-06,-0.4333926934784507,3.754893674099606e-06
-0.4192013459613624,4.143840193374434e-06,-0.4185675751005644,4.040471180185478e-06,-0.4277904244542743,3.936465045327799e-06,-0.4344753542017576,3.834077460680363e-06
-0.4201969141640578,4.237228622199471e-06,-0.4195937457145151,4.130009087945315e-06,-0.428845903961486,4.021479963291311e-06,-0.4355603830850154,3.914770553026644e-06
-0.4211932424369147,4.332712669595587e-06,-0.4206210772634744,4.221455136817281e-06,-0.4299031635732813,4.108199538333113e-06,-0.4366478301312342,3.996995463079255e-06
-0.4221903334857824,4.430338586837548e-06,-0.4216495898349633,4.314845824522305e-06,-0.4309622404153464,4.196652196467516e-06,-0.4377377463495973,4.080774830468377e-06
-0.4231881901539774,4.530153578763139e-06,-0.4226793041599919,4.410218159708979e-06,-0.4320231724801336,4.286866627613324e-06,-0.438830183767057,4.166131416394106e-06
-0.4241868154307491,4.632205819049404e-06,-0.4237102416238014,4.507609662130113e-06,-0.4330859986366742,4.378871781107337e-06,-0.4399251954401773,4.253088097255183e-06
-0.4251862124599453,4.736544465507151e-06,-0.4247424242765407,4.607058362554601e-06,-0.4341507586404578,4.472696860945069e-06,-0.441022835467237,4.341667858021396e-06
-0.4261863845488756,4.843219675382689e-06,-0.4257758748438694,4.708602802405839e-06,-0.4352174931433936,4.568371320742831e-06,-0.4421231590006127,4.431893785345626e-06
-0.4271873351773692,4.952282620655265e-06,-0.4268106167374977,4.812282033119305e-06,-0.4362862437038604,4.665924858414379e-06,-0.4432262222594494,4.523789060410529e-06
-0.4281890680070219,5.063785503318042e-06,-0.4278466740656599,4.918135615210701e-06,-0.4373570527968613,4.765387410556133e-06,-0.44433208254264,4.61737695150621e-06
-0.4291915868906306,5.17778157063047e-06,-0.4288840716435229,5.026203617046155e-06,-0.4384299638242934,4.866789146534255e-06,-0.4454407982421253,4.712680806334187e-06
-0.430194895881808,5.294325130329193e-06,-0.4299228350035376,5.13652661330656e-06,-0.4395050211253466,4.970160462267489e-06,-0.4465524288565308,4.80972404403379e-06
-0.4311989992447736,5.413471565784141e-06,-0.4309629904057319,5.249145683136986e-06,-0.4405822699870432,5.075531973698898e-06,-0.447667035005155,4.90853014692686e-06
-0.4322039014643191,5.535277351086956e-06,-0.4320045648479518,5.364102407972468e-06,-0.4416617566549319,5.182934509950096e-06,-0.4487846784423246,5.009122651976784e-06
-0.4332096072559357,5.65980006605672e-06,-0.4330475860760548,5.481438869031611e-06,-0.4427435283439505,5.292399106151447e-06,-0.4499054220721337,5.111525141958379e-06
-0.4342161215761076,5.787098411150057e-06,-0.43409208259406,5.601197644468658e-06,-0.4438276332494708,5.403956995941753e-06,-0.4510293299635797,5.215761236334629e-06
-0.4352234496327534,5.917232222259524e-06,-0.435138083674262,5.723421806175171e-06,-0.4449141205585374,5.517639603630432e-06,-0.4521564673661136,5.321854581837186e-06
-0.4362315968958241,6.05026248538673e-06,-0.4361856193673115,5.848154916221647e-06,-0.4460030404613184,5.633478536016141e-06,-0.4532869007256197,5.429828842747065e-06
-0.4372405691080359,6.18625135117327e-06,-0.437234720512274,5.975441022930178e-06,-0.4470944441627784,5.751505573854757e-06,-0.4544206977008407,5.539707690872766e-06
-0.438250372295744,6.325262149275114e-06,-0.4382854187466696,6.105324656568153e-06,-0.4481883838945913,5.871752662970554e-06,-0.4555579271802637,5.651514795222833e-06
-0.4392610127799439,6.467359402563485e-06,-0.4393377465165031,6.237850824653378e-06,-0.4492849129273053,5.994251905003823e-06,-0.4566986592994839,5.765273811370322e-06
-0.440272497187393,6.612608841135818e-06,-0.4403917370862926,6.373065006860854e-06,-0.450384085582777,6.119035547788524e-06,-0.4578429654590597,5.881008370506713e-06
-0.4412848324618515,6.761077416120748e-06,-0.4414474245491049,6.511013149521159e-06,-0.451485957246887,6.246135975353617e-06,-0.4589909183428791,5.998742068183669e-06
-0.4422980258754268,6.912833313258891e-06,-0.4425048438366064,6.651741659700238e-06,-0.4525905843825542,6.375585697541592e-06,-0.4601425919370503,6.1184984527404e-06
-0.4433120850400216,7.067945966242845e-06,-0.4435640307291393,6.795297398850333e-06,-0.453698024543064,6.507417339238296e-06,-0.4612980615493334,6.240301013415556e-06
-0.4443270179188747,7.226486069798277e-06,-0.4446250218658334,6.941727676021639e-06,-0.4548083363857232,6.641663629207421e-06,-0.4624574038291307,6.364173168142651e-06
-0.4453428328381868,7.388525592487987e-06,-0.4456878547547614,7.091080240623987e-06,-0.4559215796858613,6.778357388524242e-06,-0.4636206967880514,6.4901382510284e-06
-0.4463595384988259,7.554137789220454e-06,-0.4467525677831512,7.243403274728e-06,-0.4570378153511889,6.917531518602249e-06,-0.4647880198210663,6.618219499513515e-06
-0.4473771439881034,7.723397213444308e-06,-0.4478192002276666,7.398745384894985e-06,-0.4581571054365337,7.059218988807454e-06,-0.4659594537282696,6.748440041216501e-06
-0.448395658791614,7.896379729009752e-06,-0.4488877922647623,7.557155593524036e-06,-0.459279513158966,7.203452823654624e-06,-0.4671350807372656,6.880822880461213e-06
-0.4494150928051321,8.073162521677054e-06,-0.4499583849811331,7.718683329706102e-06,-0.460405102913332,7.350266089580167e-06,-0.4683149845261947,7.015390884488979e-06
-0.4504354563465565,8.253824110253079e-06,-0.451031020384262,7.883378419572988e-06,-0.4615339402882104,7.499691881286942e-06,-0.4694992502474176,7.152166769357561e-06
-0.4514567601678969,8.438444357335439e-06,-0.4521057414130847,8.051291076130556e-06,-0.4626660920823067,7.651763307655828e-06,-0.4706879645518731,7.291173085529032e-06
-0.4524790154672966,8.627104479644383e-06,-0.4531825919487804,8.222471888564637e-06,-0.4638016263213052,7.806513477220092e-06,-0.4718812156141268,7.432432203149445e-06
-0.4535022339010817,8.819887057921583e-06,-0.454261616825703,8.396971811007755e-06,-0.4649406122751898,7.963975483197789e-06,-0.4730790931581286,7.575966297024188e-06
-0.4545264275958301,9.016876046374767e-06,-0.4553428618424655,8.574842150755742e-06,-0.4660831204760569,8.124182388079371e-06,-0.4742816884836947,7.72179733129302e-06
-0.4555516091604588,9.218156781647995e-06,-0.4564263737731926,8.756134555922135e-06,-0.4672292227364281,8.287167207765748e-06,-0.4754890944937311,7.869947043809724e-06
-0.4565777916983147,9.423815991294566e-06,-0.4575122003789518,8.940901002518756e-06,-0.4683789921680874,8.452962895255176e-06,-0.476701405722219,8.020436930232679e-06
-0.4576049888192715,9.633941801732527e-06,-0.4586003904193829,9.129193780951241e-06,-0.4695325032014559,8.621602323875613e-06,-0.4779187183629743,8.173288227832109e-06
-0.4586332146518204,9.848623745659419e-06,-0.4596909936645335,9.321065481916785e-06,-0.4706898316055197,8.793118270060685e-06,-0.4791411302992019,8.328521899021897e-06
-0.4596624838551526,1.006795276890443e-05,-0.46078406090692,9.516568981693668e-06,-0.471851054508331,8.967543395667754e-06,-0.4803687411338633,8.486158614624308e-06
-0.4606928116312277,1.029202123669547e-05,-0.4618796439738277,9.71575742680975e-06,-0.4730162504180959,9.14491022983703e-06,-0.4816016522208704,8.646218736876442e-06
-0.4617242137368225,1.052092293931788e-05,-0.4629777957398624,9.918684218078754e-06,-0.47418549924487,9.325251150391572e-06,-0.4828399666971284,8.808722302188922e-06
-0.4627567064955564,1.075475309714144e-05,-0.4640785701397734,1.012540299399307e-05,-0.4753588823228745,9.508598364778036e-06,-0.48408378951544,8.97368900366766e-06
-0.4637903068098905,1.099360836499267e-05,-0.4651820221815584,1.033596761346062e-05,-0.4765364824334541,9.694983890549492e-06,-0.4853332274782942,9.141138173411627e-06
-0.4648250321730922,1.123758683584738e-05,-0.4662882079598689,1.055043213787532e-05,-0.4777183838286909,9.884439535391586e-06,-0.4865883892725524,9.311088764599035e-06
-0.4658609006811705,1.148678804382078e-05,-0.4673971846697311,1.076885081250927e-05,-0.4789046722556942,1.007699687669503e-05,-0.487849385505051,9.483559333377311e-06
-0.4668979310447694,1.17413129664288e-05,-0.4685090106205976,1.099127804721591e-05,-0.4800954349815818,1.027268724067687e-05,-0.4891163287391407,9.65856802057234e-06
-0.4679361426010258,1.200126402609724e-05,-0.4696237452507457,1.121776839643277e-05,-0.4812907608191728,1.047154168105566e-05,-0.4903893335321752,9.836132533233595e-06
-0.4689755553253832,1.226674509089206e-05,-0.4707414491420412,1.144837653847392e-05,-0.4824907401534062,1.067359095728448e-05,-0.491668516473972,1.00162701260343e-05
-0.4700161898433657,1.253786147444667e-05,-0.4718621840350792,1.168315725410057e-05,-0.4836954649685068,1.087886551234869e-05,-0.4929539962262579,1.019899758254548e-05
-0.4710580674423073,1.281471993505844e-05,-0.4729860128447227,1.192216540436071e-05,-0.4849050288759151,1.108739545013536e-05,-0.4942458935631202,1.038433119640555e-05
-0.4721012100830382,1.30974286739297e-05,-0.4741129996760538,1.216545590768739e-05,-0.4861195271429966,1.129921051238159e-05,-0.4955443314124812,1.057228675240815e-05
-0.4731456404115275,1.338609733252493e-05,-0.4752432098407546,1.241308371624665e-05,-0.4873390567225546,1.15143400552127e-05,-0.4968494348986086,1.076287950753159e-05
-0.4741913817704861,1.368083698901849e-05,-0.4763767098739335,1.266510379152532e-05,-0.4885637162831582,1.173281302527892e-05,-0.4981613313856836,1.095612417193655e-05
-0.4752384582109248,1.398176015380351e-05,-0.4775135675514166,1.292157107915123e-05,-0.4897936062403077,1.195465793550361e-05,-0.4994801505224431,1.11520348899589e-05
-0.4762868945036758,1.428898076403517e-05,-0.4786538519075181,1.318254048293676e-05,-0.4910288287884568,1.217990284045598e-05,-0.5008060242879089,1.135062522112654e-05
-0.4773367161508784,1.460261417717996e-05,-0.4797976332533105,1.344806683813911e-05,-0.4922694879339051,1.240857531136177e-05,-0.5021390870382243,1.155190812123149e-05
-0.4783879493974288,1.492277716354075e-05,-0.480944983195408,1.371820488392954e-05,-0.4935156895285857,1.26407024107693e-05,-0.503479475554613,1.175589592348949e-05
-0.4794406212424025,1.524958789772996e-05,-0.4820959746552846,1.399300923506618e-05,-0.4947675413047616,1.287631066688729e-05,-0.5048273290924736,1.196260031982137e-05
-0.4804947594504481,1.558316594905923e-05,-0.4832506818891427,1.427253435276471e-05,-0.4960251529106521,1.31154260476138e-05,-0.5061827894316293,1.21720323422931e-05
-0.4815503925631637,1.592363227081754e-05,-0.484409180508349,1.455683451476169e-05,-0.4972886359470081,1.335807393427754e-05,-0.5075460009277435,1.238420234475219e-05
-0.4826075499104536,1.627110918840441e-05,-0.4855715475004578,1.484596378456713e-05,-0.4985581040046534,1.360427909511312e-05,-0.5089171105649197,1.259911998470101e-05
-0.4836662616218783,1.662572038628929e-05,-0.4867378612508391,1.513997597990363e-05,-0.4998336727030119,1.385406565849546e-05,-0.5102962680094942,1.281679420544906e-05
-0.4847265586379987,1.698759089376402e-05,-0.4879082015649288,1.543892464032938e-05,-0.5011154597296399,1.410745708595895e-05,-0.511683625665041,1.303723321858916e-05
-0.4857884727217254,1.735684706945671e-05,-0.4890826496911209,1.574286299404459e-05,-0.5024035848807806,1.436447614502987e-05,-0.5130793387285966,1.326044448684313e-05
-0.4868520364696765,1.77336165845738e-05,-0.4902612883443189,1.605184392388129e-05,-0.5036981701029628,1.462514488190234e-05,-0.5144835652481174,1.348643470732646e-05
-0.4879172833235559,1.811802840483817e-05,-0.4914442017301657,1.636591993247797e-05,-0.5049993395356565,1.488948459398948e-05,-0.515896466181184,1.371520979528252e-05
-0.4889842475815598,1.851021277108866e-05,-0.4926314755699714,1.668514310664189e-05,-0.5063072195550113,1.51575158023855e-05,-0.5173182054549554,1.394677486833898e-05
-0.4900529644098155,1.891030117850664e-05,-0.4938231971263571,1.700956508090243e-05,-0.5076219388186911,1.542925822427451e-05,-0.5187489500273894,1.418113423134239e-05
-0.4911234698538707,1.931842635443645e-05,-0.4950194552296336,1.733923700026154e-05,-0.5089436283118234,1.570473074532566e-05,-0.5201888699497315,1.441829136182809e-05
-0.4921958008502354,1.973472223476263e-05,-0.4962203403049368,1.767420948214838e-05,-0.5102724213940852,1.598395139211636e-05,-0.5216381384302828,1.465824889618561e-05
-0.4932699952379918,2.015932393880979e-05,-0.4974259444001334,1.801453257758538e-05,-0.5116084538479377,1.62669373046272e-05,-0.5230969318994476,1.490100861658085e-05
-0.4943460917704794,2.059236774272785e-05,-0.4986363612145266,1.836025573157845e-05,-0.5129518639280344,1.655370470885634e-05,-0.5245654300760696,1.514657143870086e-05
-0.4954241301270725,2.103399105132768e-05,-0.4998516861283679,1.871142774274023e-05,-0.5143027924118111,1.684426888960101e-05,-0.5260438160350538,1.539493740038639e-05
-0.4965041509250547,2.148433236832807e-05,-0.5010720162332101,1.906809672216406e-05,-0.5156613826512837,1.71386441634601e-05,-0.5275322762762789,1.564610565122224e-05
-0.4975861957316072,2.194353126497784e-05,-0.5022974503631075,1.94303100515611e-05,-0.517027780626065,1.743684385211181e-05,-0.529031000794796,1.590007444315603e-05
-0.4986703070759253,2.241172834701612e-05,-0.5035280891266938,1.979811434068141e-05,-0.518402134997616,1.773888025592378e-05,-0.5305401831523102,1.615684112221867e-05
-0.4997565284614698,2.288906521992964e-05,-0.5047640349401534,2.017155538403826e-05,-0.5197845971647519,1.804476462795755e-05,-0.5320600205499424,1.64164021214225e-05
-0.500844904378374,2.337568445247178e-05,-0.5060053920611072,2.055067811695824e-05,-0.5211753213204129,1.835450714843026e-05,-0.5335907139022602,1.667875295491431e-05
-0.5019354803160165,2.387172953840233e-05,-0.5072522666234336,2.093552657098294e-05,-0.5225744645097168,1.866811689970042e-05,-0.5351324679125686,1.69438882134624e-05
-0.5030283027757736,2.437734485640927e-05,-0.5085047666730462,2.132614382864929e-05,-0.5239821866893064,1.898560184184835e-05,-0.5366854911494492,1.721180156136027e-05
-0.5041234192839681,2.489267562817299e-05,-0.5097630022046498,2.17225719776801e-05,-0.5253986507880026,1.930696878892319e-05,-0.5382499961245306,1.748248573482941e-05
-0.5052208784050289,2.541786787453342e-05,-0.5110270851994927,2.212485206461668e-05,-0.5268240227687795,1.96322233859344e-05,-0.539826199371471,1.77559325420061e-05
