waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gm")) (L=1.8e-07) X,waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gm")) (L=1.8e-07) Y,waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gm")) (L=3.6e-07) X,waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gm")) (L=3.6e-07) Y,waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gm")) (L=5.4e-07) X,waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gm")) (L=5.4e-07) Y,waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gm")) (L=7.2e-07) X,waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gm")) (L=7.2e-07) Y
0.2311436589951321,1.261750449502608e-07,0.2412253009999273,1.259299303998733e-07,0.2377684612374926,1.251535505992678e-07,0.235026508152876,1.244324269184975e-07
0.231965132152878,1.290896862707604e-07,0.2420671830134294,1.288235819076698e-07,0.2386190135114929,1.280199784651805e-07,0.2358832972561491,1.272756211861894e-07
0.2327868057179889,1.320713930221386e-07,0.2429093513411702,1.317833321628487e-07,0.2394699123037036,1.309516116353175e-07,0.2367404773330056,1.301833126590503e-07
0.2336086809585758,1.351216998267239e-07,0.2437518083241809,1.348106792456671e-07,0.24032116042511,1.339499210143031e-07,0.2375980514384158,1.331569524262821e-07
0.2344307591636319,1.382421761497566e-07,0.2445945563263879,1.3790715486142e-07,0.241172760706681,1.370164103937162e-07,0.2384560226424887,1.36198023989821e-07
0.2352530416430772,1.414344270820678e-07,0.2454375977345568,1.410743250874792e-07,0.2420247159991161,1.401526171831028e-07,0.2393143940300226,1.393080439877552e-07
0.2360755297278031,1.447000941400841e-07,0.2462809349582303,1.443137911368147e-07,0.2428770291725844,1.433601131573394e-07,0.2401731687000453,1.424885629341568e-07
0.2368982247697204,1.480408560835545e-07,0.247124570429663,1.476271901383818e-07,0.2437297031164524,1.466405052207039e-07,0.24103234976534,1.457411659757086e-07
0.2377211281418069,1.514584297513718e-07,0.2479685066037508,1.510161959347401e-07,0.244582740739005,1.499954361880722e-07,0.2418919403519586,1.490674736655283e-07
0.2385442412381593,1.549545709158942e-07,0.2488127459579577,1.544825198972976e-07,0.2454361449671532,1.534265855835967e-07,0.2427519435987214,1.524691427545974e-07
0.2393675654740441,1.585310751561584e-07,0.2496572909922349,1.58027911759559e-07,0.2462899187461346,1.569356704573145e-07,0.243612362656703,1.559478670012153e-07
0.240191102285952,1.621897787504039e-07,0.2505021442289374,1.616541604688018e-07,0.247144065039202,1.605244462200664e-07,0.2444732006887048,1.595053779989109e-07
0.2410148531316533,1.659325595883279e-07,0.251347308212734,1.653630950565711e-07,0.2479985868273016,1.641947074971762e-07,0.2453344608687124,1.631434460232466e-07
0.2418388194902537,1.697613381034926e-07,0.2521927855105128,1.691565855284316e-07,0.2488534871087402,1.679482890013162e-07,0.2461961463813402,1.668638808979748e-07
0.2426630028622523,1.736780782263299e-07,0.2530385787112799,1.730365437733982e-07,0.2497087688988415,1.717870664250099e-07,0.24705826042126,1.70668532881001e-07
0.2434874047696016,1.77684788358193e-07,0.2538846904260542,1.770049244934959e-07,0.2505644352295911,1.75712957353237e-07,0.2479208061926158,1.745592935706407e-07
0.2443120267557666,1.817835223669037e-07,0.2547311232877539,1.810637261538898e-07,0.2514204891492691,1.797279221965963e-07,0.2487837869084234,1.785380968326453e-07
0.2451368703857872,1.859763806042663e-07,0.2555778799510787,1.852149919540626e-07,0.2522769337220716,1.838339651455308e-07,0.2496472057899555,1.826069197485024e-07
0.2459619372463394,1.902655109460346e-07,0.2564249630923843,1.894608108205016e-07,0.2531337720277195,1.880331351460893e-07,0.2505110660661106,1.867677835855253e-07
0.2467872289458007,1.946531098548037e-07,0.2572723754095513,1.938033184213924e-07,0.2539910071610553,1.923275268977439e-07,0.2513753709727681,1.910227547892508e-07
0.2476127471143125,1.991414234663328e-07,0.2581201196218459,1.982446982038019e-07,0.2548486422316269,1.967192818737805e-07,0.252240123752126,1.953739459986808e-07
0.2484384934038456,2.037327486998053e-07,0.2589681984697751,2.02787182453877e-07,0.2557066803632585,2.012105893647953e-07,0.2531053276520254,1.998235170849361e-07
0.2492644694882678,2.084294343925599e-07,0.2598166147149338,2.074330533805681e-07,0.2565651246936089,2.058036875458414e-07,0.2539709859252571,2.043736762138592e-07
0.2500906770634083,2.132338824597873e-07,0.260665371139844,2.121846442234111e-07,0.257423978373716,2.105008645677919e-07,0.2548371018288547,2.090266809331781e-07
0.2509171178471257,2.181485490797789e-07,0.261514470547787,2.170443403849268e-07,0.2582832445675279,2.153044596734856e-07,0.2557036786233697,2.13784839284791e-07
0.251743793579376,2.231759459052487e-07,0.262363915762627,2.220145805881809e-07,0.2591429264514202,2.202168643392539e-07,0.2565707195721327,2.186505109428115e-07
0.252570706022281,2.28318641301313e-07,0.2632137096286281,2.270978580600976e-07,0.2600030272136992,2.252405234424195e-07,0.2574382279404979,2.236261083779693e-07
0.2533978569601957,2.335792616106888e-07,0.2640638550102599,2.32296721741087e-07,0.2608635500540915,2.303779364554059e-07,0.2583062069950719,2.287140980490312e-07
0.2542252481997785,2.38960492446724e-07,0.2649143547919978,2.376137775216268e-07,0.2617244981832185,2.356316586670678e-07,0.2591746600029269,2.339170016218681e-07
0.2550528815700593,2.444650800148318e-07,0.265765211878112,2.430516895063702e-07,0.2625858748220567,2.410043024319138e-07,0.260043590230798,2.392373972168629e-07
0.2558807589225096,2.500958324629856e-07,0.2666164291924492,2.48613181306454e-07,0.2634476832013836,2.464985384478763e-07,0.260913000944265,2.446779206853286e-07
0.2567088821311109,2.558556212618587e-07,0.2674680096782034,2.543010373606156e-07,0.2643099265612081,2.521170970633194e-07,0.2617828954069188,2.502412669156474e-07
0.2575372530924248,2.617473826152881e-07,0.2683199562976782,2.601181042858166e-07,0.2651726081501862,2.578627696139744e-07,0.2626532768795122,2.559301911698416e-07
0.2583658737256622,2.67774118901705e-07,0.2691722720320396,2.66067292258024e-07,0.2660357312250218,2.637384097905405e-07,0.2635241486190954,2.617475104513207e-07
0.2591947459727516,2.739389001471938e-07,0.2700249598810575,2.721515764238623e-07,0.266899299049852,2.697469350376645e-07,0.2643955138781365,2.676961049045474e-07
0.2600238717984087,2.802448655308836e-07,0.2708780228628382,2.783739983438385e-07,0.2677633148956162,2.758913279850727e-07,0.2652673759036278,2.737789192474087e-07
0.2608532531902051,2.866952249233666e-07,0.2717314640135463,2.847376674678834e-07,0.2686277820394113,2.821746379116149e-07,0.2661397379361765,2.79998964237056e-07
0.2616828921586351,2.93293260458843e-07,0.2725852863871152,2.912457626439387e-07,0.2694927037638301,2.885999822430296e-07,0.2670126032090821,2.863593181700482e-07
0.2625127907371845,3.000423281417514e-07,0.2734394930549476,2.979015336603827e-07,0.2703580833562842,2.951705480842169e-07,0.2678859749473989,2.928631284175955e-07
0.2633429509823977,3.069458594886127e-07,0.2742940871056045,3.047083028230509e-07,0.2712239241083114,3.018895937868787e-07,0.2687598563669865,2.995136129967728e-07
0.2641733749739428,3.140073632058491e-07,0.2751490716444829,3.116694665676838e-07,0.2720902293148679,3.087604505533668e-07,0.269634250673545,3.063140621785363e-07
0.2650040648146784,3.21230426904375e-07,0.2760044497934815,3.187884971086096e-07,0.2729570022736032,3.15786524077604e-07,0.27050916106164,3.13267840133449e-07
0.2658350226307176,3.286187188517354e-07,0.2768602246906559,3.260689441245189e-07,0.2738242462841211,3.22971296223993e-07,0.2713845907137128,3.203783866159934e-07
0.2666662505714921,3.361759897626261e-07,0.2777163994898603,3.335144364821859e-07,0.2746919646472235,3.303183267452077e-07,0.2722605427990817,3.276492186884095e-07
0.2674977508098146,3.439060746286129e-07,0.278572977360378,3.411286839990456e-07,0.2755601606641394,3.378312550398294e-07,0.2731370204729299,3.350839324849769e-07
0.2683295255419412,3.518128945879053e-07,0.2794299614865394,3.489154792455148e-07,0.276428837635738,3.455138019507637e-07,0.2740140268752844,3.426862050177081e-07
0.2691615769876307,3.599004588360546e-07,0.2802873550673269,3.568786993880031e-07,0.2772979988617261,3.533697716054415e-07,0.2748915651299849,3.504597960244316e-07
0.2699939073902043,3.681728665784618e-07,0.2811451613159677,3.650223080735692e-07,0.2781676476398311,3.614030532988121e-07,0.2757696383436437,3.584085498602539e-07
0.2708265190166034,3.766343090256035e-07,0.282003383459513,3.733503573572063e-07,0.2790377872649669,3.696176234201363e-07,0.2766482496045971,3.665363974334158e-07
0.2716594141574452,3.85289071431905e-07,0.2828620247384045,3.818669896727479e-07,0.2799084210283871,3.780175474246667e-07,0.2775274019818503,3.748473581865925e-07
0.2724925951270779,3.94141535179201e-07,0.2837210884060274,3.905764398484427e-07,0.2807795522168216,3.866069818512758e-07,0.2784070985240157,3.833455421246643e-07
0.2733260642636327,4.031961799057597e-07,0.2845805777282492,3.994830371682405e-07,0.2816511841115996,3.953901763871371e-07,0.2792873422582451,3.920351518900585e-07
0.2741598239290753,4.124575856818495e-07,0.2854404959829466,4.085912074798799e-07,0.2825233199877579,4.043714759805988e-07,0.2801681361891587,4.009204848867516e-07
0.2749938765092553,4.219304352328843e-07,0.2863008464595164,4.179054753508786e-07,0.2833959631131355,4.135553230033957e-07,0.2810494832977704,4.100059354540178e-07
0.2758282244139522,4.316195162111385e-07,0.287161632458374,4.274304662735722e-07,0.2842691167474546,4.229462594633888e-07,0.2819313865404109,4.192959970910972e-07
0.2766628700769214,4.415297235171338e-07,0.2880228572904369,4.371709089203524e-07,0.2851427841413882,4.325489292690309e-07,0.2828138488476504,4.287952647338959e-07
0.2774978159559362,4.516660616717407e-07,0.2888845242765944,4.471316374503174e-07,0.2860169685356156,4.423680805468048e-07,0.2836968731232218,4.38508437084911e-07
0.278333064532828,4.620336472401231e-07,0.2897466367471627,4.5731759386854e-07,0.2868916731598645,4.524085680128775e-07,0.2845804622429459,4.484403189975557e-07
0.2791686183135249,4.72637711308642e-07,0.2906091980413257,4.677338304392127e-07,0.2877669012319427,4.626753554002794e-07,0.2854646190536593,4.585958239160832e-07
0.2800044798280859,4.834836020158668e-07,0.2914722115065609,4.783855121539584e-07,0.2886426559567576,4.731735179428974e-07,0.286349346372149,4.689799763723474e-07
0.2808406516307345,4.945767871388973e-07,0.2923356804980509,4.892779192566144e-07,0.2895189405253262,4.839082449176493e-07,0.287234646984092,4.795979145406287e-07
0.2816771362998872,5.059228567361519e-07,0.2931996083780805,5.004164498258471e-07,0.2903957581137739,4.948848422461874e-07,0.2881205236430036,4.904548928517655e-07
0.2825139364381822,5.175275258479327e-07,0.2940639985154185,5.11806622416967e-07,0.2912731118823256,5.061087351575396e-07,0.2890069790691968,5.015562846678837e-07
0.2833510546725005,5.293966372559162e-07,0.2949288542846848,5.23454078764361e-07,0.2921510049742877,5.175854709131107e-07,0.2898940159487524,5.129075850189926e-07
0.2841884936539894,5.415361643029879e-07,0.2957941790657029,5.353645865460034e-07,0.2930294405150224,5.293207215954843e-07,0.2907816369325036,5.245144134027411e-07
0.2850262560580774,5.5395221377461e-07,0.2966599762428376,5.475440422115076e-07,0.2939084216109165,5.413202869625298e-07,0.2916698446350378,5.363825166486688e-07
0.2858643445844897,5.666510288431679e-07,0.2975262492043177,5.599984738752585e-07,0.294787951348343,5.535900973682755e-07,0.2925586416337136,5.485177718482268e-07
0.2867027619572576,5.796389920765969e-07,0.2983930013415445,5.727340442761627e-07,0.2956680327926193,5.661362167521353e-07,0.2934480304677019,5.609261893519527e-07
0.2875415109247256,5.929226285127534e-07,0.2992602360483845,5.857570538056261e-07,0.2965486689869616,5.789648456980061e-07,0.2943380136370466,5.736139158351047e-07
0.2883805942595545,6.065086088009288e-07,0.3001279567204493,5.990739436053725e-07,0.2974298629514365,5.920823245648407e-07,0.2952285936017526,5.865872374331188e-07
0.2892200147587199,6.204037524119972e-07,0.3009961667543593,6.126912987367881e-07,0.2983116176819118,6.054951366903083e-07,0.2961197727808997,5.998525829482473e-07
0.2900597752435078,6.346150309186897e-07,0.3018648695469941,6.266158514234837e-07,0.2991939361490077,6.192099116691786e-07,0.2970115535517885,6.134165271287301e-07
0.2908998785595047,6.491495713475412e-07,0.3027340684947287,6.40854484368835e-07,0.3000768212970484,6.332334287080878e-07,0.2979039382491175,6.272857940218827e-07
0.2917403275765841,6.640146596040694e-07,0.3036037669926552,6.554142341502735e-07,0.3009602760430182,6.475726200583937e-07,0.2987969291641973,6.414672604024477e-07
0.2925811251888897,6.792177439728281e-07,0.3044739684337918,6.703022946921856e-07,0.3018443032755202,6.622345745288022e-07,0.2996905285442022,6.559679592775908e-07
0.2934222743148113,6.947664386939189e-07,0.3053446762082766,6.855260208192285e-07,0.3027289058537431,6.772265410795393e-07,0.3005847385914646,6.707950834699138e-07
0.2942637778969587,7.10668527617705e-07,0.3062158937025509,7.01092931892065e-07,0.3036140866064335,6.925559324997919e-07,0.3014795614628129,6.859559892798327e-07
0.2951056389021292,7.269319679394083e-07,0.3070876242985272,7.170107155273831e-07,0.3044998483308796,7.082303291702187e-07,0.3023749992689573,7.014582002286782e-07
0.2959478603212702,7.43564894015362e-07,0.3079598713727456,7.332872314042417e-07,0.3053861937919046,7.242574829123333e-07,0.303271054073928,7.173094108839001e-07
0.2967904451694386,7.605756212627263e-07,0.3088326382955189,7.499305151587836e-07,0.3062731257208746,7.406453209265588e-07,0.3041677278945653,7.33517490767664e-07
0.2976333964857514,7.779726501444756e-07,0.3097059284300651,7.669487823693916e-07,0.3071606468147202,7.574019498208157e-07,0.30506502270007,7.500904883502067e-07
0.2984767173333344,7.957646702415944e-07,0.3105797451316292,7.843504326343904e-07,0.308048759734977,7.745356597314944e-07,0.3059629404116131,7.670366351292441e-07
0.2993204107992637,8.139605644143421e-07,0.3114540917465942,8.021440537445323e-07,0.3089374671068444,7.920549285386682e-07,0.3068614829020116,7.843643497967285e-07
0.3001644799945017,8.325694130546066e-07,0.3123289716115825,8.203384259524055e-07,0.3098267715182662,8.099684261774368e-07,0.3077606519954724,8.020822424942237e-07
0.3010089280538275,8.516004984313526e-07,0.3132043880525476,8.389425263410808e-07,0.3107166755190361,8.282850190473164e-07,0.3086604494674086,8.201991191581455e-07
0.3018537581357614,8.710633091311761e-07,0.314080344383857,8.579655332942943e-07,0.3116071816199287,8.470137745215481e-07,0.3095608770443315,8.387239859560875e-07
0.3026989734224833,8.909675445961639e-07,0.314956843907367,8.774168310704914e-07,0.3124982922918603,8.661639655582702e-07,0.3104619364038235,8.576660538154259e-07
0.3035445771197453,9.113231197611345e-07,0.3158338899114909,8.973060144831656e-07,0.3133900099650808,8.85745075415437e-07,0.3113636291745944,8.77034743045355e-07
0.3043905724567773,9.321401697924859e-07,0.3167114856702599,9.176428936899071e-07,0.3142823370284003,9.057668024714577e-07,0.3122659569366257,8.968396880534573e-07
0.3052369626861866,9.534290549309455e-07,0.3175896344423795,9.384374990926884e-07,0.3151752758284534,9.26239065153429e-07,0.3131689212214076,9.170907421579093e-07
0.3060837510838512,9.752003654404844e-07,0.3184683394702799,9.597000863518443e-07,0.3160688286690027,9.47172006974916e-07,0.3140725235122718,9.377979824963443e-07
0.3069309409488058,9.974649266657698e-07,0.3193476039791642,9.814411415164122e-07,0.316962997810286,9.685760016851747e-07,0.3149767652448244,9.589717150323288e-07
0.3077785356031214,1.020233804200586e-06,0.3202274311760535,1.003671386273387e-06,0.3178577854684101,9.904616585317562e-07,0.315881647807485,9.806224796604383e-07
0.3086265383917782,1.043518309169689e-06,0.3211078242488303,1.026401783318598e-06,0.318753193814793,1.012839827638346e-06,0.3167871725421331,1.002761055410737e-06
