waveVsWave(?x (OS("/M0" "id") / 2e-06) ?y (OS("/M0" "gds") / OS("/M0" "id"))) (L=1.8e-07) X,waveVsWave(?x (OS("/M0" "id") / 2e-06) ?y (OS("/M0" "gds") / OS("/M0" "id"))) (L=1.8e-07) Y,waveVsWave(?x (OS("/M0" "id") / 2e-06) ?y (OS("/M0" "gds") / OS("/M0" "id"))) (L=3.6e-07) X,waveVsWave(?x (OS("/M0" "id") / 2e-06) ?y (OS("/M0" "gds") / OS("/M0" "id"))) (L=3.6e-07) Y,waveVsWave(?x (OS("/M0" "id") / 2e-06) ?y (OS("/M0" "gds") / OS("/M0" "id"))) (L=5.4e-07) X,waveVsWave(?x (OS("/M0" "id") / 2e-06) ?y (OS("/M0" "gds") / OS("/M0" "id"))) (L=5.4e-07) Y,waveVsWave(?x (OS("/M0" "id") / 2e-06) ?y (OS("/M0" "gds") / OS("/M0" "id"))) (L=7.2e-07) X,waveVsWave(?x (OS("/M0" "id") / 2e-06) ?y (OS("/M0" "gds") / OS("/M0" "id"))) (L=7.2e-07) Y
0.0007226251649353002,1.16842266755099,0.000722620599620982,0.4959332950554162,0.0007226225147818287,0.3722910840860958,0.0007226240185559912,0.3231118693239926
0.000739459068006186,1.165680032317703,0.0007394544939908827,0.4943122592151253,0.0007394564060246374,0.3709429520974779,0.0007394579076167772,0.3219212406965546
0.0007566850924317749,1.162966551976067,0.0007566805096979279,0.4927097375850091,0.0007566824185866195,0.3696114004179855,0.0007566839179820809,0.3207463014908694
0.0007743123718935732,1.160281726659953,0.0007743077804231194,0.491125408684808,0.0007743096861485557,0.3682961161377045,0.0007743111833325137,0.3195867351364358
0.0007923502528238489,1.157625067214737,0.000792345652598238,0.4895589579210193,0.000792347555141984,0.3669967935706759,0.0007923490500994672,0.3184422327725338
0.000810808299361189,1.154996094912419,0.0008108036903614222,0.4880100774020949,0.0008108055897048047,0.3657131340497597,0.0008108070824206725,0.3173124930205831
0.000829696298421628,1.152394341175545,0.0008296916806281938,0.4864784657594192,0.0008296935767523186,0.3644448457282319,0.0008296950672112779,0.3161972217642184
0.0008490242648877495,1.149819347309643,0.0008490196382806289,0.4849638279738973,0.000849021531166377,0.3631916433879493,0.0008490230193529652,0.3150961319369346
0.00086880244691867,1.147270664243869,0.0008687978114774079,0.4834658752079093,0.0008687997011053918,0.3619532482538104,0.000868801187004005,0.3140089433168624
0.0008890413313838265,1.144747852279528,0.0008890366870874501,0.4819843246424881,0.0008890385734380606,0.3607293878142514,0.0008890400570329244,0.3129353823285363
0.0009097516494232102,1.142250480846258,0.000909746996250271,0.4805188993195021,0.000909748879303653,0.3595197956476164,0.0009097503605788249,0.311875181851321
0.0009309443821371658,1.139778128265574,0.0009309397200656968,0.4790693279886761,0.0009309415998017706,0.3583242112541338,0.0009309430787411618,0.3108280810341859
0.0009526307664087046,1.137330381521513,0.0009526260954162751,0.4776353449592896,0.0009526279718147017,0.3571423798933246,0.0009526294484020563,0.3097938251167885
0.0009748223008614545,1.134906836038151,0.0009748176209251465,0.4762166899563719,0.000974819493965362,0.3559740524266111,0.0009748209681842512,0.3087721652563624
0.0009975307519564361,1.132507095463742,0.0009975260630528165,0.4748131079812636,0.0009975279327139944,0.354818985164995,0.0009975294045478432,0.307762858360453
0.001020768160230694,1.13013077146126,0.00102076346233585,0.4734243491763638,0.001020765328596927,0.3536769397215564,0.001020766798028993,0.3067656669250861
0.00104454684668143,1.127777483505125,0.001044542139770939,0.4720501686939411,0.00104454400261062,0.3525476828686642,0.001044545469623991,0.3057803588782892
0.001068879419298741,1.12544685868388,0.001068874703347684,0.4706903265688608,0.001068876562744402,0.3514309863996715,0.001068878027322023,0.3048067074287267
0.001093778779750517,1.123138531508668,0.001093774054733472,0.469344587595091,0.001093775910665438,0.3503266269949837,0.00109377737279007,0.3038444909192183
0.001119258130223085,1.120852143727246,0.001119253396114164,0.4680127212058689,0.001119255248559308,0.3492343860923047,0.001119256708213563,0.3028934926850974
0.001145330980421228,1.11858734414341,0.00114532623719399,0.466694501357399,0.001145328086130037,0.3481540497609618,0.00114532954329636,0.3019535009170593
0.001172011154731157,1.116343788441611,0.001172006402358675,0.4653897064159545,0.001172008247763068,0.3470854085801126,0.001172009702423735,0.3010243085284693
0.00119931279955038,1.114121139016606,0.001199308038005213,0.4640981190482851,0.001199309879855167,0.3460282575207367,0.001199311331992304,0.3001057130269152
0.001227250390788356,1.111919064807978,0.001227245620042572,0.4628195261152078,0.001227247458315026,0.3449823958312677,0.001227248907910589,0.299197516389873
0.001255838741541779,1.109737241139342,0.001255833961566915,0.4615537185682816,0.001255835796238573,0.3439476269267393,0.001255837243274361,0.2982995249442921
0.001285093009948669,1.107575349562122,0.001285088220715775,0.4603004913494582,0.00128509005176309,0.3429237582813224,0.001285091496220724,0.2974115492500466
0.001315028707225462,1.105433077703699,0.001315023908705065,0.4590596432936147,0.001315025736104221,0.341910601324144,0.001315027177965182,0.2965334039870141
0.00134566170589124,1.103310119119842,0.001345656898053338,0.4578309770338769,0.001345658721780279,0.3409079713382653,0.001345660161025876,0.2956649078457743
0.00137700824818352,1.101206173151227,0.0013770034309976,0.4566142989096326,0.001377005251028012,0.3399156873627223,0.001377006687639396,0.2948058834216474
0.001409084954670142,1.099120944783964,0.00140908012810516,0.4554094188771511,0.001409081944414486,0.3389335720975107,0.001409083378372656,0.2939561571121127
0.001441908833061719,1.09705414451395,0.001441903997086119,0.4542161504227281,0.00144190580964953,0.3379614518114469,0.001441907240935304,0.2931155590173785
0.001475497287229287,1.095005488214978,0.001475492441811009,0.4530343104782769,0.001475494250603434,0.3369991562527496,0.00147549567919748,0.2922839228440665
0.001509868126432167,1.092974697010431,0.001509863271538617,0.4518637193392702,0.001509865076534705,0.3360465185623366,0.001509866502417543,0.2914610858118073
0.001545039574760582,1.090961497148492,0.001545034710358628,0.4507042005849817,0.001545036511532816,0.3351033751896344,0.001545037934684783,0.2906468885627984
0.001581030280798404,1.088965619880715,0.001581025406854378,0.4495555810009301,0.001581027204180782,0.3341695658109606,0.001581028624582109,0.2898411750740571
0.001617859327510739,1.086986801343892,0.001617854443990454,0.4484176905034784,0.001617856237443004,0.3332449332502248,0.001617857655073703,0.2890437925723924
0.00165554624236211,1.085024782445079,0.001655541349230848,0.4472903620664969,0.001655543138783179,0.332329323402031,0.00165554455362314,0.2882545914519569
0.001694111007670115,1.083079308749693,0.001694106104892619,0.4461734316500476,0.001694107890518107,0.3314225851570036,0.001694109302547069,0.2874734251943112
0.001733574071200293,1.081150130372595,0.001733569158740762,0.4450667381310082,0.001733570940412558,0.3305245703292835,0.001733572349610089,0.2867001502908561
0.001773956357007867,1.079237001872044,0.00177395143482997,0.443970123235586,0.001773953212520936,0.329635133586152,0.001773954618866463,0.285934626167674
0.0018152792765319,1.077339682146454,0.00181527434459876,0.4428834314736596,0.001815276118281508,0.3287541323796857,0.001815277521754295,0.2851767151125646
0.001857564739947914,1.075457934333848,0.001857559798222121,0.44180651007489,0.001857561567869006,0.3278814268803928,0.001857562968448202,0.2844262822042961
0.001900835167785019,1.07359152571394,0.001900830216228602,0.4407392089265502,0.001900831981811752,0.3270168799127414,0.001900833379476312,0.2836831952439343
0.001945113502813531,1.071740227612753,0.001945108541387988,0.4396813805130144,0.001945110302879236,0.326160356892564,0.001945111697607988,0.2829473246882567
0.001990423222209545,1.06990381530971,0.001990418250875788,0.4386328798568655,0.001990420008246735,0.3253117257662327,0.001990421400018375,0.2822185435850735
0.002036788350002797,1.068082067947105,0.002036783368721243,0.4375935644615637,0.002036785121943212,0.3244708569515729,0.002036786510736275,0.2814967275105325
0.002084233469814613,1.066274768441886,0.002084228478545068,0.436563294255626,0.002084230227589174,0.3236376232804681,0.002084231613382052,0.28078175450819
0.002132783737892395,1.064481703399698,0.002132778736594164,0.4355419315382823,0.00213278048143122,0.3228118999430687,0.002132781864202167,0.2800735050299004
0.002182464896447833,1.062702663031084,0.002182459885079621,0.4345293409265598,0.002182461625680213,0.3219935644335938,0.002182463005407351,0.2793718618784549
0.002233303287305752,1.060937441069809,0.002233298265825741,0.4335253893037358,0.002233300002160208,0.3211824964976491,0.002233301378821506,0.2786767101518242
0.00228532586587091,1.059185834693226,0.002285320834236693,0.4325299457691518,0.002285322566275107,0.3203785780810323,0.002285323939848434,0.2779879371890865
0.002338560215420101,1.057447644444635,0.002338555173588735,0.4315428815893094,0.002338556901300914,0.3195816932799493,0.002338558271763988,0.2773054325178589
0.002393034561727194,1.055722674157553,0.002393029509655132,0.4305640701502482,0.002393031233010666,0.3187917282926474,0.002393032600341056,0.2766290878032665
0.002448777788028732,1.054010730881882,0.002448772725671893,0.4295933869111331,0.002448774444640138,0.3180085713723681,0.002448775808815307,0.2759587967983778
0.002505819450338355,1.05231162481185,0.002505814377652083,0.4286307093590393,0.002505816092202089,0.3172321127816198,0.002505817453199367,0.2752944552960234
0.002564189793117624,1.050625169215748,0.002564184710056679,0.4276759169648913,0.002564186420157321,0.316462244747693,0.002564187777953924,0.2746359610820286
0.002623919765312166,1.048951180367357,0.002623914671830754,0.4267288911405198,0.002623916377450612,0.3156988614194359,0.002623917732023645,0.2739832138897321
0.002685041036761131,1.047289477479034,0.00268503593281289,0.4257895151968098,0.002685037633920347,0.3149418588251676,0.00268503898524676,0.2733361153558058
0.00274758601498903,1.04563988263641,0.002747580900527,0.4248576743029035,0.002747582597090151,0.3141911348317942,0.002747583945146827,0.2726945689773138
0.002811587862388549,1.044002220734648,0.002811582737365206,0.4239332554464291,0.002811584429351973,0.3134465891049932,0.002811585774115642,0.2720584800699395
0.002877080513803775,1.042376319416213,0.002877075378171029,0.4230161473947237,0.002877077065549029,0.3127081230705184,0.002877078406996355,0.2714277557274512
0.002944098694522857,1.040762009010122,0.002944093548231998,0.42210624065703,0.002944095230968666,0.3119756398765253,0.002944096569076181,0.2708023047822007
0.003012677938689781,1.039159122472617,0.003012672781691576,0.4212034274476259,0.003012674459754082,0.3112490443569301,0.003012675794498231,0.2701820377667805
0.003082854608145111,1.037567495329224,0.00308284944038973,0.4203076016498712,0.003082851113745026,0.310528242995754,0.00308285244510215,0.2695668668766802
0.003154665911705508,1.035986965618162,0.003154660733142506,0.4194186587811427,0.003154662401757342,0.309813143892416,0.003154663729703691,0.2689567059340118
0.003228149924892248,1.034417373835065,0.003228144735470635,0.4185364959586232,0.003228146399311513,0.3091036567279594,0.003228147723823258,0.2683514703521896
0.003303345610119515,1.03285856287896,0.003303340409787692,0.4176610118659392,0.003303342068820921,0.3083996927321764,0.003303343389874116,0.2677510771015646
0.003380292837352703,1.0313103779995,0.003380287626058469,0.4167921067206042,0.003380289280250097,0.3077011646516173,0.003380290597820767,0.2671554446759948
0.003459032405247916,1.029772666745377,0.003459027182938544,0.4159296822422549,0.003459028832254422,0.3070079867184148,0.003459030146318482,0.2665644930602974
0.003539606062784161,1.028245278913906,0.003539600829406278,0.4150736416216551,0.00353960247381208,0.306320074619967,0.003539603784345364,0.2659781436985701
0.003622056531399031,1.02672806650175,0.003622051286898718,0.4142238894904544,0.003622052926359875,0.3056373454693955,0.003622054233338175,0.265396319463348
0.003706427527640295,1.025220883656725,0.003706422271962985,0.4133803318916601,0.003706423906444743,0.3049597177767785,0.003706425209843773,0.2648189446255674
0.003792763786344823,1.023723586630689,0.003792758519435446,0.4125428762508241,0.003792760148902865,0.3042871114211309,0.003792761448698295,0.2642459448252972
0.003881111084357879,1.022236033733458,0.003881105806160708,0.411711431347912,0.003881107430578606,0.3036194476231225,0.00388110872674603,0.2636772470432528
0.003971516264804282,1.020758085287739,0.003971510975263028,0.410885907289848,0.00397151259459607,0.3029566489184781,0.003971513887111082,0.2631127795730028
0.004064027261925493,1.019289603585031,0.004064021960983269,0.4100662154836917,0.004064023575195916,0.3022986391320918,0.00406402486403402,0.2625524719939078
0.004158693126494841,1.017830452842492,0.004158687814094173,0.4092522686104633,0.004158689423150754,0.3016453433527652,0.004158690708287437,0.261996255144734
0.004255564051825007,1.016380499160713,0.004255558727907859,0.40844398059957,0.004255560331772431,0.3009966879086207,0.004255561613183141,0.2614440610979101
0.004354691400381049,1.014939610482411,0.004354686064888758,0.4076412666038347,0.004354687663525314,0.3003526003431159,0.00435468894118549,0.2608958231344145
0.00445612773101365,1.013507656551976,0.004456122383886963,0.4068440429751028,0.004456123977259249,0.2997130093916641,0.004456125251144318,0.2603514757193205
0.00455992682682624,1.012084508875882,0.004559921468005356,0.4060522272404113,0.004559923056077021,0.29907784495885,0.004559924326162378,0.2598109544778483
0.004666143723691821,1.010670040683914,0.004666138353116344,0.4052657380787092,0.00466613993585081,0.2984470380961891,0.004666141202111873,0.2592741961720632
0.004774834739433513,1.009264126891195,0.004774829357042425,0.404484495298107,0.004774830934403049,0.2978205209804527,0.004774832196815184,0.2587411386780689
0.004886057503685007,1.00786664406101,0.004886052109416784,0.4037084198136492,0.004886053681366709,0.297198226892514,0.004886054939905355,0.2582117209637568
0.00499987098844675,1.006477470368356,0.004999865582239195,0.4029374336255868,0.004999867148741477,0.2965800901967082,0.004999868403382063,0.2576858830670307
0.005116335539353458,1.00509648556426,0.005116330121143835,0.4021714597981363,0.005116331682161366,0.2959660463206892,0.005116332932879315,0.2571635660745625
0.005235512907670212,1.003723570940793,0.005235507477395244,0.4014104224387299,0.00523550903289082,0.2953560317357582,0.005235510279661629,0.2566447121009565
0.005357466283033994,1.002358609296784,0.005357460840629768,0.4006542466777094,0.005357462390566013,0.2947499839376762,0.005357463633365217,0.2561292642684205
0.00548226032695737,1.001001484904212,0.005482254872359406,0.3999028586484866,0.005482256416698947,0.294147841427891,0.005482257655502107,0.2556171666868288
0.005609961207113098,0.9996520834752526,0.00560995574025639,0.3991561854681248,0.005609957278961686,0.2935495436952296,0.005609958513744384,0.2551083644342
0.005740636632417045,0.9983102921299647,0.005740631153235992,0.3984141552183634,0.0057406326862694,0.2929550311979867,0.005740633917007352,0.2546028035375893
0.005874355888928343,0.9969759993645945,0.005874350397356763,0.3976766969270442,0.005874351924680604,0.2923642453464199,0.005874353151349535,0.2541004309543303
0.006011189876585768,0.9956490950204864,0.006011184372556926,0.3969437405499401,0.006011185894133395,0.2917771284856406,0.00601118711670917,0.2536011945536591
0.006151211146799793,0.9943294702535789,0.006151205630246454,0.39621521695298,0.006151207146037699,0.2911936238788627,0.006151208364496198,0.2531050430986655
0.0062944939409204,0.9930170175044652,0.006294488411774705,0.3954910578948433,0.006294489921742832,0.2906136756910278,0.006294491136060079,0.2526119262285674
0.006441114229600772,0.9917116304690159,0.006441108687794326,0.3947711960099334,0.006441110191901397,0.290037228972755,0.006441111402053513,0.2521217944413024
0.00659114975307791,0.9904132040695287,0.006591144198541792,0.3940555647916998,0.006591145696749832,0.2894642296446472,0.006591146902713035,0.2516345990764204
0.006744680062391597,0.9891216344264137,0.006744674495056341,0.3933440985763075,0.0067446759873273,0.2888946244818982,0.006744677189077966,0.2511502922982238
0.006901786561563355,0.9878368188303728,0.006901780981358943,0.3926367325266513,0.006901782467654833,0.288328361099197,0.006901783665169453,0.2506688270792041
0.007062552550757959,0.9865586557150797,0.007062546957613904,0.3919334026166864,0.007062548437896689,0.2877653879359492,0.007062549631151853,0.2501901571836861
0.007227063270450347,0.9852870446303407,0.007227057664295601,0.3912340456160814,0.007227059138527229,0.2872056542417555,0.007227060327499764,0.2497142371517394
0.007395405946621146,0.9840218862157146,0.007395400327384141,0.390538599075179,0.007395401795526614,0.2866491100621685,0.007395402980193476,0.2492410222832805
0.007567669837005152,0.9827630821745887,0.007567664204613771,0.3898470013102484,0.007567665666629099,0.2860957062246875,0.00756766684696737,0.2487704686223827
0.007743946278416748,0.9815105352486964,0.007743940632798454,0.3891591913890352,0.007743942088648714,0.2855453943250116,0.007743943264635734,0.2483025329417646
0.007924328735178234,0.9802641491930505,0.007924323076259916,0.3884751091165816,0.007924324525907224,0.2849981267135061,0.007924325697520463,0.2478371727274692
0.008108912848675518,0.9790238287513062,0.008108907176383668,0.3877946950213226,0.008108908619790193,0.2844538564818941,0.008108909787007339,0.2473743461636778
0.008297796488068681,0.9777894796315116,0.008297790802329242,0.3871178903414406,0.008297792239457237,0.2839125374501502,0.00829779340225621,0.2469140121176695
0.008491079802183324,0.9765610084822564,0.008491074102921796,0.3864446370114757,0.008491075533733657,0.2833741241535728,0.008491076692092555,0.2464561301249241
0.008688865272610966,0.9753383228691963,0.008688859559752396,0.3857748776491765,0.00868886098421053,0.2828385718300597,0.008688862138107788,0.2460006603743201
0.008891257768046017,0.9741213312519471,0.008891252041514999,0.3851085555425897,0.008891253459582006,0.2823058364075328,0.008891254608996212,0.2455475636934582
0.009098364599888531,0.9729099429613337,0.00909835885960927,0.384445614637374,0.009098360271247838,0.2817758744915119,0.009098361416157847,0.2450968015340471
0.009310295579142374,0.9717040681769816,0.009310289825038502,0.3837859995243363,0.009310291230211544,0.2812486433528573,0.009310292370596494,0.244648335957375
0.009527163074638018,0.970503617905256,0.009527157306632927,0.3831296554271804,0.009527158705303469,0.2807241009156216,0.009527159841142774,0.2442021296198473
0.009749082072612597,0.9693085039575066,0.009749076290629112,0.3824765281904522,0.009749077682760333,0.2802022057450359,0.00974907881403371,0.2437581457585733
0.009976170237676413,0.9681186389286512,0.009976164441637134,0.3818265642676845,0.009976165827192454,0.2796829170355891,0.009976166953879897,0.2433163481769734
0.01020854797520094,0.9669339361760436,0.01020854216502799,0.3811797107097344,0.01020854354397097,0.2791661945992225,0.01020854466605277,0.2428767012304333
0.01044633849515889,0.9657543097986521,0.01044633267077407,0.3805359151532871,0.0104463340430686,0.2786519988535976,0.01044633516052539,0.242439169811956
0.01068966787745208,0.9645796746165215,0.01068966203877678,0.3798951258095458,0.01068966340438693,0.2781402908104448,0.01068966451719966,0.2420037193378132
0.01093866513876037,0.9634099461505096,0.01093865928571569,0.3792572914530793,0.0109386606446058,0.2776310320639669,0.01093866175275576,0.2415703157331963
0.01119346230094822,0.9622450406022957,0.01119345643345495,0.3786223614108228,0.01119345778558966,0.2771241847793026,0.0111934588890585,0.2411389254178269
0.0114541944610644,0.9610848748346538,0.01145418857904301,0.3779902855512375,0.01145418992438725,0.2766197116810292,0.01145419102315695,0.2407095152915625
0.01172099986297221,0.9599293663519697,0.0117209939663429,0.3773610142736056,0.01172099530486186,0.276117576041688,0.01172099639891484,0.2402820527199171
0.01199401997064819,0.9587784332810111,0.01199401405933087,0.3767344984974612,0.01199401539099014,0.275617741670336,0.01199401648030911,0.2398565055195596
0.01227339954318824,0.9576319943519281,0.01227339361710258,0.3761106896521513,0.01227339494186803,0.2751201729011035,0.01227339602643615,0.2394328419437399
0.01255928671156067,0.9564899688794838,0.01255928077062613,0.375489539666514,0.01255928208846412,0.2746248345817405,0.01255928316826489,0.2390110306676241
0.01285183305714749,0.9553522767445054,0.01285182710128337,0.3748710009586711,0.01285182841216045,0.2741316920621585,0.01285182948717782,0.2385910407735637
0.01315119369211454,0.9542188383755503,0.01315118772123984,0.3742550264259276,0.01315118902512316,0.2736407111829442,0.01315119009534144,0.2381728417362595
0.01345752734165421,0.9530895747307762,0.01345752135568782,0.3736415694347685,0.01345752265254489,0.2731518582638288,0.01345752371794889,0.2377564034078346
0.01377099642814366,0.9519644072800081,0.01377099042700432,0.373030583810949,0.01377099171680301,0.27266510009213,0.01377099277737788,0.2373416960027769
0.01409176715726311,0.9508432579870013,0.01409176114086948,0.3724220238296652,0.01409176242357819,0.272180403911118,0.01409176347930954,0.2369286900827867
0.01442000960612057,0.9497260492918885,0.01442000357439108,0.3718158442058111,0.01442000484997876,0.2716977374083198,0.01442000590085262,0.2365173565414708
0.01475589781342863,0.9486127040938021,0.0147558917662819,0.3712120000842974,0.01475589303471779,0.2712170687037619,0.01475589408072069,0.2361076665889427
0.01509960987178254,0.9475031457336691,0.01509960380913687,0.3706104470304401,0.01509960507039093,0.2707383663380991,0.01509960611150981,0.2356995917362307
0.01545132802208686,0.946397297977175,0.01545132194386066,0.3700111410204036,0.01545132319790332,0.2702615992606675,0.01545132423412552,0.2352931037795911
0.01581123875018208,0.9452950849978828,0.01581123265629387,0.3694140384316951,0.01581123390309605,0.2697867368174318,0.01581123493440944,0.2348881747846464
0.01617953288572227,0.9441964313605051,0.01617952677609032,0.3688190960337035,0.01617952801562362,0.2693137487387937,0.01617952904201653,0.2344847770703581
0.01655640570335479,0.9431012620043264,0.01655639957789772,0.3682262709782694,0.01655640081013424,0.2688426051273068,0.01655640183159539,0.2340828831928686
0.01694205702625809,0.9420095022267614,0.01694205088489456,0.3676355207902955,0.01694205210980708,0.268373276445235,0.01694205312632558,0.2336824659291601
0.01733669133209044,0.9409210776670547,0.01733668517473917,0.3670468033583695,0.01733668639230101,0.26790573350198,0.01733668740386655,0.233283498260545
0.01774051786140646,0.9398359142901063,0.01774051168798631,0.3664600769254115,0.01774051289817159,0.2674399474413474,0.01774051390477422,0.2328859533560114
0.01815375072859958,0.9387539383704215,0.01815374453902971,0.3658753000793273,0.01815374574181299,0.2669758897286769,0.01815374674344328,0.2324898045553741
0.0185766090354281,0.9376750764761819,0.01857660282962783,0.3652924317436658,0.01857660402498452,0.2665135321377706,0.01857660502163343,0.2320950253522753
0.01900931698718592,0.9365992554534303,0.01900931076507482,0.3647114311682776,0.01900931195298095,0.2660528467376806,0.01900931294463983,0.2317015893770032
0.01945210401157911,0.9355264024103617,0.01945209777307709,0.3641322579199588,0.01945209895350949,0.2655938058792965,0.0194520999401701,0.2313094703791578
0.01990520488037154,0.934456444701722,0.01990519862539888,0.3635548718730823,0.01990519979833505,0.2651363821817532,0.01990520077998961,0.230918642210133
0.02036885983386409,0.9333893099133016,0.0203688535623414,0.3629792332002072,0.02036885472775954,0.2646805485186442,0.02036885570440062,0.2305290788054527
0.02084331470827304,0.9323249258465278,0.02084330842012135,0.362405302362662,0.02084330957800041,0.2642262780040284,0.02084331054962104,0.2301407541669372
0.02132882106607582,0.9312632205031444,0.02132881476121664,0.3618330401010875,0.02132881591153628,0.2637735439782444,0.02132881687812991,0.2297536423447184
0.02182563632939266,0.9302041220699746,0.02182563000774804,0.3612624074259488,0.02182563115048888,0.2633223199935015,0.02182563211204899,0.2293677174191187
0.02233402391647547,0.929147558903772,0.02233401757796784,0.3606933656079963,0.02233401871311118,0.2628725797992735,0.02233401966963184,0.2289829534823618
0.02285425338137509,0.9280934595161399,0.02285424702592787,0.3601258761686715,0.02285424815345556,0.262424297327461,0.02285424910493118,0.2285993246201842
0.02338660055686343,0.9270417525585263,0.0233865941844001,0.3595599008704677,0.02338659530429519,0.2619774466773356,0.02338659625072026,0.2282168048932857
0.02393134770068251,0.9259923668072974,0.02393134131112742,0.3589954017072129,0.02393134242337369,0.2615320021002714,0.02393134336474301,0.2278353683186979
0.0244887836452019,0.9249452311488531,0.02448877723848044,0.3584323408942982,0.02448877834306222,0.2610879379842395,0.0244887792793708,0.2274549888510355
0.02505920395056149,0.9239002745648301,0.02505919752659948,0.3578706808588242,0.02505919862350209,0.2606452288380908,0.02505919955474519,0.2270756403636461
0.02564291106138129,0.9228574261173438,0.02564290462010543,0.3573103842296742,0.02564290570931493,0.2602038492755917,0.02564290663548795,0.2266972966296968
0.02624021446712124,0.9218166149342916,0.02624020800845923,0.356751413827501,0.02624020908996248,0.2597637739992666,0.02624021001106086,0.2263199313032003
0.02685143086617727,0.9207777701947063,0.02685142439005755,0.3561937326546328,0.02685142546384222,0.2593249777839819,0.02685142637986144,0.2259435178999738
0.02747688433379829,0.9197408211141572,0.02747687784015039,0.3556373038848769,0.02747687890620502,0.2588874354603376,0.02747687981714059,0.2255680297785879
0.0281169064939158,0.9187056969301931,0.02811689998267014,0.355082090853236,0.02811690104098397,0.2584511218978215,0.02811690194683145,0.2251934401212845
0.0287718366949749,0.9176723268878315,0.02877183016606304,0.3545280570455245,0.02877183121662601,0.2580160119877585,0.02877183211738081,0.224819721914919
0.02944202218986128,0.9166406402250806,0.02944201564321595,0.3539751660878765,0.02944201668601889,0.2575820806260437,0.02944201758167624,0.2244468479319077
0.03012781832001976,0.915610566158499,0.03012781175557467,0.3534233817361485,0.03012781279060904,0.2571493026956811,0.03012781368116407,0.2240747907112485
0.03082958870386038,0.9145820338687956,0.03082958212155062,0.3528726678652171,0.03082958314880875,0.2567176530491149,0.03082958403425598,0.2237035225395885
