waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gmoverid")) (L=1.8e-07) X,waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gmoverid")) (L=1.8e-07) Y,waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gmoverid")) (L=3.6e-07) X,waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gmoverid")) (L=3.6e-07) Y,waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gmoverid")) (L=5.4e-07) X,waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gmoverid")) (L=5.4e-07) Y,waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gmoverid")) (L=7.2e-07) X,waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gmoverid")) (L=7.2e-07) Y
0.2049558270711792,27.11593791033746,0.2144234550794396,27.15298412818931,0.2107180527534902,27.04242652605467,0.2077983452531249,26.92852681772483
0.2057714331767839,27.11226164079516,0.2152572721970587,27.1468766824767,0.2115588706785808,27.03476166042869,0.208644126356942,26.91970061450275
0.2065872100043424,27.10854667741482,0.2160913130036692,27.14070820246998,0.2123999568523811,27.02702411367776,0.2094902107845544,26.91079462887863
0.2074031581612753,27.10479264448281,0.2169255790922848,27.13447819206028,0.2132413133542133,27.01921339583907,0.2103366009318456,26.90180842296773
0.208219278275968,27.10099916336253,0.2177600720795626,27.12818615391873,0.214082942288174,27.01132901870333,0.2111832992191047,26.89274156380192
0.2090355709977105,27.09716585249041,0.2185947936057821,27.12183158957626,0.2149248457830395,27.00337049598017,0.2120303080908363,26.88359362356864
0.2098520369966414,27.09329232737202,0.2194297453348297,27.11541399950616,0.2157670259921709,26.99533734346822,0.2128776300155691,26.87436417985557
0.210668676963697,27.08937820057864,0.2202649289541821,27.10893288320917,0.2166094850934179,26.98722907922982,0.2137252674856604,26.86505281590016
0.2114854916105639,27.08542308174443,0.221100346174891,27.10238773930133,0.2174522252890207,26.97904522376914,0.2145732230170951,26.85565912084417
0.2123024816696372,27.08142657756443,0.2219359987315684,27.09577806560477,0.2182952488055095,26.97078530021582,0.2154214991492813,26.84618268999345
0.2131196478939824,27.07738829179307,0.2227718883823729,27.0891033592413,0.2191385578936023,26.9624488345118,0.2162700984448413,26.83662312508259
0.2139369910573027,27.07330782524317,0.2236080169089979,27.08236311672888,0.219982154828101,26.95403535560371,0.2171190234893966,26.82698003454502
0.2147545119539069,27.06918477578555,0.2244443861166563,27.07555683408141,0.2208260419077839,26.94554439563928,0.2179682768913489,26.81725303378786
0.2155722113986877,27.0650187383498,0.2252809978340699,27.06868400691128,0.2216702214552945,26.9369754901683,0.2188178612816536,26.80744174547225
0.2163900902270958,27.06080930492477,0.2261178539134549,27.06174413053512,0.2225146958170302,26.92832817834843,0.2196677793135895,26.7975457997988
0.2172081492951263,27.056556064561,0.2269549562305113,27.05473670008257,0.2233594673630241,26.91960200315574,0.2205180336625205,26.78756483479786
0.2180263894793005,27.05225860337308,0.2277923066844075,27.04766121060885,0.2242045384868264,26.91079651159951,0.2213686270256518,26.77749849662563
0.2188448116766579,27.04791650454273,0.2286299071977682,27.04051715720966,0.225049911605379,26.90191125494265,0.2222195621217787,26.76734643986441
0.2196634168047487,27.0435293483231,0.2294677597166596,27.03330403514028,0.2258955891588887,26.89294578892608,0.2230708416910287,26.75710832782897
0.2204822058016295,27.0390967120437,0.2303058662105748,27.02602133993805,0.2267415736106939,26.88389967399847,0.2239224684945957,26.74678383287742
0.2213011796258631,27.03461817011562,0.2311442286724181,27.01866856754739,0.2275878674471285,26.87477247555089,0.2247744453144672,26.73637263672719
0.2221203392565222,27.03009329403876,0.2319828491184872,27.01124521444942,0.2284344731773801,26.86556376415615,0.2256267749531428,26.72587443077637
0.2229396856931944,27.02552165240888,0.2328217295884558,27.00375077779483,0.2292813933333429,26.85627311581336,0.2264794602333448,26.71528891642948
0.2237592199559913,27.02090281092559,0.2336608721453538,26.99618475553995,0.2301286304694664,26.84690011219704,0.2273325039977194,26.70461580542877
0.2245789430855618,27.01623633240224,0.2345002788755463,26.98854664658705,0.2309761871625968,26.83744434091204,0.2281859091085312,26.69385482019007
0.2253988561431055,27.01152177677544,0.2353399518887096,26.98083595092828,0.231824066011815,26.82790539575273,0.2290396784473454,26.68300569414316
0.2262189602103913,27.00675870111677,0.2361798933178083,26.9730521697932,0.2326722696382662,26.81828287696774,0.2298938149147033,26.6720681720777
0.227039256389777,27.00194665964426,0.2370201053190662,26.96519480580051,0.2335208006849849,26.80857639152938,0.2307483214297867,26.66104201049273
0.2278597458042338,26.99708520373614,0.2378605900719389,26.95726336311328,0.2343696618167123,26.79878555340854,0.231603200930072,26.64992697795163
0.2286804295973707,26.99217388194457,0.238701349779081,26.94925734759874,0.2352188557197075,26.78890998385463,0.2324584563709753,26.63872285544091
0.229501308933463,26.98721224001121,0.2395423866663127,26.94117626699149,0.2360683851015517,26.77894931168012,0.2333140907254858,26.62742943673352
0.2303223849974828,26.98219982088325,0.2403837029825825,26.93301963106143,0.2369182526909443,26.76890317355099,0.2341701069837884,26.61604652875654
0.2311436589951321,26.97713616473123,0.2412253009999273,26.92478695178507,0.2377684612374926,26.75877121428137,0.235026508152876,26.60457395196244
0.231965132152878,26.97202080896749,0.2420671830134294,26.91647774352195,0.2386190135114929,26.74855308713407,0.2358832972561491,26.59301154070475
0.2327868057179889,26.96685328826615,0.2429093513411702,26.90809152319458,0.2394699123037036,26.73824845412543,0.2367404773330056,26.581359143617
0.2336086809585758,26.96163313458398,0.2437518083241809,26.89962781047283,0.24032116042511,26.72785698633588,0.2375980514384158,26.56961662399558
0.2344307591636319,26.95635987718285,0.2445945563263879,26.89108612796325,0.241172760706681,26.71737836422468,0.2384560226424887,26.55778386018556
0.2352530416430772,26.95103304265324,0.2454375977345568,26.88246600140179,0.2420247159991161,26.70681227795028,0.2393143940300226,26.5458607459701
0.2360755297278031,26.94565215493922,0.2462809349582303,26.87376695985188,0.2428770291725844,26.69615842769534,0.2401731687000453,26.53384719096243
0.2368982247697204,26.9402167353645,0.247124570429663,26.86498853590652,0.2437297031164524,26.68541652399645,0.24103234976534,26.52174312100074
0.2377211281418069,26.93472630266034,0.2479685066037508,26.8561302658949,0.244582740739005,26.67458628807863,0.2418919403519586,26.50954847854517
0.2385442412381593,26.9291803729943,0.2488127459579577,26.84719169009399,0.2454361449671532,26.66366745219474,0.2427519435987214,26.49726322307747
0.2393675654740441,26.9235784600006,0.2496572909922349,26.83817235294416,0.2462899187461346,26.65265975996929,0.243612362656703,26.48488733150201
0.240191102285952,26.91792007481247,0.2505021442289374,26.82907180326983,0.247144065039202,26.64156296674673,0.2444732006887048,26.47242079854879
0.2410148531316533,26.91220472609532,0.251347308212734,26.81988959450481,0.2479985868273016,26.63037683994439,0.2453344608687124,26.45986363717729
0.2418388194902537,26.90643192008145,0.2521927855105128,26.81062528492237,0.2488534871087402,26.61910115940935,0.2461961463813402,26.44721587898161
0.2426630028622523,26.90060116060729,0.2530385787112799,26.80127843786957,0.2497087688988415,26.60773571777991,0.24705826042126,26.4344775745958
0.2434874047696016,26.89471194915082,0.2538846904260542,26.79184862200719,0.2505644352295911,26.59628032085071,0.2479208061926158,26.4216487940996
0.2443120267557666,26.88876378487176,0.2547311232877539,26.78233541155354,0.2514204891492691,26.58473478794197,0.2487837869084234,26.40872962742361
0.2451368703857872,26.88275616465331,0.2555778799510787,26.77273838653397,0.2522769337220716,26.57309895227244,0.2496472057899555,26.39572018475423
0.2459619372463394,26.87668858314454,0.2564249630923843,26.76305713303449,0.2531337720277195,26.56137266133558,0.2505110660661106,26.38262059693686
0.2467872289458007,26.87056053280642,0.2572723754095513,26.75329124346053,0.2539910071610553,26.54955577727975,0.2513753709727681,26.36943101587816
0.2476127471143125,26.86437150395758,0.2581201196218459,26.74344031680059,0.2548486422316269,26.537648177291,0.252240123752126,26.35615161494545
0.2484384934038456,26.85812098482378,0.2589681984697751,26.73350395889448,0.2557066803632585,26.52564975397894,0.2531053276520254,26.34278258936416
0.2492644694882678,26.85180846158758,0.2598166147149338,26.72348178270672,0.2565651246936089,26.51356041576564,0.2539709859252571,26.32932415661162
0.2500906770634083,26.84543341844148,0.260665371139844,26.71337340860458,0.257423978373716,26.50138008727657,0.2548371018288547,26.31577655680715
0.2509171178471257,26.83899533764146,0.261514470547787,26.70317846464081,0.2582832445675279,26.48910870973397,0.2557036786233697,26.3021400530981
0.251743793579376,26.83249369956397,0.262363915762627,26.69289658684142,0.2591429264514202,26.47674624135227,0.2565707195721327,26.28841493204023
0.252570706022281,26.82592798276386,0.2632137096286281,26.68252741949811,0.2600030272136992,26.4642926577349,0.2574382279404979,26.27460150397316
0.2533978569601957,26.819297664035,0.2640638550102599,26.67207061546552,0.2608635500540915,26.45174795227266,0.2583062069950719,26.26070010338886
0.2542252481997785,26.81260221847242,0.2649143547919978,26.66152583646283,0.2617244981832185,26.43911213654285,0.2591746600029269,26.24671108929331
0.2550528815700593,26.80584111953762,0.265765211878112,26.65089275338067,0.2625858748220567,26.42638524070914,0.260043590230798,26.23263484556038
0.2558807589225096,26.79901383912471,0.2666164291924492,26.64017104659195,0.2634476832013836,26.41356731392193,0.260913000944265,26.21847178127681
0.2567088821311109,26.79211984762973,0.2674680096782034,26.62936040626763,0.2643099265612081,26.40065842471797,0.2617828954069188,26.20422233107814
0.2575372530924248,26.78515861402237,0.2683199562976782,26.61846053269687,0.2651726081501862,26.38765866142024,0.2626532768795122,26.1898869554738
0.2583658737256622,26.77812960591882,0.2691722720320396,26.60747113661171,0.2660357312250218,26.37456813253607,0.2635241486190954,26.17546614116163
0.2591947459727516,26.77103228965843,0.2700249598810575,26.59639193951562,0.266899299049852,26.36138696715426,0.2643955138781365,26.16096040132988
0.2600238717984087,26.76386613038197,0.2708780228628382,26.58522267401682,0.2677633148956162,26.34811531534027,0.2652673759036278,26.14637027594624
0.2608532531902051,26.75663059211206,0.2717314640135463,26.57396308416539,0.2686277820394113,26.33475334852857,0.2661397379361765,26.13169633203293
0.2616828921586351,26.74932513783698,0.2725852863871152,26.56261292579453,0.2694927037638301,26.32130125991245,0.2670126032090821,26.11693916392669
0.2625127907371845,26.74194922959605,0.2734394930549476,26.55117196686541,0.2703580833562842,26.30775926483,0.2678859749473989,26.10209939352269
0.2633429509823977,26.73450232856831,0.2742940871056045,26.53963998781621,0.2712239241083114,26.29412760114604,0.2687598563669865,26.08717767050098
0.2641733749739428,26.72698389516305,0.2751490716444829,26.52801678191441,0.2720902293148679,26.28040652962921,0.269634250673545,26.07217467253501
0.2650040648146784,26.71939338911395,0.2760044497934815,26.51630215561254,0.2729570022736032,26.26659633432388,0.27050916106164,26.05709110548026
0.2658350226307176,26.71173026957498,0.2768602246906559,26.50449592890734,0.2738242462841211,26.25269732291558,0.2713845907137128,26.04192770354239
0.2666662505714921,26.70399399521937,0.2777163994898603,26.49259793570198,0.2746919646472235,26.23870982709006,0.2722605427990817,26.02668522942332
0.2674977508098146,26.69618402434146,0.278572977360378,26.48060802417083,0.2755601606641394,26.22463420288456,0.2731370204729299,26.01136447444398
0.2683295255419412,26.68829981496135,0.2794299614865394,26.46852605712743,0.276428837635738,26.21047083103086,0.2740140268752844,25.9959662586427
0.2691615769876307,26.680340824932,0.2802873550673269,26.45635191239434,0.2772979988617261,26.19622011728928,0.2748915651299849,25.98049143084754
0.2699939073902043,26.67230651204972,0.2811451613159677,26.44408548317568,0.2781676476398311,26.18188249277283,0.2757696383436437,25.96494086872128
0.2708265190166034,26.66419633416718,0.282003383459513,26.4317266784312,0.2790377872649669,26.16745841426024,0.2766482496045971,25.94931547877781
0.2716594141574452,26.65600974930953,0.2828620247384045,26.41927542325218,0.2799084210283871,26.15294836449788,0.2775274019818503,25.9336161963681
0.2724925951270779,26.64774621579366,0.2837210884060274,26.40673165923878,0.2807795522168216,26.13835285248857,0.2784070985240157,25.91784398563465
0.2733260642636327,26.63940519235004,0.2845805777282492,26.3940953448781,0.2816511841115996,26.12367241376705,0.2792873422582451,25.90199983943263
0.2741598239290753,26.63098613824824,0.2854404959829466,26.38136645592351,0.2825233199877579,26.10890761066087,0.2801681361891587,25.88608477921604
0.2749938765092553,26.62248851342481,0.2863008464595164,26.3685449857737,0.2833959631131355,26.09405903253563,0.2810494832977704,25.87009985488785
0.2758282244139522,26.61391177861503,0.287161632458374,26.35563094585225,0.2842691167474546,26.07912729602353,0.2819313865404109,25.85404614461147
0.2766628700769214,26.60525539548719,0.2880228572904369,26.34262436598663,0.2851427841413882,26.06411304523422,0.2828138488476504,25.83792475458306
0.2774978159559362,26.59651882678051,0.2888845242765944,26.3295252947864,0.2860169685356156,26.04901695194661,0.2836968731232218,25.82173681876217
0.278333064532828,26.58770153644581,0.2897466367471627,26.31633380002002,0.2868916731598645,26.03383971578068,0.2845804622429459,25.80548349855909
0.2791686183135249,26.5788029897901,0.2906091980413257,26.30304996899032,0.2877669012319427,26.01858206434772,0.2854646190536593,25.78916598247752
0.2800044798280859,26.56982265362375,0.2914722115065609,26.28967390890767,0.2886426559567576,26.00324475337847,0.286349346372149,25.77278548571048
0.2808406516307345,26.56075999641118,0.2923356804980509,26.27620574726032,0.2895189405253262,25.98782856682669,0.287234646984092,25.75634324968756
0.2816771362998872,26.5516144884252,0.2931996083780805,26.26264563218175,0.2903957581137739,25.97233431694822,0.2881205236430036,25.73984054157221
0.2825139364381822,26.54238560190414,0.2940639985154185,26.24899373281432,0.2912731118823256,25.95676284435296,0.2890069790691968,25.72327865370645
0.2833510546725005,26.53307281121278,0.2949288542846848,26.23525023966837,0.2921510049742877,25.94111501802906,0.2898940159487524,25.70665890300198
0.2841884936539894,26.52367559300638,0.2957941790657029,26.22141536497681,0.2930294405150224,25.92539173533779,0.2907816369325036,25.68998263027515
0.2850262560580774,26.51419342639818,0.2966599762428376,26.20748934304369,0.2939084216109165,25.90959392197727,0.2916698446350378,25.6732511995242
0.2858643445844897,26.50462579313032,0.2975262492043177,26.19347243058695,0.294787951348343,25.893722531914,0.2925586416337136,25.65646599714715
0.2867027619572576,26.49497217774813,0.2983930013415445,26.17936490707413,0.2956680327926193,25.8777785472804,0.2934480304677019,25.63962843109778
0.2875415109247256,26.48523206777791,0.2992602360483845,26.16516707505058,0.2965486689869616,25.86176297823669,0.2943380136370466,25.62273992997851
0.2883805942595545,26.47540495390794,0.3001279567204493,26.15087926045903,0.2974298629514365,25.84567686279584,0.2952285936017526,25.60580194206791
0.2892200147587199,26.46549033017303,0.3009961667543593,26.13650181295051,0.2983116176819118,25.82952126660959,0.2961197727808997,25.58881593428109
0.2900597752435078,26.45548769414255,0.3018648695469941,26.122035106185,0.2991939361490077,25.81329728271399,0.2970115535517885,25.57178339106114
0.2908998785595047,26.44539654711176,0.3027340684947287,26.10747953812139,0.3000768212970484,25.79700603123298,0.2979039382491175,25.55470581319974
0.2917403275765841,26.43521639429634,0.3036037669926552,26.09283553129587,0.3009602760430182,25.78064865903782,0.2987969291641973,25.53758471658522
0.2925811251888897,26.42494674503073,0.3044739684337918,26.07810353308773,0.3018443032755202,25.76422633936103,0.2996905285442022,25.52042163087606
0.2934222743148113,26.41458711296954,0.3053446762082766,26.06328401597177,0.3027289058537431,25.74774027136303,0.3005847385914646,25.50321809809865
0.2942637778969587,26.40413701629229,0.3062158937025509,26.04837747775606,0.3036140866064335,25.73119167964924,0.3014795614628129,25.48597567116675
0.2951056389021292,26.39359597791135,0.3070876242985272,26.03338444180457,0.3044998483308796,25.71458181373649,0.3023749992689573,25.46869591232191
0.2959478603212702,26.38296352568359,0.3079598713727456,26.01830545724292,0.3053861937919046,25.69791194746628,0.303271054073928,25.45138039149272
0.2967904451694386,26.3722391926248,0.3088326382955189,26.00314109914714,0.3062731257208746,25.68118337836356,0.3041677278945653,25.43403068457135
0.2976333964857514,26.36142251712754,0.3097059284300651,25.987891968713,0.3071606468147202,25.66439742693877,0.30506502270007,25.41664837160634
0.2984767173333344,26.3505130431818,0.3105797451316292,25.9725586934063,0.308048759734977,25.64755543593154,0.3059629404116131,25.39923503490975
0.2993204107992637,26.33951032059935,0.3114540917465942,25.95714192709158,0.3089374671068444,25.63065876949407,0.3068614829020116,25.38179225707779
0.3001644799945017,26.32841390524059,0.3123289716115825,25.94164235013905,0.3098267715182662,25.61370881231231,0.3077606519954724,25.3643216189235
0.3010089280538275,26.3172233592444,0.3132043880525476,25.92606066950782,0.3107166755190361,25.59670696866311,0.3086604494674086,25.34682469732034
0.3018537581357614,26.30593825126116,0.314080344383857,25.91039761880441,0.3116071816199287,25.57965466140546,0.3095608770443315,25.32930306295598
0.3026989734224833,26.29455815668829,0.314956843907367,25.89465395831538,0.3124982922918603,25.56255333090423,0.3104619364038235,25.31175827799511
0.3035445771197453,26.2830826579086,0.3158338899114909,25.87883047501237,0.3133900099650808,25.5454044338839,0.3113636291745944,25.29419189365067
0.3043905724567773,26.27151134453129,0.3167114856702599,25.86292798252841,0.3142823370284003,25.52820944221135,0.3122659569366257,25.27660544766292
0.3052369626861866,26.25984381363525,0.3175896344423795,25.84694732110403,0.3151752758284534,25.5109698416054,0.3131689212214076,25.25900046168559
0.3060837510838512,26.24807967001519,0.3184683394702799,25.83088935750168,0.3160688286690027,25.49368713027129,0.3140725235122718,25.24137843857944
0.3069309409488058,26.23621852642947,0.3193476039791642,25.81475498488699,0.316962997810286,25.47636281745893,0.3149767652448244,25.2237408596123
0.3077785356031214,26.22426000385045,0.3202274311760535,25.79854512267522,0.3178577854684101,25.45899842194264,0.315881647807485,25.20608918156615
0.3086265383917782,26.21220373171685,0.3211078242488303,25.7822607163418,0.318753193814793,25.44159547042123,0.3167871725421331,25.18842483375114
0.3094749526825307,26.20004934818763,0.3219887863652819,25.76590273719463,0.3196492249756596,25.42415549583665,0.3176933407448689,25.17074921492728
0.3103237818657663,26.18779650039798,0.3228703206721455,25.74947218210732,0.3205458810315934,25.40668003560977,0.3186001536668914,25.1530636901339
0.3111730293543568,26.17544484471649,0.3237524302941543,25.73297007321106,0.3214431640171476,25.38917062979206,0.3195076125154981,25.13536958742819
0.3120226985835011,26.16299404700378,0.3246351183330887,25.71639745754406,0.3223410759205193,25.37162881913147,0.3204157184552117,25.11766819453349
0.3128727930105629,26.15044378287234,0.3255183878668316,25.69975540665628,0.32323961868329,25.35405614305164,0.3213244726090373,25.09996075539863
0.3137233161148982,26.13779373794726,0.3264022419484318,25.68304501616827,0.3241387942002371,25.33645413754332,0.3222338760598542,25.08224846666999
0.314574271397677,26.12504360812735,0.3272866836051741,25.66626740528205,0.3250386043192193,25.31882433296636,0.323143929851947,25.0645324740778
0.3154256623816961,26.11219309984752,0.3281717158376612,25.64942371624239,0.3259390508411398,25.30116825176235,0.3240546349926809,25.0468138687387
0.3162774926111845,26.09924193034044,0.3290573416189069,25.63251511374682,0.3268401355199916,25.28348740607613,0.3249659924543244,25.02909368337683
0.3171297656516015,26.08618982789908,0.3299435638934414,25.61554278430237,0.3277418600629889,25.26578329528612,0.3258780031760238,25.01137288846603
0.3179824850894251,26.07303653213815,0.3308303855764353,25.5985079355275,0.3286442261307882,25.24805740344272,0.3267906680659343,24.99365238829576
0.318835654531934,26.05978179425568,0.3317178095528393,25.5814117953974,0.3295472353378036,25.23031119661445,0.3277039880035107,24.97593301696386
0.3196892776069808,26.04642537729323,0.3326058386765434,25.56425561143059,0.33045088925262,25.21254612014144,0.3286179638419632,24.95821553429965
0.3205433579627571,26.03296705639518,0.3334944757695597,25.54704064981548,0.3313551893985094,25.19476359579649,0.3295325964108798,24.94050062172078
0.3213978992675497,26.01940661906621,0.3343837236212283,25.52976819447468,0.3322601372540532,25.17696501885368,0.330447886519022,24.92278887802789
0.32225290520949,26.00574386542737,0.3352735849874502,25.51243954606552,0.3331657342538759,25.15915175506458,0.3313638349572944,24.90508081514138
0.3231083794962937,25.99197860846944,0.3361640625899494,25.49505602091509,0.3340719817894937,25.14132513754312,0.3322804425018945,24.88737685378465
0.3239643258549932,25.97811067430388,0.3370551591155663,25.47761894988778,0.334978881210283,25.12348646355926,0.3331977099176441,24.86967731911887
0.324820748031661,25.96413990241084,0.3379468772155863,25.46012967718379,0.3358864338245724,25.10563699124259,0.3341156379615059,24.85198243633427
0.3256776497911251,25.95006614588344,0.338839219505104,25.44258955906688,0.3367946409008633,25.08777793619715,0.3350342273862894,24.8342923262035
0.3265350349166764,25.93588927166855,0.3397321885624288,25.42499996251972,0.3377035036691828,25.06991046802855,0.3359534789445474,24.81660700060286
0.3273929072097677,25.92160916080298,0.3406257869285322,25.4073622638252,0.338613023322574,25.05203570678511,0.3368733933926666,24.79892635800743
0.3282512704897038,25.90722570864475,0.341520017106541,25.38967784707202,0.3395232010187261,25.03415471931487,0.3377939714951547,24.78125017896643
0.3291101285933253,25.89273882509948,0.3424148815612801,25.37194810258313,0.3404340378817517,25.01626851554069,0.3387152140291262,24.76357812156571
0.3299694853746821,25.87814843484033,0.3433103827188661,25.3541744252657,0.3413455350041124,24.99837804465537,0.3396371217889886,24.74590971688404
0.3308293447047008,25.86345447752227,0.3442065229663571,25.33635821288086,0.3422576934486984,24.98048419124019,0.3405596955913306,24.72824436445081
0.3316897104708434,25.84865690798875,0.3451033046514606,25.31850086423215,0.3431705142510666,24.96258777130878,0.3414829362800149,24.71058132771231
0.3325505865767585,25.83375569647126,0.3460007300823036,25.30060377727125,0.3440839984218399,24.94468952828048,0.342406844731475,24.69291972951484
0.3334119769419248,25.81875082878075,0.3468988015272685,25.28266834712017,0.3449981469492717,24.92679012888609,0.3433314218602188,24.67525854761231
0.3342738855012878,25.80364230649004,0.3477975212148973,25.26469596400809,0.3459129608019819,24.90889015900977,0.3442566686245375,24.65759661020699
0.3351363162048887,25.78843014710709,0.3486968913338691,25.24668801112279,0.3468284409318641,24.89099011947158,0.3451825860324231,24.63993259153181
0.3359992730174864,25.77311438423801,0.3495969140330545,25.22864586237505,0.3477445882771708,24.87309042175455,0.346109175147691,24.62226500748299
0.3368627599181737,25.75769506773946,0.3504975914216494,25.21057088007557,0.3486614037657786,24.85519138368141,0.3470364370963101,24.60459221131212
0.3377267808999851,25.74217226385932,0.3513989255693933,25.19246441252398,0.3495788883186374,24.83729322504539,0.347964373072939,24.58691238938671
