waveVsWave(?x OS("/M0" "gmoverid") ?y (OS("/M0" "gm") / OS("/M0" "gds"))) (L=1.8e-07) X,waveVsWave(?x OS("/M0" "gmoverid") ?y (OS("/M0" "gm") / OS("/M0" "gds"))) (L=1.8e-07) Y,waveVsWave(?x OS("/M0" "gmoverid") ?y (OS("/M0" "gm") / OS("/M0" "gds"))) (L=3.6e-07) X,waveVsWave(?x OS("/M0" "gmoverid") ?y (OS("/M0" "gm") / OS("/M0" "gds"))) (L=3.6e-07) Y,waveVsWave(?x OS("/M0" "gmoverid") ?y (OS("/M0" "gm") / OS("/M0" "gds"))) (L=5.4e-07) X,waveVsWave(?x OS("/M0" "gmoverid") ?y (OS("/M0" "gm") / OS("/M0" "gds"))) (L=5.4e-07) Y,waveVsWave(?x OS("/M0" "gmoverid") ?y (OS("/M0" "gm") / OS("/M0" "gds"))) (L=7.2e-07) X,waveVsWave(?x OS("/M0" "gmoverid") ?y (OS("/M0" "gm") / OS("/M0" "gds"))) (L=7.2e-07) Y
17.26375510812422,68.12940293703819,12.77786279149142,85.76089422446343,10.32582479795778,94.8561940185337,8.779935822625944,100.6903241111356
17.17405876463122,68.01306335597376,12.66416556616758,85.43611301942839,10.21470221442002,94.42137432691356,8.676266491125681,100.19653138871
17.08351840482338,67.89250923540828,12.55032250991742,85.1059388478625,10.10391524250491,93.98185438828941,8.573225111818108,99.69937257257931
16.99214120462021,67.76771455384551,12.43635373519252,84.77040911099235,9.993484926899436,93.53773734274547,8.470829350615865,99.19899960565728
16.89993468856667,67.63865439445081,12.32227952404344,84.42956432551435,9.883432219932802,93.08913036430255,8.369096521073718,98.69556772688625
16.8069067291792,67.50530497431804,12.20812032082369,84.08344817386455,9.773777966006856,92.63614463875419,8.268043565802145,98.1892353151638
16.71306554621831,67.36764367409678,12.09389672459345,83.73210755267483,9.66454288564514,92.17889533321502,8.167687037921672,97.68016372109149
16.6184197058896,67.2256490679854,11.97962948121261,83.37559261920381,9.555747559170637,91.71750155702365,8.068043082606698,97.16851708660118
16.52297811997459,67.07930095408983,11.86533947511175,83.01395683552256,9.447412410024493,91.25208631365173,7.969127418770067,96.65446215256466
16.42675004489213,66.9285803851497,11.75104772073032,82.6472570102228,9.339557687740243,90.78277644329852,7.870955320942418,96.13816805456747
16.32974508069175,66.77346969963121,11.63677535361109,82.27555333741083,9.232203450590236,90.30970255585179,7.773541601402561,95.61980610709092
16.23197316997914,66.6139525531824,11.52254362114071,81.89890943273994,9.12536954792375,89.83299895393142,7.676900592617411,95.09954957641993
16.13344459677421,66.4500139504506,11.40837387292529,81.51739236622396,9.019075602218471,89.35280354574488,7.581046130052237,94.57757344266739
16.03416998530201,66.28164027725356,11.29428755079174,81.13107269157261,8.913340990870061,88.86925774752001,7.485991535413567,94.05405415138308
15.93416029871578,66.10881933309888,11.18030617840456,80.74002447177611,8.808184827746965,88.3825063753082,7.391749600388717,93.52916935528842
15.83342683775223,65.93154036404195,11.06645135048933,80.34432530066256,8.703625944540638,87.89269752598099,7.298332570947441,93.00309764676082
15.73198123931764,65.74979409587311,10.95274472165412,79.94405632014802,8.599682871944253,87.39998244729102,7.205752132271707,92.47601828176708
15.62983547500409,65.56357276761911,10.83920799480053,79.5393022328887,8.496373820695736,86.90451539690049,7.114019394380647,91.9481108960191
15.527001849534,65.37287016534546,10.72586290911746,79.13015131004514,8.39371666252408,86.40645349033097,7.023144878517573,91.41955521421015
15.42349299913156,65.17768165624284,10.61273122765092,78.71669539386387,8.291728911040948,85.90595653783275,6.933138504366087,90.89053075325531
15.31932188981842,64.97800422297561,10.49983472444421,78.29902989477797,8.190427702622312,85.40318687022879,6.844009578161416,90.3612165205344
15.21450181563172,64.77383649827392,10.38719517124421,77.8772537827289,8.089829777327948,84.89830915383823,6.755766781762064,89.83179070820718
15.10904639676126,64.56517879974193,10.27483432377027,77.45146957241268,7.989951459909614,84.3914901946452,6.668418162745509,89.30243038472423
15.00296957760261,64.35203316485554,10.16277390754338,77.02178330215327,7.890808640961349,83.88289873193905,6.581971125589144,88.77331118472694
14.89628562472287,64.13440338612091,10.0510356032754,76.58830450611117,7.792416758268023,83.37270522171444,6.496432423995646,88.24460699857222
14.78900912473473,63.91229504635815,9.939641031818617,76.1511461795405,7.694790778411089,82.86108161018778,6.411808154418195,87.71648966276574
14.68115498207486,63.68571555407603,9.828611738678436,75.71042473681317,7.59794517869245,82.34820109784791,6.328103750837938,87.18912865262826
14.57273841668176,63.45467417889719,9.717969178093254,75.26625996193846,7.501893929439979,81.83423789453748,6.245323980841463,86.66269077854093
14.46377496156761,63.21918208699046,9.607734696687693,74.81877495131891,7.406650476759731,81.31936696611776,6.163472943041662,86.13733988714212
14.35428046027934,62.97925237646578,9.497929516707435,74.3680960484933,7.3122277258019,80.80376377335281,6.082554065880055,85.61323656885425
14.24427106424199,62.73490011267906,9.388574718846048,73.91435277063599,7.218638024608753,80.28760400370767,6.002570107843018,85.09053787312058
14.13376322997874,62.48614236339549,9.279691224676393,73.45767772659744,7.125893148613782,79.77106329683069,5.923523159118351,84.56939703272184
14.02277371620049,62.23299823375242,9.171299778701986,72.99820652629359,7.034004285862042,79.25431696455395,5.845414644712047,84.04996319851615
13.91131958075751,61.97548890095991,9.063420930045957,72.53607768127122,6.942982023021823,78.73753970631405,5.768245329038224,83.53238118592
13.799418177446,61.71363764867397,8.956075013798165,72.07143249630663,6.85283633225751,78.22090532095088,5.692015321988063,83.01679123439963
13.68708715266084,61.44746990097108,8.849282132043701,71.60441495191719,6.763576559033093,77.7045864159102,5.616724086476153,82.50332878118608
13.57434444188635,61.17701325585024,8.743062134599279,71.13517157770411,6.675211410914189,77.18875411491976,5.542370447454824,81.99212425036606
13.46120826601583,60.9022975181826,8.637434599486625,70.66385131647009,6.587748947435215,76.67357776526768,5.468952602379452,81.48330285841821
13.34769712749042,60.62335473202628,8.532418813175523,70.19060537909937,6.501196571095832,76.1592246458443,5.396468133099543,80.97698443718495
13.23382980624742,60.34021921221496,8.428033750632149,69.71558709022155,6.415561019548079,75.64585967715487,5.324914019142867,80.47328327516598
13.11962535546747,60.05292757513,8.324298055211676,69.23895172472649,6.33084835903251,75.13364513453433,5.25428665235169,79.97230797792339
13.00510309711012,59.7615187685554,8.221230018437529,68.76085633523871,6.247063979117387,74.62274036581624,5.184581852822715,79.47416134827101
12.89028261722604,59.46603410051289,8.118847559712819,68.28145957070863,6.164212588791075,74.11330151472619,5.115794886094789,78.97894028680163
12.77518376103457,59.16651726696848,8.017168206013025,67.80092148632735,6.082298213952305,73.6054812512678,5.047920481521243,78.48673571318444
12.65982662775431,58.86301437829691,7.916209071612166,67.31940334502008,6.001324196337891,73.09942851036723,4.980952851756883,77.99763250853448
12.54423156517413,58.55557398438457,7.815986837897952,66.83706741083026,5.921293193921241,72.59528824002709,4.914885713283281,77.51170947902102
12.42841916395179,58.24424709824709,7.716517733334638,66.35407673455845,5.842207182808702,72.09320116021426,4.849712307890219,77.02903934075412
12.31241025162676,57.92908721803242,7.617817513635194,65.87059493207457,5.764067460653819,71.59330353367235,4.785425425025604,76.549688725846
12.19622588633355,57.61015034727395,7.519901442207457,65.38678595578418,5.686874651602216,71.09572694980021,4.72201742492167,76.07371820941937
12.07988735020155,57.28749501325488,7.422784270941459,64.90281385977916,5.610628712772417,70.60059812268931,4.659480262401109,75.60118235719406
11.96341614242708,56.96118228333908,7.326480221407601,64.41884255926718,5.535328942269743,70.10803870434029,4.597805511263517,75.13212979316363
11.84683397200277,56.63127577911686,7.231002966537623,63.9350355849255,5.460973988722595,69.61816511400826,4.53698438914981,74.66660328674408
11.73016275008986,56.29784168821418,7.136365612862077,63.45155583288622,5.387561862321876,69.13108838454251,4.477007782780596,74.20463985866436
11.61342458201794,55.96094877360262,7.042580683379517,62.96856531110726,5.315089947336219,68.64691402649045,4.417866273463267,73.7462709047568
11.49664175889709,55.62066838024908,6.949660101133881,62.48622488294408,5.243555016067194,68.16574191064329,4.359550162762359,73.29152233670006
11.37983674882703,55.27707443893534,6.85761517357721,62.00469400877851,5.172953244200535,67.68766616958365,4.30204949822823,72.84041473868366
11.26303218768801,54.93024346707686,6.766456577794828,61.52413048661414,5.103280227501179,67.212775118694,4.245354099080329,72.39296353886991
11.14625086949793,54.58025456636457,6.67619434667033,61.04469019258675,5.034530999792259,66.74115119695752,4.189453581743297,71.9491791944632
11.02951573632057,54.22718941705181,6.586837856066457,60.56652682237664,4.966700052150455,66.27287092776997,4.134337385136999,71.50906738913456
10.91284986770955,53.87113226870384,6.498395813096913,60.08979163454573,4.899781353243235,65.8080048998507,4.0799947956247,71.0726292414971
10.79627646967364,53.51216992722799,6.410876245562053,59.61463319684515,4.833768370726578,65.34661776822142,4.026414971527954,70.63986152329163
10.67981886314831,53.15039173799767,6.324286492618856,59.14119713656513,4.768654093615948,64.88876827509119,3.973586967121086,70.21075688591532
10.5635004719599,52.78588956488523,6.238633196752486,58.66962589600954,4.704431055537547,64.43450929036695,3.921499756023387,69.78530409390989
10.4473448102688,52.4187577650168,6.153922297112867,58.20005849418865,4.641091358762258,63.98388787138342,3.870142253912769,69.36348826402408
10.33137546947847,52.04909315906266,6.070159024275264,57.73263029581876,4.578626698920369,63.53694534132988,3.819503340490509,68.94529110847033
10.21561610459876,51.676994996879,5.987347896478854,57.26747278871474,4.517028390292056,63.09371738573913,3.769571880633092,68.53069118101628
10.10009042005192,51.30256491831839,5.905492717391446,56.80471337063853,4.456287391565736,62.65423416629387,3.720336744673694,68.11966412457872
9.984822154911649,50.92590690903057,5.824596575442481,56.34447514664773,4.396394331954951,62.21852045110916,3.671786827762731,67.71218291902595
9.869835067566052,50.54712725107698,5.744661844759197,55.88687673794911,4.33733953756335,61.7865957605551,3.623911068263597,67.30821812793748
9.755152919797293,50.16633446819237,5.665690187733978,55.43203210322424,4.279113057887193,61.35847452759867,3.576698465146925,66.90773814313347
9.640799460272042,49.78363926552868,5.587682559242536,54.98005037333877,4.221704692345767,60.93416627157445,3.53013809435348,66.51070942583448
9.526798407438582,49.39915446372849,5.510639212524628,54.53103570029152,4.165104016731389,60.51367578422465,3.484219124102811,66.11709674339146
9.413173431828413,49.01299492718312,5.434559706730287,54.0850871211891,4.10930040947312,60.0970033267983,3.438930829131458,65.72686340059288
9.299948137762414,48.62527748634096,5.359442916125438,53.64229843795734,4.054283077611415,59.68414483695558,3.394262603851285,65.33997146463437
9.187146044463692,48.2361208539463,5.285287040941807,53.20275811341928,4.000041082384648,59.27509214419197,3.350203974424678,64.95638198291635
9.074790566582184,47.84564553510128,5.212089619846559,52.76654918427791,3.946563364332837,58.86983319247486,3.306744609759662,64.57605519291965
8.962904994138457,47.45397373106083,5.139847543997849,52.33374919144988,3.893838767829174,58.46835226877767,3.263874331433662,64.19895072349368
8.851512471897381,47.06122923668811,5.068557072642934,51.90443012809365,3.841856064955167,58.07063023619464,3.221583122560189,63.8250277869766
8.7406359781854,46.66753733151714,4.998213850206621,51.47865840557276,3.790603978641581,57.67664477033243,3.179861135617751,63.45424536165344
8.630298303168711,46.27302466439171,4.928812924808471,51.05649483748755,3.740071205003638,57.28637059769639,3.138698699265103,63.08656236414365
8.520522026612982,45.87781913167289,4.860348768138735,50.63799464179763,3.690246434805764,56.89977973481733,3.098086324171153,62.72193781139227
8.411329495149564,45.48204974903265,4.792815296614712,50.22320746094849,3.641118373998201,56.51684172690673,3.05801470789178,62.36033097202135
8.302742799076569,45.08584651687902,4.726205893731386,49.8121773998036,3.592675763275045,56.13752388487395,3.018474738829251,62.00170150687656
8.194783748728094,44.68934027948781,4.660513433513001,49.40494308107394,3.54490739661055,55.76179151959432,2.979457499312963,61.64600959868172
8.087473850448779,44.29266257794605,4.595730304965806,49.00153771782986,3.497802138738033,55.38960817237788,2.940954267842789,61.29321607078197
7.980834282215755,43.89594549704719,4.531848437426309,48.60198920257586,3.4513489415429,55.02093584065526,2.902956520538523,60.94328249503079
7.874885868954607,43.4993215063113,4.468859326694374,48.20632021226831,3.405536859348726,54.65573519796867,2.865455931840619,60.59617128893444
7.769649057601008,43.10292329534204,4.406754061836384,47.81454832856345,3.360355063082355,54.29396580743133,2.828444374508807,60.25184580222997
7.665143891964469,42.70688360376838,4.345523352540364,47.42668617249317,3.315792853310909,53.9355863278967,2.791913918966065,59.91027039312703
7.561389987455738,42.31133504606031,4.285157556902628,47.04274155268546,3.271839672150209,53.58055471215997,2.755856832036101,59.57141049449296
7.458406505744311,41.9164099315466,4.22564670952411,46.66271762617507,3.228485114050539,53.22882839659513,2.720265575122622,59.23523267030593
7.356212129417792,41.52224008000785,4.166980549794043,46.2866130707825,3.18571893547161,52.88036448171412,2.68513280187864,58.90170466274029
7.254825036719327,41.12895663325519,4.109148550239136,45.91442226798625,3.143531063464229,52.53511990321645,2.650451355413634,58.57079543028296
7.1542628764448,40.7366898631541,4.052139944817879,45.54613549516733,3.10191160318142,52.19305159317734,2.616214265085682,58.24247517730984
7.054542743085443,40.34556897658993,3.995943757041829,45.18173912606697,3.060850844346545,51.85411663110484,2.582414742924721,57.91671537557489
6.955681152306622,39.95572191791904,3.940548827809024,44.82121583827559,3.020339266710299,51.51827238467077,2.549046179731897,57.59348877808522
6.857694016857261,39.56727516948867,3.88594384283859,44.46454482655155,2.980367544532415,51.18547663999661,2.516102140898604,57.27276942585079
6.760596623008427,39.18035355085068,3.832117359600521,44.11170202076517,2.94092655012725,50.85568772144583,2.483576361987129,56.95453264800694
