waveVsWave(?x (OS("/M0" "id") / 2e-06) ?y (OS("/M0" "gm") / OS("/M0" "gds"))) (L=1.8e-07) X,waveVsWave(?x (OS("/M0" "id") / 2e-06) ?y (OS("/M0" "gm") / OS("/M0" "gds"))) (L=1.8e-07) Y,waveVsWave(?x (OS("/M0" "id") / 2e-06) ?y (OS("/M0" "gm") / OS("/M0" "gds"))) (L=3.6e-07) X,waveVsWave(?x (OS("/M0" "id") / 2e-06) ?y (OS("/M0" "gm") / OS("/M0" "gds"))) (L=3.6e-07) Y,waveVsWave(?x (OS("/M0" "id") / 2e-06) ?y (OS("/M0" "gm") / OS("/M0" "gds"))) (L=5.4e-07) X,waveVsWave(?x (OS("/M0" "id") / 2e-06) ?y (OS("/M0" "gm") / OS("/M0" "gds"))) (L=5.4e-07) Y,waveVsWave(?x (OS("/M0" "id") / 2e-06) ?y (OS("/M0" "gm") / OS("/M0" "gds"))) (L=7.2e-07) X,waveVsWave(?x (OS("/M0" "id") / 2e-06) ?y (OS("/M0" "gm") / OS("/M0" "gds"))) (L=7.2e-07) Y
0.001020768160230694,24.00618694411533,0.00102076346233585,57.40448367428276,0.001020765328596927,76.54509915772633,0.001020766798028993,87.89416012924289
0.00104454684668143,24.05315659940331,0.001044542139770939,57.55916837064393,0.00104454400261062,76.76936119511942,0.001044545469623991,88.1495536678259
0.001068879419298741,24.09980424238993,0.001068874703347684,57.71287253692691,0.001068876562744402,76.99211127847285,0.001068878027322023,88.40296144137645
0.001093778779750517,24.14613257944926,0.001093774054733472,57.8656015204981,0.001093775910665438,77.21335880128707,0.00109377737279007,88.65439837621386
0.001119258130223085,24.19214427929474,0.001119253396114164,58.01736063645722,0.001119255248559308,77.43311311119983,0.001119256708213563,88.90387932251868
0.001145330980421228,24.2378419734538,0.00114532623719399,58.16815516783031,0.001145328086130037,77.65138350991562,0.00114532954329636,89.15141905389798
0.001172011154731157,24.28322825673789,0.001172006402358675,58.31799036577873,0.001172008247763068,77.86817925319687,0.001172009702423735,89.39703226704584
0.00119931279955038,24.32830568770911,0.001199308038005213,58.46687144982644,0.001199309879855167,78.08350955089844,0.001199311331992304,89.64073358150908
0.001227250390788356,24.3730767891412,0.001227245620042572,58.61480360810179,0.001227247458315026,78.29738356705461,0.001227248907910589,89.88253753955456
0.001255838741541779,24.41754404847757,0.001255833961566915,58.76179199759633,0.001255835796238573,78.50981042000987,0.001255837243274361,90.122458606141
0.001285093009948669,24.46170991828441,0.001285088220715775,58.90784174443971,0.00128509005176309,78.72079918259784,0.001285091496220724,90.36051116897268
0.001315028707225462,24.50557681670005,0.001315023908705065,59.0529579441902,0.001315025736104221,78.93035888236446,0.001315027177965182,90.59670953865951
0.00134566170589124,24.54914712787974,0.001345656898053338,59.19714566213936,0.001345658721780279,79.13849850183287,0.001345660161025876,90.83106794894405
0.00137700824818352,24.59242320243708,0.0013770034309976,59.3404099336334,0.001377005251028012,79.34522697881336,0.001377006687639396,91.06360055704093
0.001409084954670142,24.63540735788087,0.00140908012810516,59.48275576440903,0.001409081944414486,79.55055320675211,0.001409083378372656,91.29432144403491
0.001441908833061719,24.67810187904841,0.001441903997086119,59.62418813094407,0.00144190580964953,79.75448603511838,0.001441907240935304,91.52324461537269
0.001475497287229287,24.72050901853442,0.001475492441811009,59.76471198082236,0.001475494250603434,79.95703426983781,0.00147549567919748,91.75038400141955
0.001509868126432167,24.76263099711694,0.001509863271538617,59.90433223311472,0.001509865076534705,80.15820667375199,0.001509866502417543,91.975753458112
0.001545039574760582,24.80447000417836,0.001545034710358628,60.04305377877238,0.001545036511532816,80.35801196713123,0.001545037934684783,92.19936676765394
0.001581030280798404,24.84602819812403,0.001581025406854378,60.18088148103632,0.001581027204180782,80.55645882820394,0.001581028624582109,92.42123763930668
0.001617859327510739,24.88730770679633,0.001617854443990454,60.31782017586046,0.001617856237443004,80.75355589374225,0.001617857655073703,92.64137971023645
0.00165554624236211,24.92831062788544,0.001655541349230848,60.45387467234869,0.001655543138783179,80.94931175966728,0.00165554455362314,92.85980654642677
0.001694111007670115,24.96903902933685,0.001694106104892619,60.58904975320632,0.001694107890518107,81.14373498169331,0.001694109302547069,93.07653164365354
0.001733574071200293,25.0094949497553,0.001733569158740762,60.72335017520692,0.001733570940412558,81.33683407600876,0.001733572349610089,93.29156842853588
0.001773956357007867,25.04968039880504,0.00177395143482997,60.85678066967046,0.001773953212520936,81.52861751998553,0.001773954618866463,93.50493025962224
0.0018152792765319,25.0895973576079,0.00181527434459876,60.98934594295815,0.001815276118281508,81.71909375292215,0.001815277521754295,93.716630428556
0.001857564739947914,25.12924777913711,0.001857559798222121,61.12105067698086,0.001857561567869006,81.90827117681707,0.001857562968448202,93.92668216128385
0.001900835167785019,25.16863358860831,0.001900830216228602,61.25189952972018,0.001900831981811752,82.09615815717656,0.001900833379476312,94.13509861933109
0.001945113502813531,25.20775668386826,0.001945108541387988,61.38189713576565,0.001945110302879236,82.28276302384903,0.001945111697607988,94.34189290111279
0.001990423222209545,25.24661893577967,0.001990418250875788,61.51104810686471,0.001990420008246735,82.46809407189161,0.001990421400018375,94.54707804331687
0.002036788350002797,25.28522218860401,0.002036783368721243,61.63935703248713,0.002036785121943212,82.65215956246693,0.002036786510736275,94.75066702231362
0.002084233469814613,25.32356826038101,0.002084228478545068,61.76682848040481,0.002084230227589174,82.83496772376421,0.002084231613382052,94.95267275563552
0.002132783737892395,25.36165894330599,0.002132778736594164,61.89346699728397,0.00213278048143122,83.01652675195629,0.002132781864202167,95.15310810349517
0.002182464896447833,25.39949600410437,0.002182459885079621,62.01927710929296,0.002182461625680213,83.19684481217958,0.002182463005407351,95.35198587033808
0.002233303287305752,25.43708118440391,0.002233298265825741,62.14426332272478,0.002233300002160208,83.37593003954301,0.002233301378821506,95.54931880646166
0.00228532586587091,25.47441620110434,0.002285320834236693,62.26843012463301,0.002285322566275107,83.55379054016431,0.002285323939848434,95.7451196096538
0.002338560215420101,25.51150274674513,0.002338555173588735,62.39178198348332,0.002338556901300914,83.73043439223628,0.002338558271763988,95.9394009268904
0.002393034561727194,25.54834248987084,0.002393029509655132,62.51432334981899,0.002393031233010666,83.90586964711443,0.002393032600341056,96.13217535606589
0.002448777788028732,25.5849370753944,0.002448772725671893,62.63605865694193,0.002448774444640138,84.0801043304356,0.002448775808815307,96.32345544775927
0.002505819450338355,25.62128812495858,0.002505814377652083,62.75699232160784,0.002505816092202089,84.25314644326005,0.002505817453199367,96.51325370705005
0.002564189793117624,25.6573972372955,0.002564184710056679,62.87712874473764,0.002564186420157321,84.42500396324264,0.002564187777953924,96.70158259535339
0.002623919765312166,25.69326598858444,0.002623914671830754,62.99647231214215,0.002623916377450612,84.59568484582175,0.002623917732023645,96.88845453230552
0.002685041036761131,25.728895932808,0.00268503593281289,63.11502739526401,0.002685037633920347,84.76519702544593,0.00268503898524676,97.07388189767507
0.00274758601498903,25.76428860210654,0.002747580900527,63.23279835193364,0.002747582597090151,84.93354841681086,0.002747583945146827,97.25787703330887
0.002811587862388549,25.7994455071316,0.002811582737365206,63.34978952714114,0.002811584429351973,85.10074691613397,0.002811585774115642,97.44045224511912
0.002877080513803775,25.83436813739751,0.002877075378171029,63.4660052538247,0.002877077065549029,85.26680040244307,0.002877078406996355,97.62161980507653
0.002944098694522857,25.86905796163182,0.002944093548231998,63.581449853673,0.002944095230968666,85.43171673889655,0.002944096569076181,97.80139195326244
0.003012677938689781,25.90351642812508,0.003012672781691576,63.69612763794506,0.003012674459754082,85.59550377412232,0.003012675794498231,97.97978089992618
0.003082854608145111,25.93774496507913,0.00308284944038973,63.81004290830577,0.003082851113745026,85.7581693435812,0.00308285244510215,98.15679882758687
0.003154665911705508,25.97174498095432,0.003154660733142506,63.92319995767738,0.003154662401757342,85.91972127095464,0.003154663729703691,98.33245789314429
0.003228149924892248,26.00551786481677,0.003228144735470635,64.0356030711076,0.003228146399311513,86.08016736955473,0.003228147723823258,98.50677023002419
0.003303345610119515,26.03906498668391,0.003303340409787692,64.1472565266543,0.003303342068820921,86.23951544375592,0.003303343389874116,98.67974795034773
0.003380292837352703,26.07238769787,0.003380287626058469,64.25816459628581,0.003380289280250097,86.39777329044634,0.003380290597820767,98.85140314711666
0.003459032405247916,26.10548733133147,0.003459027182938544,64.36833154680038,0.003459028832254422,86.55494870050919,0.003459030146318482,99.02174789642444
0.003539606062784161,26.13836520201077,0.003539600829406278,64.47776164076025,0.00353960247381208,86.71104946031433,0.003539603784345364,99.19079425968293
0.003622056531399031,26.17102260718157,0.003622051286898718,64.5864591374431,0.003622052926359875,86.86608335323827,0.003622054233338175,99.35855428586798
0.003706427527640295,26.20346082679223,0.003706422271962985,64.69442829381218,0.003706423906444743,87.02005816120227,0.003706425209843773,99.52504001378
0.003792763786344823,26.23568112381057,0.003792758519435446,64.80167336550244,0.003792760148902865,87.17298166623166,0.003792761448698295,99.69026347432539
0.003881111084357879,26.26768474456768,0.003881105806160708,64.9081986078249,0.003881107430578606,87.32486165203183,0.00388110872674603,99.85423669280021
0.003971516264804282,26.2994729191029,0.003971510975263028,65.01400827678737,0.00397151259459607,87.47570590558905,0.003971513887111082,100.0169716911983
0.004064027261925493,26.3310468615081,0.004064021960983269,65.11910663013487,0.004064023575195916,87.62552221878072,0.00406402486403402,100.1784804905207
0.004158693126494841,26.36240777027341,0.004158687814094173,65.22349792840591,0.004158689423150754,87.77431839001562,0.004158690708287437,100.338775113093
0.004255564051825007,26.3935568286328,0.004255558727907859,65.32718643600823,0.004255560331772431,87.92210222588103,0.004255561613183141,100.4978675848966
0.004354691400381049,26.4244952049107,0.004354686064888758,65.43017642231192,0.004354687663525314,88.06888154281324,0.00435468894118549,100.6557699379039
0.00445612773101365,26.45522405286905,0.004456122383886963,65.5324721627599,0.004456123977259249,88.21466416878296,0.004456125251144318,100.8124942123995
0.00455992682682624,26.48574451205602,0.004559921468005356,65.6340779399988,0.004559923056077021,88.35945794499283,0.004559924326162378,100.968052459334
0.004666143723691821,26.51605770815464,0.004666138353116344,65.73499804502561,0.00466613993585081,88.50327072759742,0.004666141202111873,101.1224567426455
0.004774834739433513,26.54616475333352,0.004774829357042425,65.83523677835446,0.004774830934403049,88.64611038942955,0.004774832196815184,101.2757191415988
0.004886057503685007,26.57606674659873,0.004886052109416784,65.93479845120088,0.004886053681366709,88.78798482174555,0.004886054939905355,101.4278517531071
0.00499987098844675,26.60576477414628,0.004999865582239195,66.0336873866853,0.004999867148741477,88.92890193597991,0.004999868403382063,101.5788666940581
0.005116335539353458,26.63525990971725,0.005116330121143835,66.13190792105463,0.005116331682161366,89.06886966551298,0.005116332932879315,101.7287761036132
0.005235512907670212,26.66455321495398,0.005235507477395244,66.22946440492142,0.00523550903289082,89.20789596745171,0.005235510279661629,101.8775921455164
0.005357466283033994,26.69364573975759,0.005357460840629768,66.32636120452334,0.005357462390566013,89.3459888244126,0.005357463633365217,102.0253270103658
0.00548226032695737,26.72253852264846,0.005482254872359406,66.42260270299946,0.005482256416698947,89.48315624632491,0.005482257655502107,102.1719929178823
0.005609961207113098,26.75123259112771,0.00560995574025639,66.51819330168655,0.005609957278961686,89.61940627223053,0.005609958513744384,102.3176021191572
0.005740636632417045,26.77972896204148,0.005740631153235992,66.61313742143213,0.0057406326862694,89.75474697209683,0.005740633917007352,102.4621668988671
0.005874355888928343,26.8080286419469,0.005874350397356763,66.70743950392676,0.005874351924680604,89.88918644863315,0.005874353151349535,102.6056995774746
0.006011189876585768,26.83613262748122,0.006011184372556926,66.80110401305448,0.006011185894133395,90.02273283910952,0.00601118711670917,102.7482125133901
0.006151211146799793,26.86404190573262,0.006151205630246454,66.89413543626087,0.006151207146037699,90.15539431718119,0.006151208364496198,102.8897181051068
0.0062944939409204,26.8917574546141,0.006294488411774705,66.98653828594017,0.006294489921742832,90.28717909471044,0.006294491136060079,103.0302287933018
0.006441114229600772,26.91928024324008,0.006441108687794326,67.07831710083802,0.006441110191901397,90.41809542359317,0.006441111402053513,103.1697570628932
0.00659114975307791,26.94661123230605,0.006591144198541792,67.16947644747408,0.006591145696749832,90.54815159757639,0.006591146902713035,103.3083154450534
0.006744680062391597,26.97375137447065,0.006744674495056341,67.260020921581,0.0067446759873273,90.67735595407692,0.006744677189077966,103.4459165191864
0.006901786561563355,27.00070161474161,0.006901780981358943,67.34995514955982,0.006901782467654833,90.80571687599752,0.006901783665169453,103.5825729148407
0.007062552550757959,27.02746289086452,0.007062546957613904,67.43928378995336,0.007062548437896689,90.93324279352655,0.007062549631151853,103.7182973135849
0.007227063270450347,27.05403613371496,0.007227057664295601,67.52801153493529,0.007227059138527229,91.05994218593692,0.007227060327499764,103.8531024508095
0.007395405946621146,27.08042226769453,0.007395400327384141,67.6161431118154,0.007395401795526614,91.18582358336792,0.007395402980193476,103.9870011174759
0.007567669837005152,27.10662221113004,0.007567664204613771,67.70368328456114,0.007567665666629099,91.31089556859975,0.00756766684696737,104.1200061617978
0.007743946278416748,27.13263687667687,0.007743940632798454,67.79063685533357,0.007743942088648714,91.43516677880582,0.007743943264635734,104.2521304908529
0.007924328735178234,27.15846717172588,0.007924323076259916,67.87700866603883,0.007924324525907224,91.5586459072925,0.007924325697520463,104.3833870721125
0.008108912848675518,27.18411399881466,0.008108907176383668,67.96280359989349,0.008108908619790193,91.68134170521478,0.008108909787007339,104.5137889348989
0.008297796488068681,27.20957825604261,0.008297790802329242,68.04802658300419,0.008297792239457237,91.80326298327034,0.00829779340225621,104.6433491717581
0.008491079802183324,27.23486083749063,0.008491074102921796,68.13268258595963,0.008491075533733657,91.92441861337109,0.008491076692092555,104.7720809397364
0.008688865272610966,27.25996263364469,0.008688859559752396,68.21677662543543,0.00868886098421053,92.04481753027974,0.008688862138107788,104.8999974615694
0.008891257768046017,27.28488453182463,0.008891252041514999,68.30031376581096,0.008891253459582006,92.16446873321978,0.008891254608996212,105.0271120267624
0.009098364599888531,27.30962741661688,0.00909835885960927,68.38329912079742,0.009098360271247838,92.28338128745558,0.009098361416157847,105.1534379925755
0.009310295579142374,27.33419217031231,0.009310289825038502,68.46573785507532,0.009310291230211544,92.40156432582441,0.009310292370596494,105.2789887848936
0.009527163074638018,27.35857967334892,0.009527157306632927,68.54763518594133,0.009527158705303469,92.51902705023795,0.009527159841142774,105.4037778989789
0.009749082072612597,27.38279080475945,0.009749076290629112,68.62899638496492,0.009749077682760333,92.63577873313393,0.00974907881403371,105.5278189001006
0.009976170237676413,27.40682644262411,0.009976164441637134,68.70982677965119,0.009976165827192454,92.75182871888626,0.009976166953879897,105.6511254240447
0.01020854797520094,27.43068746452858,0.01020854216502799,68.79013175510994,0.01020854354397097,92.86718642515902,0.01020854466605277,105.7737111774802
0.01044633849515889,27.45437474802728,0.01044633267077407,68.86991675573141,0.0104463340430686,92.98186134420897,0.01044633516052539,105.8955899381915
0.01068966787745208,27.47788917111203,0.01068966203877678,68.9491872868645,0.01068966340438693,93.09586304412917,0.01068966451719966,106.016775555167
0.01093866513876037,27.50123161268647,0.01093865928571569,69.02794891649866,0.0109386606446058,93.20920117003232,0.01093866175275576,106.1372819485298
0.01119346230094822,27.52440295304607,0.01119345643345495,69.10620727694818,0.01119345778558966,93.32188544516519,0.0111934588890585,106.2571231093189
0.0114541944610644,27.54740407436365,0.01145418857904301,69.18396806653439,0.01145418992438725,93.43392567195384,0.01145419102315695,106.3763130990934
0.01172099986297221,27.57023586118117,0.0117209939663429,69.26123705126862,0.01172099530486186,93.54533173297617,0.01172099639891484,106.4948660493847
0.01199401997064819,27.59289920090726,0.01199401405933087,69.33802006653154,0.01199401539099014,93.65611359185236,0.01199401648030911,106.6127961609555
0.01227339954318824,27.6153949843209,0.01227339361710258,69.41432301874744,0.01227339494186803,93.766281294053,0.01227339602643615,106.7301177028807
0.01255928671156067,27.63772410608109,0.01255928077062613,69.49015188705319,0.01255928208846412,93.87584496762119,0.01255928316826489,106.8468450114435
0.01285183305714749,27.65988746524311,0.01285182710128337,69.56551272495838,0.01285182841216045,93.98481482379836,0.01285182948717782,106.9629924888286
0.01315119369211454,27.68188596578092,0.01315118772123984,69.64041166199615,0.01315118902512316,94.09320115755381,0.01315119009534144,107.0785746016165
0.01345752734165421,27.7037205171159,0.01345752135568782,69.71485490536134,0.01345752265254489,94.20101434801362,0.01345752371794889,107.193605879064
0.01377099642814366,27.72539203465216,0.01377099042700432,69.78884874153525,0.01377099171680301,94.30826485877587,0.01377099277737788,107.308100911178
0.01409176715726311,27.74690144031876,0.01409176114086948,69.86239953789416,0.01409176242357819,94.41496323811886,0.01409176347930954,107.4220743465563
0.01442000960612057,27.76824966311798,0.01442000357439108,69.93551374429902,0.01442000484997876,94.52112011908955,0.01442000590085262,107.5355408900122
0.01475589781342863,27.7894376396809,0.0147558917662819,70.00819789466409,0.01475589303471779,94.62674621946269,0.01475589408072069,107.648515299948
0.01509960987178254,27.81046631482921,0.01509960380913687,70.08045860850326,0.01509960507039093,94.73185234157997,0.01509960611150981,107.7610123855101
0.01545132802208686,27.83133664214441,0.01545132194386066,70.15230259244913,0.01545132319790332,94.83644937204728,0.01545132423412552,107.8730470034757
0.01581123875018208,27.85204958454354,0.01581123265629387,70.22373664174462,0.01581123390309605,94.94054828129089,0.01581123493440944,107.9846340548979
0.01617953288572227,27.8726061148618,0.01617952677609032,70.29476764170221,0.01617952801562362,95.04416012297565,0.01617952904201653,108.0957884814962
0.01655640570335479,27.89300721644245,0.01655639957789772,70.36540256912994,0.01655640081013424,95.14729603326046,0.01655640183159539,108.2065252617717
0.01694205702625809,27.91325388373344,0.01694205088489456,70.43564849371857,0.01694205210980708,95.2499672299039,0.01694205312632558,108.3168594068611
0.01733669133209044,27.93334712289115,0.01733668517473917,70.50551257938997,0.01733668639230101,95.35218501120143,0.01733668740386655,108.4268059561192
0.01774051786140646,27.95328795239109,0.01774051168798631,70.57500208560013,0.01774051289817159,95.45396075475782,0.01774051390477422,108.5363799724105
0.01815375072859958,27.97307740364579,0.01815374453902971,70.64412436859654,0.01815374574181299,95.55530591607524,0.01815374674344328,108.6455965371301
0.0185766090354281,27.99271652162971,0.01857660282962783,70.71288688262415,0.01857660402498452,95.65623202697228,0.01857660502163343,108.7544707449281
0.01900931698718592,28.01220636551096,0.01900931076507482,70.78129718107708,0.01900931195298095,95.75675069380469,0.01900931294463983,108.8630176981481
0.01945210401157911,28.03154800929022,0.01945209777307709,70.84936291759287,0.01945209895350949,95.85687359549878,0.0194520999401701,108.9712525009629
0.01990520488037154,28.05074254244676,0.01990519862539888,70.91709184708523,0.01990519979833505,95.95661248138326,0.01990520077998961,109.0791902532218
0.02036885983386409,28.06979107059103,0.0203688535623414,70.98449182671044,0.02036885472775954,96.05597916881631,0.02036885570440062,109.1868460439867
0.02084331470827304,28.08869471612456,0.02084330842012135,71.05157081676423,0.02084330957800041,96.15498554060436,0.02084331054962104,109.294234944772
0.02132882106607582,28.10745461890637,0.02132881476121664,71.11833688150564,0.02132881591153628,96.25364354220042,0.02132881687812991,109.4013720024765
0.02182563632939266,28.12607193692628,0.02182563000774804,71.18479818990147,0.02182563115048888,96.35196517868481,0.02182563211204899,109.5082722320034
0.02233402391647547,28.14454784698487,0.02233401757796784,71.25096301628852,0.02233401871311118,96.44996251151288,0.02233401966963184,109.6149506085855
0.02285425338137509,28.1628835453801,0.02285424702592787,71.31683974094987,0.02285424815345556,96.54764765503552,0.02285424910493118,109.7214220597867
0.02338660055686343,28.18108024860008,0.0233865941844001,71.38243685059722,0.02338659530429519,96.64503277277974,0.02338659625072026,109.8277014572135
0.02393134770068251,28.19913919402253,0.02393134131112742,71.44776293875938,0.02393134242337369,96.74213007348428,0.02393134336474301,109.9338036079044
0.0244887836452019,28.21706164062027,0.02448877723848044,71.51282670606723,0.02448877834306222,96.83895180689092,0.0244887792793708,110.0397432454211
0.02505920395056149,28.23484886967278,0.02505919752659948,71.57763696043374,0.02505919862350209,96.93551025927869,0.02505919955474519,110.1455350206423
0.02564291106138129,28.2525021854834,0.02564290462010543,71.64220261712251,0.02564290570931493,97.03181774875027,0.02564290663548795,110.2511934922516
0.02624021446712124,28.27002291610268,0.02624020800845923,71.70653269870017,0.02624020908996248,97.12788662024506,0.02624021001106086,110.3567331169263
0.02685143086617727,28.28741241405666,0.02685142439005755,71.77063633486593,0.02685142546384222,97.22372924030095,0.02685142637986144,110.4621682392467
0.02747688433379829,28.30467205708081,0.02747687784015039,71.83452276215674,0.02747687890620502,97.31935799153766,0.02747687981714059,110.567513081307
0.0281169064939158,28.32180324885856,0.02811689998267014,71.89820132351814,0.02811690104098397,97.41478526687614,0.02811690194683145,110.672781732056
0.0287718366949749,28.33880741976499,0.02877183016606304,71.96168146773768,0.02877183121662601,97.51002346348027,0.02877183211738081,110.7779881363553
0.02944202218986128,28.35568602761468,0.02944201564321595,72.02497274873656,0.02944201668601889,97.60508497642539,0.02944201758167624,110.8831460837813
0.03012781832001976,28.37244055841379,0.03012781175557467,72.08808482471184,0.03012781279060904,97.69998219208568,0.03012781368116407,110.9882691971589
0.03082958870386038,28.38907252711586,0.03082958212155062,72.15102745712363,0.03082958314880875,97.79472748124496,0.03082958403425598,111.0933709208577
0.03154770542955426,28.40558347838124,0.03154769882931615,72.21381050952418,0.03154769984879079,97.88933319192635,0.03154770072912485,111.1984645088484
0.03228254925231936,28.42197498733956,0.0322825426340906,72.27644394621959,0.03228254364577524,97.98381164193999,0.03228254452099014,111.3035630125213
0.03303450979630206,28.43824866035483,0.03303450316002166,72.33893783076242,0.0330345041639105,98.07817511115111,0.03303450503399976,111.4086792683091
0.03380398576116092,28.45440613579276,0.03380397910676922,72.40130232426559,0.03380398010285704,98.17243583346597,0.03380398096781356,111.5138258850883
0.03459138513346274,28.47044908479027,0.0345913784609017,72.46354768353521,0.03459137944918375,98.26660598854235,0.03459138030899978,111.6190152314052
0.03539712540300208,28.48637921202572,0.03539711871221529,72.52568425901524,0.03539711969268737,98.3606976932186,0.03539712054735451,111.724259422525
0.03622163378416041,28.50219825649078,0.03622162707509285,72.58772249253718,0.03622162804775109,98.45472299266949,0.03622162889725994,111.8295703073159
0.03706534744242039,28.51790799226186,0.03706534071501866,72.64967291487299,0.0370653416798596,98.54869385128988,0.03706534252419995,111.9349594549992
