waveVsWave(?x (OS("/M0" "is") / 2e-06) ?y (OS("/M0" "gm") / OS("/M0" "gds"))) (L=1.8e-07) X,waveVsWave(?x (OS("/M0" "is") / 2e-06) ?y (OS("/M0" "gm") / OS("/M0" "gds"))) (L=1.8e-07) Y,waveVsWave(?x (OS("/M0" "is") / 2e-06) ?y (OS("/M0" "gm") / OS("/M0" "gds"))) (L=3.6e-07) X,waveVsWave(?x (OS("/M0" "is") / 2e-06) ?y (OS("/M0" "gm") / OS("/M0" "gds"))) (L=3.6e-07) Y,waveVsWave(?x (OS("/M0" "is") / 2e-06) ?y (OS("/M0" "gm") / OS("/M0" "gds"))) (L=5.4e-07) X,waveVsWave(?x (OS("/M0" "is") / 2e-06) ?y (OS("/M0" "gm") / OS("/M0" "gds"))) (L=5.4e-07) Y,waveVsWave(?x (OS("/M0" "is") / 2e-06) ?y (OS("/M0" "gm") / OS("/M0" "gds"))) (L=7.2e-07) X,waveVsWave(?x (OS("/M0" "is") / 2e-06) ?y (OS("/M0" "gm") / OS("/M0" "gds"))) (L=7.2e-07) Y
0.001020745616261888,42.28668948908392,0.001020747665773798,69.30206984188,0.001020744384402383,87.44203890611786,0.00102074217761761,100.4483572995413
0.001044524263508924,42.41950098225921,0.001044526309760209,69.45494613163865,0.001044523024781962,87.58641518062855,0.001044520814709734,100.5854510500608
0.001068856796870568,42.55198598067365,0.001068858839816343,69.60677057967679,0.001068855551198814,87.72939939853518,0.001068853337814926,100.7209800705864
0.001093756118014164,42.6841438803187,0.001093758157608921,69.75755013796756,0.001093754865319428,87.87100606254546,0.001093752648599615,100.8549650310326
0.001119235429125429,42.81597406681922,0.001119237465323107,69.90729171838365,0.001119234169328755,88.0112496078806,0.001119231949248684,100.9874265129454
0.001145308239908579,42.94747591600913,0.001145310272662483,70.05600219521664,0.001145306972930171,88.1501444066183,0.001145304749465459,101.1183850152316
0.001171988374749201,43.07864879450664,0.001171990404012083,70.20368840771557,0.001171987100508495,88.28770477204921,0.001171984873634697,101.2478609598851
0.001199289980044279,43.20949206028791,0.001199292005768257,70.35035716262489,0.00119928869845986,88.42394496304148,0.0011992864681525,101.3758746976865
0.001227227531702636,43.34000506326161,0.001227229553839274,70.49601523673697,0.001227226242692341,88.55887918840547,0.001227224008926902,101.5024465138816
0.001255815842820384,43.47018714584259,0.001255817861320651,70.64066937945344,0.001255814546301264,88.69252161126643,0.001255812309053185,101.6275966338384
0.001285070071534974,43.60003764352727,0.001285072086349239,70.7843263153532,0.001285068767423291,88.82488635344309,0.001285066526667979,101.7513452286811
0.001315005729062219,43.72955588546864,0.00131500774014029,70.92699274677784,0.001315004417273483,88.95598749982199,0.001315002172986344,101.8737124208725
0.001345638687920613,43.85874119505343,0.001345640695211695,71.06867535641771,0.001345637368369557,89.08583910274103,0.00134563512052597,101.9947182898035
0.001376985190347057,43.98759289048132,0.001376987193799796,71.20938080991669,0.001376983862947685,89.21445518635568,0.001376981611523014,102.1143828772814
0.00140906185690882,44.11611028534558,0.001409063856471266,71.34911575848282,0.001409060521574372,89.34184975102788,0.001409058266543981,102.2327261930563
0.001441885695315875,44.24429268921656,0.001441887690935516,71.48788684151039,0.00144188435195886,89.46803677768851,0.001441882093298126,102.3497682202211
0.001475474109438691,44.37213940822855,0.001475476101062443,71.62570068921546,0.001475472757970904,89.59303023220646,0.001475470495655196,102.4655289206352
0.001509844908535952,44.49964974566927,0.001509846896110174,71.76256392528117,0.00150984354886847,89.7168440697525,0.001509841282873187,102.5800282402382
0.001545016316697283,44.62682300257334,0.001545018300167756,71.89848316950999,0.001545014948740485,89.83949223914441,0.001545012679041046,102.6932861143443
0.001581006982505913,44.75365847832052,0.001581008961817863,72.03346504049712,0.001581005606169464,89.96098868719668,0.001581003332741336,102.8053224728664
0.001617835988926362,44.8801554712371,0.001617837964024473,72.16751615830415,0.001617834604119262,90.08134736304521,0.001617832326937929,102.9161572454563
0.001655522863422522,45.00631327920356,0.001655524834250908,72.30064314715145,0.001655521470053105,90.20058222246497,0.001655519189094105,103.0258103666128
0.00169408758831138,45.13213120026671,0.001694089554813595,72.43285263811821,0.001694086186287295,90.31870723217351,0.001694083901526214,103.1343017806815
0.00173355061135785,45.25760853325761,0.001733552573476937,72.56415127185767,0.001733549200586112,90.43573637411151,0.00173354691199861,103.2416514467935
0.001773932856616502,45.38274457841536,0.001773934814294959,72.69454570131791,0.001773931437003515,90.55168364970956,0.001773929144565313,103.3478793437214
0.001815255735525807,45.50753863801811,0.001815257688705561,72.82404259447694,0.001815254306977303,90.66656308412358,0.00181525201066419,103.4530054746383
0.001857541158260631,45.63199001701938,0.00185754310688313,72.95264863709147,0.001857539720681773,90.78038873045737,0.001857537420469645,103.5570498717937
0.001900811545349478,45.75609802369292,0.001900813489355622,73.08037053544831,0.001900810098644831,90.89317467395064,0.001900807794509651,103.6600326010858
0.001945089839562013,45.87986197028445,0.001945091778892171,73.20721501913633,0.001945088383635523,91.00493503613865,0.001945086075553379,103.7619737665255
0.001990399518073655,46.00328117367099,0.001990401452667727,73.33318884381765,0.001990398052828765,91.11568397897764,0.001990395740775841,103.8628935146028
0.002036764604913584,46.126354956029,0.002036766534710906,73.45829879401767,0.002036763130253129,91.2254357089397,0.002036760814205715,103.9628120385285
0.0020842096837024,46.24908264551086,0.002084211608641868,73.58255168591953,0.002084208199528728,91.33420448106847,0.002084205879463275,104.0617495823552
0.002132759910686914,46.3714635769304,0.002132761830706887,73.70595437016628,0.002132758416901817,91.44200460298302,0.002132756092794892,104.1597264449767
0.00218244102807818,46.49349709245708,0.002182442943116529,73.82851373467608,0.002182439524582953,91.54885043885513,0.002182437196411259,104.2567629839892
0.002233279377700328,46.6151825423211,0.002233281287694508,73.95023670746038,0.002233277864395819,91.65475641332506,0.002233275532136203,104.3528796194099
0.002285301914957509,46.73651928552756,0.002285303819844433,74.07113025944923,0.002285300391744057,91.75973701536182,0.002285298055373558,104.4480968372624
0.002338536223125827,46.85750669058076,0.002338538122841992,74.19120140732632,0.002338534689903362,91.86380680208688,0.002338532349399167,104.5424351929874
0.002393010527978523,46.97814413622013,0.002393012422459923,74.31045721636386,0.002393008984646513,91.96698040251793,0.002393006639985976,104.6359153147089
0.002448753712751497,47.09843101216656,0.002448755601933709,74.42890480326804,0.002448752159209002,92.06927252125615,0.002448749810369697,104.728557906332
0.002505795333457678,47.21836671987982,0.00250579721727587,74.54655133901953,0.002505793769603404,92.1706979421149,0.002505791416563079,104.8203837504559
0.002564165634558015,47.33795067332849,0.002564167512946916,74.66340405172478,0.002564164060290259,92.27127153165853,0.0025641617030269,104.9114137111159
0.002623895564997493,47.45718229977089,0.002623897437891334,74.77947022946204,0.002623893980214198,92.37100824267876,0.002623891618705949,105.0016687363204
0.002685016794614549,47.57606104054937,0.002685018661947263,74.89475722313129,0.002685015199213388,92.46992311758531,0.002685012833438644,105.0911698604083
0.002747561730933053,47.69458635189605,0.002747563592638119,75.00927244929844,0.002747560124811332,92.56803129170281,0.002747557754748743,105.1799382061879
0.002811563536345032,47.81275770575264,0.002811565392355538,75.12302339303919,0.002811561919399823,92.66534799649207,0.002811559545028241,105.2679949868662
0.002877056145693889,47.93057459060248,0.002877057995942584,75.23601761077907,0.002877054517821985,92.76188856265168,0.002877052139120526,105.3553615077488
0.002944074284267142,48.04803651231659,0.002944076128686354,75.34826273312311,0.002944072645365059,92.85766842314605,0.00294407026231311,105.4420591677226
0.00301265348620808,48.16514299501353,0.003012655324729825,75.45976646768185,0.003012651836172198,92.95270311609454,0.003012649448749379,105.5281094604854
0.00308283011335662,48.28189358193308,0.003082831945912552,75.57053660188485,0.003082828452083074,93.04700828756978,0.003082826060269326,105.6135339755405
0.003154641374528725,48.39828783632427,0.003154643201050197,75.68058100578311,0.003154639701913513,93.14059969426657,0.003154637305689009,105.6983543989166
0.003228125345245018,48.51432534234829,0.003228127165663048,75.7899076348357,0.003228123661184028,93.23349320604757,0.003228121260529266,105.7825925136461
0.003303320987919035,48.63000570599554,0.00330332280216432,75.89852453268307,0.003303319292307988,93.32570480835226,0.003303316887203773,105.86627019995
0.003380268172515455,48.74532855601807,0.003380269980518429,76.00643983389885,0.003380266465249999,93.41725060446844,0.003380264055677425,105.9494094351457
0.003459007697689745,48.86029354487784,0.003459009499380563,76.11366176672176,0.003459005978665531,93.50814681767035,0.003459003564606013,106.0320322932636
0.003539581312420242,48.9749003497094,0.003539583107728794,76.22019865576389,0.0035395795815328,93.59840979317725,0.003539577162968078,106.1141609443616
0.003622031738143875,49.08914867329886,0.003622033526999795,76.32605892469105,0.003622029995288816,93.68805599998325,0.003622027572200914,106.1958176535338
0.003706402691407664,49.20303824507852,0.003706404473740385,76.43125109887559,0.003706400936480606,93.77710203249569,0.003706398508851929,106.2770247795887
0.003792738907047959,49.31656882213773,0.003792740682786661,76.53578380801487,0.003792737139944536,93.86556461201414,0.00379273470775786,106.3578047734112
0.003881086161909228,49.42974019024952,0.003881087930982921,76.63966578871536,0.00388108438252519,93.95346058802353,0.003881081945763567,106.4381801759781
0.003971491299115664,49.54255216491368,0.003971493061453178,76.74290588703572,0.003971489507346927,94.0408069392934,0.003971487065993787,106.5181736160355
0.004064002252908084,49.65500459241636,0.004064004008438079,76.84551306099172,0.004064000448650602,94.12762077478425,0.004063998002689759,106.5978078074134
0.004158668074059116,49.7670973509063,0.004158669822710088,76.94749638300893,0.004158666257209126,94.21391933435288,0.004158663806624743,106.6771055459856
0.004255538955880816,49.87883035148678,0.004255540697581124,77.04886504233095,0.004255537126334681,94.29971998922983,0.004255534671111266,106.756089706248
0.004354666260837566,49.99020353932585,0.004354667995515508,77.14962834736968,0.004354664418491935,94.38504024229462,0.004354661958614406,106.8347832375211
0.004456102547779342,50.10121689478124,0.004456104275363078,77.24979572800122,0.004456100692531135,94.4698977281064,0.004456098227984754,106.9132091597663
0.004559901599808989,50.21187043454368,0.004559903320226634,77.34937673779595,0.004559899731555427,94.55431021269916,0.004559897262325838,106.9913905590008
0.004666118452798819,50.32216421279594,0.004666120165978446,77.44838105618597,0.004666116571437465,94.63829559313395,0.004666114097510683,107.0693505823137
0.004774809424571337,50.43209832238871,0.004774811130440906,77.54681849055697,0.004774807530000054,94.7218718967965,0.004774805051362496,107.1471124324643
0.004886032144759539,50.54167289603365,0.004886033843247111,77.64469897826696,0.004886030236876696,94.80505728042219,0.004886027753515168,107.224699362066
0.004999845585363282,50.65088810751161,0.004999847276396827,77.74203258858466,0.004999843664067584,94.88787002885699,0.004999841175969189,107.3021346673444
0.005116310092016534,50.75974417289889,0.005116311775524105,77.83882952453736,0.005116308157207226,94.97032855353328,0.005116305664359547,107.3794416814611
0.005235487415983885,50.86824135180858,0.005235489091893566,77.93510012467451,0.005235485467560658,95.05245139065529,0.005235482969951598,107.4566437674042
0.005357440746901559,50.97637994864832,0.005357442415141535,78.03085486472801,0.005357438784764665,95.13425719908594,0.005357436282382502,107.5337643104357
0.00548223474628155,51.08416031389401,0.005482236406780094,78.12610435917341,0.005482232770331784,95.2157647579271,0.005482230263165228,107.6108267100778
0.005609935581796011,51.19158284537868,0.005609937234481472,78.22085936268347,0.005609933591934768,95.29699296378257,0.005609931079972788,107.6878543716746
0.005740610962360211,51.29864798959781,0.005740612607161086,78.31513077146575,0.005740608958489458,95.37796082769258,0.005740606441721498,107.7648706974678
0.005874330174032548,51.40535624302775,0.005874331810877603,78.4089296244809,0.005874328156055089,95.45868747174572,0.005874325634470799,107.84189907723
0.006011164116751336,51.51170815346072,0.006011165745569399,78.50226710453707,0.006011162084570454,95.53919212533521,0.006011159558159956,107.9189628784354
0.006151185341926371,51.61770432135287,0.0061511869626465,78.59515453924489,0.006151183295446177,95.61949412107462,0.006151180764199901,107.9960854359558
0.006294468090907114,51.72334540118631,0.006294469703458646,78.68760340184129,0.006294466030032426,95.69961289035317,0.006294463493941057,108.0732900413099
0.006441088334346048,51.8286321028443,0.00644108993865862,78.77962531186155,0.006441086258982552,95.77956795852305,0.006441083718037133,108.1505999314213
0.006591123812479712,51.93356519299999,0.006591125408483144,78.87123203566009,0.006591121722533789,95.85937893971843,0.006591119176725671,108.2280382769389
0.006744654076347201,52.03814549651577,0.00674465566397177,78.96243548677087,0.006744651971726191,95.93906553128558,0.006744649421047047,108.3056281700727
0.00690176052996961,52.14237389785582,0.006901762109145767,79.05324772610237,0.006901758410581662,96.01864750783376,0.006901755855023245,108.3833926119745
0.007062526473511146,52.24625134250784,0.007062528044169777,79.14368096195514,0.007062524339265246,96.09814471488377,0.007062521778819783,108.4613544996662
0.00722703714744615,52.34977883841606,0.007227038709518522,79.23374754985994,0.007227034998252283,96.17757706211914,0.007227032432912114,108.5395366124973
0.007395379777754707,52.45295745742238,0.007395381331172526,79.32345999222441,0.007395377613523776,96.25696451622899,0.007395375043281539,108.6179615981657
0.007567643622171094,52.55578833671699,0.007567645166866508,79.41283093778509,0.007567641442814982,96.33632709333828,0.007567638867663326,108.6966519582864
0.007743920017509245,52.65827268029498,0.007743921553414872,79.50187318085209,0.007743917822940863,96.41568485101978,0.007743915242872766,108.7756300335276
0.007924302428090963,52.76041176042083,0.007924303955139853,79.59059966034368,0.007924300218224135,96.49505787987908,0.0079242976332326,108.8549179883044
0.008108886495301634,52.86220691909666,0.008108888013427424,79.67902345859689,0.008108884270051306,96.57446629472049,0.008108881680129474,108.9345377950699
0.008297770088300892,52.96365956953576,0.008297771597437661,79.76715779995344,0.008297767847583,96.65393022526951,0.00829776525272409,109.0145112181757
0.008491053355913882,53.06477119763873,0.008491054855996371,79.85501604910657,0.008491051099645458,96.73346980647767,0.008491048499842767,109.0948597973459
0.008688838779731587,53.16554336347081,0.008688840270695199,79.94261170920414,0.008688836507830802,96.81310516837335,0.008688833903077538,109.1756048307567
0.008891231228448131,53.26597770274018,0.008891232710228736,80.02995841969928,0.008891228940834137,96.89285642548157,0.008891226331123556,109.2567673577391
0.009098338013463114,53.36607592827437,0.009098339485997298,80.11706995393892,0.009098335710056164,96.97274366581095,0.009098333095381479,109.3383681411272
0.009310268945779944,53.46583983149415,0.00931027040900491,80.20396021648493,0.00931026662650144,97.05278693938611,0.009310264006855647,109.4204276492561
0.009527136394228879,53.56527128388355,0.009527137848082529,80.29064324015872,0.009527134059001328,97.13300624635268,0.00952713143437732,109.502966037633
0.009749055345046449,53.66437223845293,0.009749056789467433,80.37713318279756,0.009749052993793469,97.21342152463008,0.009749050364183914,109.5860031303012
0.009976143462842748,53.76314473119489,0.009976144897770557,80.46344432372329,0.009976141095489081,97.29405263714456,0.009976138460886564,109.6695584009077
0.010208521152989,53.86159088252995,0.01020852257836363,80.54959105990568,0.01020851876946036,97.37491935861186,0.01020851612985688,109.7536509535009
0.01044631162545752,53.95971289874067,0.01044631304121992,80.63558790181939,0.01044630922568089,97.45604136189566,0.0104463065810683,109.8382995030853
0.01068964096014976,54.05751307339188,0.01068964236624172,80.72144946898429,0.01068963854405316,97.53743820394247,0.01068963589442287,109.9235223559324
0.01093863817374543,54.15499378873464,0.01093863957010935,80.8071904851829,0.01093863574125785,97.61912931128921,0.0109386330866007,110.0093373897054
0.01119343528810875,54.25215751709224,0.01119343667468809,80.89282577334585,0.01119343283916028,97.70113396516257,0.01119343017946677,110.0957620333952
0.01145416740028831,54.34900682222529,0.01145416877702719,80.97837025010062,0.01145416493481004,97.78347128616605,0.01145416227006982,110.182813247098
0.01172097275414714,54.445544360673,0.01172097412099063,81.06383891997427,0.01172097027207117,97.86616021857449,0.01172096760227351,110.2705075016762
0.01199399281366152,54.54177288306949,0.01199399417055564,81.14924686924495,0.01199399031492092,97.94921951423255,0.01199398764005418,110.3588607583066
0.01227337233792738,54.6376952354307,0.01227337368481892,81.23460925943702,0.01227336982245607,98.03266771608052,0.01227336714250787,110.4478884479684
0.01255925945791288,54.7333143604105,0.01255926079474957,81.31994132045111,0.01255925692564572,98.11652314130836,0.01255925424060284,110.5376054508749
0.01285180575499992,54.82863329852155,0.01285180708173029,81.40525834332472,0.01285180320587244,98.20080386416164,0.0128518005157207,110.6280260759057
0.01315116634135414,54.92365518931918,0.01315116765792792,81.49057567261924,0.01315116377530296,98.28552769840084,0.01315116108002707,110.7191640400439
0.01345749994216814,55.01838327254475,0.01345750124853574,81.5759086984264,0.01345749735913025,98.37071217943465,0.01345749465871388,110.8110324478678
0.01377096897981886,55.1128208892237,0.01377097027593164,81.66127284799259,0.01377096637973206,98.45637454614892,0.01377096367415768,110.9036437711233
0.01409173965998673,55.20697148271786,0.01409174094579696,81.74668357695202,0.01409173704278927,98.54253172243779,0.0140917343320381,110.9970098284086
0.01441998205977965,55.3008385997253,0.01441998333524057,81.83215636017187,0.01441997942541034,98.62920029846212,0.01441997670946216,111.0911417649975
0.01475587021791047,55.39442589122569,0.01475587148297624,81.91770668220147,0.01475586756630854,98.71639651165216,0.0147558648451417,111.186050032852
0.01509958222697441,55.48773711336715,0.01509958348159994,82.00335002732527,0.01509957955807936,98.80413622747076,0.01509957683167064,111.2817443708377
0.01545130032787622,55.58077612829045,0.01545130157201746,82.08910186921646,0.01545129764162767,98.89243491997024,0.01545129490995226,111.3782337851897
0.0158112110064568,55.67354690488654,0.01581121224007044,82.17497766019312,0.0158112083027945,98.98130765214776,0.01581120556582579,111.4755265302511
0.01617950509237006,55.76605351948275,0.01617950631541377,82.26099282007132,0.0161795023712338,99.07076905614188,0.01617949962894324,111.5736300895301
0.01655637786026387,55.85830015645422,0.01655637907269611,82.34716272462119,0.01655637512159321,99.16083331327286,0.01655637237395036,111.6725511570982
0.01694202913331705,55.95029110875523,0.01694203033509694,82.43350269362243,0.01694202637705136,99.2515141339764,0.0169420236240236,111.7722956193703
0.01733666338918796,56.04203077836608,0.01733666458027561,82.520027978523,0.01733666061526596,99.34282473763241,0.01733665785681867,111.8728685372937
0.01774048986843191,56.13352367665153,0.0177404910487878,82.60675374970312,0.01774048707679186,99.43477783233359,0.017740484312888,111.9742741289817
0.01815372268544248,56.22477442462404,0.01815372385502816,82.69369508334741,0.01815371987602198,99.52738559461601,0.01815371710662212,112.0765157528251
0.01857658094197862,56.31578775310926,0.01857658210075594,82.78086694792991,0.0185765781147141,99.62065964917278,0.01857657533977624,112.1795958911061
0.01900928884333455,56.40656850280655,0.01900928999126623,82.86828419031606,0.01900928599816159,99.71461104859198,0.01900928321764116,112.28351613416
0.01945207581721717,56.49712162424095,0.01945207695426623,82.95596152148973,0.01945207295406972,99.80925025314325,0.01945207016791936,112.3882771650903
0.01990517663539066,56.58745217760001,0.01990517776152081,83.04391350190797,0.01990517375420159,99.90458711063702,0.01990517096237098,112.4938787450955
0.02036883153815679,56.67756533245045,0.02036883265333178,83.13215452649557,0.02036882863885669,100.0006308363977,0.0203688258412926,112.6003196994065
0.02084328636173232,56.7674663673297,0.02084328746591653,83.22069880928498,0.02084328344425029,100.0973899933763,0.02084328064089626,112.7075979038877
0.02132879266859545,56.85716066920575,0.02132879376175332,83.30956036771259,0.02132878973285825,100.1948724724357,0.02132878692365462,112.8157102723006
0.02182560788086735,56.94665373279976,0.02182560896296352,83.39875300658244,0.02182560492679915,100.293085472836,0.02182560211168288,112.9246527442848
0.02233399541680062,57.03595115976641,0.02233399648779957,83.4882903017058,0.02233399244432285,100.3920354829587,0.02233398962322734,113.0344202740459
0.02285422483044709,57.1250586577244,0.02285422589031364,83.5781855832349,0.02285422183947859,100.4917282612981,0.02285421901233343,113.1450068197998
0.02338657195457925,57.21398203913304,0.02338657300327775,83.66845191869756,0.02338656894503526,100.5921688177495,0.02338656611176666,113.2564053339788
0.02393131904694047,57.30272722000731,0.02393132008443498,83.75910209575301,0.02393131601873274,100.6933613952321,0.02393131317926251,113.3686077542178
0.02448875493990136,57.39130021846588,0.02448875596615557,83.85014860468065,0.02448875189293743,100.795309451671,0.02448874904718379,113.4816049951417
0.02505917519360269,57.47970715310584,0.02505917620857962,83.94160362062091,0.02505917212778648,100.8980156423796,0.02505916927566301,113.5953869409712
0.02564288225266539,57.56795424119782,0.02564288325632762,84.03347898558303,0.02564287916789597,101.0014818028588,0.0256428763093123,113.7099424389471
0.02624018560655109,57.65604779669516,0.02624018659885996,84.1257861902419,0.02624018250272255,101.1057089320615,0.02624017963758362,113.8252592936025
0.02685140195365647,57.74399422805127,0.02685140293457265,84.21853635553904,0.02685139883065773,101.2106971761348,0.02685139595886412,113.9413242618779
0.02747685536923223,57.83180003583791,0.02747685633871481,84.31174021411198,0.02747685222694642,101.3164458126868,0.02747684934839382,114.0581230490907
0.02811687747721055,57.91947181015917,0.02811687843521758,84.40540809157157,0.02811687431551502,101.4229532355863,0.02811687143009424,114.1756403057679
0.02877180762603832,58.00701622785409,0.02877180857252586,84.49954988764922,0.02877180444480356,101.5302169403446,0.02877180155240075,114.2938596253441
0.02944199306860271,58.09444004948212,0.02944199400352522,84.59417505723815,0.02944198986769255,101.6382335100894,0.0294419869681883,114.4127635427223
0.03012778914634968,58.18175011608447,0.03012779006965969,84.68929259135149,0.03012778592562064,101.7469986021652,0.03012778301889059,114.5323335337011
0.0308295594776912,58.26895334571666,0.03082956038933861,84.78491099802265,0.03082955623699185,101.8565069353844,0.03082955332290617,114.6525500152681
0.03154767615079944,58.35605672974425,0.03154767705073224,84.88103828317419,0.03154767288997042,101.9667522779478,0.03154766996839365,114.7733923467481
0.03228251992089457,58.44306732889721,0.03228252080905715,84.97768193147854,0.03228251663976718,102.0777274360612,0.03228251371055861,114.8948388318081
0.03303448041212401,58.52999226907674,0.03303448128845871,85.07484888724004,0.03303447711052102,102.1894242432702,0.03303447417353367,115.0168667213026
0.03380395632414854,58.61683873690846,0.03380395718859359,85.17254553532594,0.03380395300188257,102.3018335505266,0.03380395005696388,115.1394522169595
0.03459135564353627,58.70361397503643,0.03459135649602681,85.27077768217075,0.03459135230040986,102.414945217008,0.03459134934740107,115.2625704758838
0.03539709586008405,58.79032527715322,0.03539709670055088,85.36955053688644,0.03539709249588834,102.5287481017111,0.03539708953462496,115.3861956158737
0.03622160418817447,58.87697998275981,0.03622160501654471,85.46886869250498,0.03622160080269028,102.6432300558266,0.03622159783300116,115.5103007215327
0.03706531779329254,58.96358547165107,0.03706531860948811,85.56873610738248,0.03706531438628775,102.7583779159089,0.03706531140799536,115.6348578511562
